hold_max,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
91,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
92,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
93,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
94,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
95,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
96,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
97,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
98,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
99,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
100,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
1,Base5,1,45.39046275240559,3.6605535292032516,88.23086069354437,137,45.25547445255474,true
2,Base5,1,83.71361162478446,2.806342044623653,86.43074123307201,97,53.608247422680414,true
3,Base5,1,72.17316707197988,2.9308123930956076,86.75441493125953,75,50.66666666666667,true
4,Base5,1,91.68340193895015,2.719580099910956,86.69912986711806,66,53.03030303030303,true
5,Base5,1,109.39818897508151,2.6407430448200233,85.74553800898126,62,51.61290322580645,true
6,Base5,1,101.41736293096923,2.4376701302046033,85.30870276925381,58,  50,true
7,Base5,1,107.92749116978966,2.273701526512451,85.94058641144915,55,50.90909090909091,true
8,Base5,1,113.58877628196402,2.206100706673836,84.97824972282793,53,52.83018867924528,true
9,Base5,1,106.66386755301582,2.1957081034184123,85.39835103459302,49,55.10204081632652,true
10,Base5,1,106.14761917790143,2.193139530069291,85.46218930260552,48,54.166666666666664,true
11,Base5,1,107.49869045205492,2.1923446154050366,85.31594804937896,46,54.347826086956516,true
12,Base5,1,102.05998681478094,2.236868524295335,85.77391458347418,45,53.333333333333336,true
13,Base5,1,102.39233136720216,2.2141347205260753,85.6522386976425,45,51.11111111111111,true
14,Base5,1,105.41054736778457,2.164498545583148,85.55800645776131,45,53.333333333333336,true
