step,cap_1,cap_2,cap_3,cap_4,cap_5,cap_6,cap_7,cap_8,cap_9,cap_10
260,21.454685,62.939094,153.165785,25.149490,660.903558,19.125941,19.125941,19.125941,19.125941,19.125941
261,21.454685,62.939094,153.165785,25.149490,660.903558,19.125941,19.125941,19.125941,19.125941,19.125941
262,21.454685,62.939094,153.165785,25.149490,756.922196,19.125941,19.125941,19.125941,19.125941,19.125941
263,21.454685,62.939094,242.796134,25.149490,756.922196,14.743669,14.743669,14.743669,14.743669,14.743669
264,21.454685,62.939094,231.470089,25.149490,817.454496,12.780467,12.780467,12.780467,12.780467,12.780467
265,20.982012,62.939094,231.470089,25.149490,817.454496,21.934894,21.934894,21.934894,21.934894,21.934894
266,20.982012,62.939094,231.470089,25.149490,869.847492,18.598129,18.598129,18.598129,18.598129,18.598129
267,20.982012,62.939094,255.994832,25.149490,869.847492,22.180606,22.180606,22.180606,22.180606,22.180606
268,20.982012,76.906857,255.994832,23.173459,869.847492,23.066393,23.066393,23.066393,23.066393,23.066393
269,20.982012,73.249038,255.994832,23.173459,869.847492,21.433164,21.433164,21.433164,21.433164,21.433164
270,20.982012,73.249038,255.994832,27.535698,869.847492,21.433164,21.433164,21.433164,21.433164,21.433164
271,20.982012,73.249038,255.994832,35.212344,869.847492,21.433164,21.433164,21.433164,21.433164,21.433164
272,20.982012,73.249038,255.994832,40.458470,869.847492,21.433164,21.433164,21.433164,21.433164,21.433164
273,20.982012,73.249038,255.994832,82.008895,869.847492,28.071550,28.071550,28.071550,28.071550,28.071550
274,20.982012,73.249038,255.994832,82.008895,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
275,20.982012,78.739841,255.994832,82.008895,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
276,20.982012,78.739841,255.994832,82.008895,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
277,20.982012,78.739841,255.994832,82.008895,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
278,20.982012,78.739841,306.239135,85.199045,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
279,20.982012,78.739841,306.239135,120.030136,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
280,20.982012,78.739841,306.239135,143.324057,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
281,20.982012,78.739841,306.239135,143.324057,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
282,20.982012,78.739841,306.239135,143.324057,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
283,20.982012,78.739841,306.239135,143.324057,869.847492,23.651263,23.651263,23.651263,23.651263,23.651263
284,20.982012,78.739841,306.239135,143.324057,869.847492,22.857843,22.857843,22.857843,22.857843,22.857843
285,20.982012,78.739841,306.239135,143.324057,869.847492,22.857843,22.857843,22.857843,22.857843,22.857843
286,20.982012,78.739841,306.239135,143.324057,869.847492,22.857843,22.857843,22.857843,22.857843,22.857843
287,20.982012,78.739841,306.239135,143.324057,869.847492,22.857843,22.857843,22.857843,22.857843,22.857843
288,20.982012,78.739841,306.239135,143.324057,869.847492,21.064875,21.064875,21.064875,21.064875,21.064875
289,20.982012,78.739841,306.239135,168.671466,869.847492,21.064875,21.064875,21.064875,21.064875,21.064875
290,20.982012,78.739841,306.239135,170.228572,869.847492,21.064875,21.064875,21.064875,21.064875,21.064875
291,20.982012,78.739841,306.239135,140.988155,869.847492,21.064875,21.064875,21.064875,21.064875,21.064875
292,17.657884,78.739841,306.239135,140.988155,869.847492,21.064875,21.064875,21.064875,21.064875,21.064875
293,18.097105,78.739841,306.239135,140.988155,869.847492,21.064875,21.064875,21.064875,21.064875,21.064875
294,18.097105,78.739841,306.239135,140.988155,869.847492,21.064875,21.064875,21.064875,21.064875,21.064875
295,18.097105,78.739841,306.239135,140.988155,878.658493,19.224916,19.224916,19.224916,19.224916,19.224916
296,18.097105,78.739841,306.239135,140.988155,878.658493,19.224916,19.224916,19.224916,19.224916,19.224916
297,18.097105,78.739841,306.239135,140.988155,878.658493,19.224916,19.224916,19.224916,19.224916,19.224916
298,18.097105,78.739841,306.239135,140.988155,878.658493,19.224916,19.224916,19.224916,19.224916,19.224916
299,22.113306,78.739841,306.239135,140.988155,878.658493,23.792162,23.792162,23.792162,23.792162,23.792162
300,21.061560,78.739841,306.239135,140.988155,878.658493,23.792162,23.792162,23.792162,23.792162,23.792162
301,21.061560,78.739841,306.239135,140.988155,1019.349701,46.283025,46.283025,46.283025,46.283025,46.283025
302,21.061560,78.739841,306.239135,140.988155,768.717514,70.419352,70.419352,70.419352,70.419352,70.419352
303,21.061560,78.739841,306.239135,140.988155,662.306125,87.201816,87.201816,87.201816,87.201816,87.201816
304,21.061560,78.739841,306.239135,140.988155,662.306125,89.319181,89.319181,89.319181,89.319181,89.319181
305,21.061560,78.739841,306.239135,140.988155,662.306125,109.785101,109.785101,109.785101,109.785101,109.785101
306,21.061560,78.739841,306.239135,140.988155,662.306125,109.785101,109.785101,109.785101,109.785101,109.785101
307,21.061560,78.739841,306.239135,140.988155,662.306125,109.785101,109.785101,109.785101,109.785101,109.785101
308,21.061560,78.739841,350.435906,174.267821,662.306125,109.785101,109.785101,109.785101,109.785101,109.785101
309,21.061560,78.739841,416.402975,190.502059,595.064049,87.658310,87.658310,87.658310,87.658310,87.658310
310,20.006953,78.739841,532.491484,264.170770,595.064049,87.658310,87.658310,87.658310,87.658310,87.658310
311,20.006953,78.739841,611.824965,256.033138,595.064049,87.658310,87.658310,87.658310,87.658310,87.658310
312,20.006953,78.739841,611.824965,256.033138,595.064049,94.557601,94.557601,94.557601,94.557601,94.557601
313,20.006953,78.739841,611.824965,256.033138,595.064049,96.196480,96.196480,96.196480,96.196480,96.196480
314,20.006953,78.739841,611.824965,256.033138,595.064049,96.196480,96.196480,96.196480,96.196480,96.196480
315,20.006953,78.739841,611.824965,256.033138,583.778280,96.196480,96.196480,96.196480,96.196480,96.196480
316,20.006953,75.066755,595.644548,256.033138,583.778280,96.196480,96.196480,96.196480,96.196480,96.196480
317,20.006953,75.066755,618.815146,256.033138,510.581495,96.196480,96.196480,96.196480,96.196480,96.196480
318,20.006953,75.066755,871.799283,256.033138,510.581495,96.196480,96.196480,96.196480,96.196480,96.196480
319,20.006953,83.020236,1040.986997,444.807988,510.581495,96.196480,96.196480,96.196480,96.196480,96.196480
320,20.006953,83.020236,1040.986997,444.807988,510.581495,96.196480,96.196480,96.196480,96.196480,96.196480
321,20.006953,83.020236,1040.986997,444.807988,530.744016,96.196480,96.196480,96.196480,96.196480,96.196480
322,20.006953,83.020236,1040.986997,466.991507,530.744016,96.196480,96.196480,96.196480,96.196480,96.196480
323,20.006953,83.020236,1040.986997,466.991507,530.744016,96.196480,96.196480,96.196480,96.196480,96.196480
324,20.006953,83.020236,1040.986997,466.991507,541.390125,96.196480,96.196480,96.196480,96.196480,96.196480
325,20.006953,83.020236,1040.986997,466.991507,534.639399,96.196480,96.196480,96.196480,96.196480,96.196480
326,20.006953,83.020236,1040.986997,466.991507,560.608661,96.196480,96.196480,96.196480,96.196480,96.196480
327,20.006953,83.020236,1040.986997,466.991507,560.608661,96.196480,96.196480,96.196480,96.196480,96.196480
328,20.006953,83.020236,1225.089534,466.991507,560.608661,96.196480,96.196480,96.196480,96.196480,96.196480
329,20.006953,83.020236,1236.399062,466.991507,558.394511,96.196480,96.196480,96.196480,96.196480,96.196480
330,20.006953,83.020236,1236.399062,466.991507,558.394511,135.422589,135.422589,135.422589,135.422589,135.422589
331,20.006953,83.020236,1236.399062,466.991507,558.394511,135.422589,135.422589,135.422589,135.422589,135.422589
332,20.006953,83.732081,1236.399062,466.991507,558.394511,135.422589,135.422589,135.422589,135.422589,135.422589
333,20.006953,83.732081,1236.399062,466.991507,558.394511,135.422589,135.422589,135.422589,135.422589,135.422589
334,20.006953,83.732081,1139.965574,466.991507,558.394511,135.422589,135.422589,135.422589,135.422589,135.422589
335,20.006953,83.732081,1139.965574,466.991507,558.394511,135.422589,135.422589,135.422589,135.422589,135.422589
336,20.006953,83.732081,1139.965574,466.991507,599.665907,135.422589,135.422589,135.422589,135.422589,135.422589
337,20.006953,83.732081,1139.965574,466.991507,599.665907,135.422589,135.422589,135.422589,135.422589,135.422589
338,20.006953,83.732081,1139.965574,466.991507,599.665907,135.422589,135.422589,135.422589,135.422589,135.422589
339,20.006953,83.732081,1139.965574,466.991507,599.665907,135.422589,135.422589,135.422589,135.422589,135.422589
340,20.006953,83.732081,1139.965574,466.991507,634.534132,135.422589,135.422589,135.422589,135.422589,135.422589
341,20.006953,83.732081,1139.965574,466.991507,634.534132,135.422589,135.422589,135.422589,135.422589,135.422589
342,20.006953,83.732081,1139.965574,466.991507,577.788309,135.422589,135.422589,135.422589,135.422589,135.422589
343,20.006953,83.732081,1139.965574,588.309710,577.788309,135.422589,135.422589,135.422589,135.422589,135.422589
344,20.006953,83.732081,1139.965574,559.812943,577.788309,135.422589,135.422589,135.422589,135.422589,135.422589
345,20.006953,83.732081,1139.965574,559.812943,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
346,20.006953,83.732081,1139.965574,585.468672,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
347,20.006953,83.732081,1409.049696,525.190209,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
348,20.006953,83.732081,1540.312301,525.190209,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
349,20.006953,83.732081,2135.963712,525.190209,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
350,23.525264,83.732081,2070.166555,525.190209,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
351,23.525264,83.732081,2070.166555,525.190209,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
352,23.525264,83.732081,2070.166555,525.190209,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
353,23.525264,83.732081,2070.166555,525.190209,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
354,23.525264,83.732081,2070.166555,525.190209,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
355,23.525264,83.732081,2070.166555,525.190209,577.788309,107.739518,107.739518,107.739518,107.739518,107.739518
356,23.041047,83.732081,2070.166555,359.215057,577.788309,100.708748,100.708748,100.708748,100.708748,100.708748
357,23.041047,83.732081,2070.166555,359.215057,577.788309,100.708748,100.708748,100.708748,100.708748,100.708748
358,23.041047,83.732081,2070.166555,411.403216,577.788309,100.708748,100.708748,100.708748,100.708748,100.708748
359,23.041047,83.732081,2070.166555,411.403216,577.788309,100.708748,100.708748,100.708748,100.708748,100.708748
360,23.041047,95.816387,2070.166555,444.303802,577.788309,100.708748,100.708748,100.708748,100.708748,100.708748
361,23.041047,113.853141,1386.257677,444.303802,446.048015,100.105563,100.105563,100.105563,100.105563,100.105563
362,23.041047,145.594128,1184.859752,472.780502,446.048015,100.105563,100.105563,100.105563,100.105563,100.105563
363,23.041047,167.285534,1184.859752,472.780502,446.048015,100.105563,100.105563,100.105563,100.105563,100.105563
364,20.191792,167.285534,1184.859752,472.780502,765.544496,100.105563,100.105563,100.105563,100.105563,100.105563
365,20.191792,167.285534,1184.859752,472.780502,649.088837,100.105563,100.105563,100.105563,100.105563,100.105563
366,20.191792,167.285534,1184.859752,472.780502,774.120038,100.105563,100.105563,100.105563,100.105563,100.105563
367,20.191792,167.285534,1184.859752,472.780502,805.034660,89.674657,89.674657,89.674657,89.674657,89.674657
368,20.191792,162.861475,1184.859752,472.780502,805.034660,94.634242,94.634242,94.634242,94.634242,94.634242
369,20.191792,169.196794,1184.859752,472.780502,805.034660,94.634242,94.634242,94.634242,94.634242,94.634242
370,20.191792,238.367862,1184.859752,472.780502,805.034660,94.634242,94.634242,94.634242,94.634242,94.634242
371,20.191792,238.367862,1184.859752,472.780502,805.034660,94.634242,94.634242,94.634242,94.634242,94.634242
372,20.191792,238.367862,1184.859752,472.780502,805.034660,94.634242,94.634242,94.634242,94.634242,94.634242
373,20.191792,238.367862,1184.859752,472.780502,805.034660,94.634242,94.634242,94.634242,94.634242,94.634242
374,20.191792,238.367862,1184.859752,472.780502,805.034660,99.927990,99.927990,99.927990,99.927990,99.927990
375,20.191792,203.281182,1184.859752,472.780502,805.034660,92.372833,92.372833,92.372833,92.372833,92.372833
376,20.191792,203.281182,1184.859752,472.780502,805.034660,106.058370,106.058370,106.058370,106.058370,106.058370
377,20.191792,203.281182,1184.859752,472.780502,805.034660,106.058370,106.058370,106.058370,106.058370,106.058370
378,20.191792,203.281182,1184.859752,472.780502,805.034660,106.058370,106.058370,106.058370,106.058370,106.058370
379,20.191792,203.281182,1184.859752,472.780502,805.034660,106.058370,106.058370,106.058370,106.058370,106.058370
380,20.191792,239.232238,1184.859752,472.780502,786.983998,114.437279,114.437279,114.437279,114.437279,114.437279
381,20.191792,241.440732,1184.859752,472.780502,786.983998,114.437279,114.437279,114.437279,114.437279,114.437279
382,20.191792,241.440732,1492.670610,472.780502,1030.732573,114.437279,114.437279,114.437279,114.437279,114.437279
383,20.191792,241.440732,1492.670610,472.780502,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
384,20.191792,241.440732,1529.263360,472.780502,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
385,20.191792,241.440732,1599.348140,472.780502,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
386,20.191792,241.440732,1434.683056,472.780502,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
387,20.191792,241.440732,1434.683056,472.780502,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
388,20.191792,241.440732,1434.683056,472.780502,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
389,20.191792,147.255545,1434.683056,472.780502,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
390,20.191792,147.255545,1434.683056,472.780502,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
391,23.105894,147.255545,1434.683056,477.569468,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
392,27.455415,147.255545,1434.683056,477.569468,868.428260,114.437279,114.437279,114.437279,114.437279,114.437279
393,27.455415,147.255545,1434.683056,477.569468,839.295424,114.437279,114.437279,114.437279,114.437279,114.437279
394,27.455415,147.255545,1434.683056,477.569468,839.295424,114.437279,114.437279,114.437279,114.437279,114.437279
395,27.455415,147.255545,981.282108,477.569468,839.295424,114.437279,114.437279,114.437279,114.437279,114.437279
396,31.545872,147.255545,981.282108,477.569468,839.295424,114.437279,114.437279,114.437279,114.437279,114.437279
397,31.545872,147.255545,1123.846587,554.038114,773.461121,114.437279,114.437279,114.437279,114.437279,114.437279
398,31.545872,147.255545,1123.846587,417.814221,773.461121,114.437279,114.437279,114.437279,114.437279,114.437279
399,31.545872,182.014602,1213.722429,359.977381,773.461121,114.437279,114.437279,114.437279,114.437279,114.437279
400,31.545872,198.970506,1213.722429,359.977381,773.461121,114.437279,114.437279,114.437279,114.437279,114.437279
401,30.711605,275.914033,1291.513369,359.977381,773.461121,114.437279,114.437279,114.437279,114.437279,114.437279
402,30.711605,275.914033,1291.513369,359.977381,773.461121,114.437279,114.437279,114.437279,114.437279,114.437279
403,30.711605,275.914033,1291.513369,359.977381,773.461121,114.437279,114.437279,114.437279,114.437279,114.437279
404,39.419583,275.914033,1291.513369,359.977381,705.901432,114.437279,114.437279,114.437279,114.437279,114.437279
405,46.485215,275.914033,1291.513369,359.977381,705.901432,114.437279,114.437279,114.437279,114.437279,114.437279
406,46.485215,275.914033,1291.513369,359.977381,705.901432,147.212143,147.212143,147.212143,147.212143,147.212143
407,46.485215,275.914033,1291.513369,359.977381,705.901432,147.212143,147.212143,147.212143,147.212143,147.212143
408,46.485215,275.914033,1291.513369,359.977381,873.601773,147.212143,147.212143,147.212143,147.212143,147.212143
409,46.485215,275.914033,1291.513369,359.977381,873.601773,147.212143,147.212143,147.212143,147.212143,147.212143
410,46.485215,275.914033,1291.513369,359.977381,1699.422419,147.212143,147.212143,147.212143,147.212143,147.212143
411,46.485215,275.914033,1291.513369,359.977381,2585.661261,147.212143,147.212143,147.212143,147.212143,147.212143
412,46.485215,275.914033,1291.513369,359.977381,3201.880618,157.431907,157.431907,157.431907,157.431907,157.431907
413,46.485215,275.914033,1291.513369,359.977381,3279.626120,153.945819,153.945819,153.945819,153.945819,153.945819
414,46.485215,275.914033,1291.513369,359.977381,4031.094810,150.864509,150.864509,150.864509,150.864509,150.864509
415,46.485215,275.914033,1291.513369,359.977381,4031.094810,150.864509,150.864509,150.864509,150.864509,150.864509
416,46.485215,275.914033,1291.513369,359.977381,4031.094810,140.705332,140.705332,140.705332,140.705332,140.705332
417,46.485215,275.914033,1291.513369,359.977381,4031.094810,140.705332,140.705332,140.705332,140.705332,140.705332
418,46.485215,275.914033,1291.513369,359.977381,3218.642196,180.913039,180.913039,180.913039,180.913039,180.913039
419,46.485215,275.914033,1291.513369,359.977381,3218.642196,185.413049,185.413049,185.413049,185.413049,185.413049
420,46.485215,275.914033,1291.513369,359.977381,3218.642196,209.772010,209.772010,209.772010,209.772010,209.772010
421,46.485215,275.914033,1291.513369,359.977381,3471.970705,217.823591,217.823591,217.823591,217.823591,217.823591
422,46.485215,275.914033,1291.513369,359.977381,3532.147151,217.823591,217.823591,217.823591,217.823591,217.823591
423,46.485215,275.914033,1291.513369,359.977381,3532.147151,217.823591,217.823591,217.823591,217.823591,217.823591
424,46.485215,275.914033,1291.513369,353.150181,3532.147151,210.634594,210.634594,210.634594,210.634594,210.634594
425,46.485215,275.914033,1291.513369,353.150181,3532.147151,192.904010,192.904010,192.904010,192.904010,192.904010
426,46.485215,275.914033,1291.513369,308.870599,3532.147151,192.904010,192.904010,192.904010,192.904010,192.904010
427,46.485215,275.914033,1291.513369,308.870599,3532.147151,192.904010,192.904010,192.904010,192.904010,192.904010
428,46.485215,275.914033,1291.513369,308.870599,3532.147151,192.904010,192.904010,192.904010,192.904010,192.904010
429,62.586019,275.914033,1291.513369,308.870599,3532.147151,192.904010,192.904010,192.904010,192.904010,192.904010
430,54.154146,275.914033,1291.513369,321.067692,3532.147151,192.904010,192.904010,192.904010,192.904010,192.904010
431,54.154146,275.914033,1291.513369,321.067692,3532.147151,192.904010,192.904010,192.904010,192.904010,192.904010
432,54.154146,275.914033,1291.513369,321.067692,3532.147151,192.904010,192.904010,192.904010,192.904010,192.904010
433,54.154146,275.914033,1291.513369,327.507937,3532.147151,192.904010,192.904010,192.904010,192.904010,192.904010
