atr_mult,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
1.45,Legacy3,6,0.99757124,-0.2429,-0.007433,6.8469,60,50.0000,false
1.45,LowVolume5,0,1.25769787,25.7698,1.906394,4.0414,63,57.1429,true
1.45,LowVolume5,1,1.34035424,34.0354,3.236422,7.2122,78,55.1282,true
1.45,LowVolume5,2,1.10602635,10.6026,0.974731,9.0724,67,49.2537,true
1.45,LowVolume5,3,0.95167680,-4.8323,-0.241964,18.3554,52,42.3077,false
1.45,LowVolume5,4,0.89813604,-10.1864,-0.907443,19.6161,61,50.8197,false
1.45,LowVolume5,5,0.99777402,-0.2226,0.033114,13.2167,64,42.1875,false
1.45,LowVolume5,6,0.90534925,-9.4651,-1.645701,12.8271,57,43.8596,false
1.45,OldGuard4,0,1.15435804,15.4358,1.443543,4.4885,51,54.9020,true
1.45,OldGuard4,1,1.26265567,26.2656,3.034474,3.9548,76,53.9474,true
1.45,OldGuard4,2,1.14811631,14.8116,1.288004,8.3428,64,46.8750,true
1.45,OldGuard4,3,1.12645410,12.6454,1.027356,7.2685,47,48.9362,true
1.45,OldGuard4,4,0.89021743,-10.9783,-1.017285,22.4955,65,46.1538,false
1.45,OldGuard4,5,0.89894368,-10.1056,-2.090717,11.7097,61,37.7049,false
1.45,OldGuard4,6,0.95935197,-4.0648,-0.687304,10.7056,70,47.1429,false
1.50,Base5,0,1.32773202,32.7732,1.530493,10.8708,68,50.0000,true
1.50,Base5,1,1.32924199,32.9242,2.647242,9.2860,101,51.4851,true
1.50,Base5,2,1.57601901,57.6019,3.338331,10.3649,87,59.7701,true
1.50,Base5,3,0.96145406,-3.8546,-0.304593,16.6410,50,38.0000,false
1.50,Base5,4,1.15826884,15.8269,0.974592,15.7941,80,46.2500,true
1.50,Base5,5,1.10348050,10.3480,1.129453,9.3857,73,43.8356,true
1.50,NoDOGE,0,1.25174553,25.1746,1.751068,6.3214,56,53.5714,true
1.50,NoDOGE,1,1.35073687,35.0737,2.840536,9.4997,93,51.6129,true
1.50,NoDOGE,2,1.38118456,38.1185,2.580750,11.8199,79,58.2278,true
1.50,NoDOGE,3,0.97847275,-2.1527,-0.136520,16.5506,41,43.9024,false
1.50,NoDOGE,4,0.98368588,-1.6314,0.000348,15.3118,67,43.2836,false
1.50,NoDOGE,5,1.03660764,3.6608,0.500143,11.8616,58,41.3793,true
1.50,Legacy4,0,1.36486892,36.4869,2.398977,4.9856,51,58.8235,true
1.50,Legacy4,1,1.33456067,33.4561,3.305560,4.8830,91,53.8462,true
1.50,Legacy4,2,1.26706770,26.7068,1.813640,9.1931,64,51.5625,true
1.50,Legacy4,3,1.07254908,7.2549,0.824299,7.0154,38,55.2632,true
1.50,Legacy4,4,0.95574957,-4.4250,-0.262003,17.5784,68,48.5294,false
1.50,Legacy4,5,0.93020625,-6.9794,-1.546328,11.6728,55,36.3636,false
1.50,Legacy4,6,1.06127068,6.1271,0.988267,6.5003,75,53.3333,true
1.50,Legacy5BNB,0,1.38095058,38.0951,2.186993,4.9856,65,56.9231,true
1.50,Legacy5BNB,1,1.29491457,29.4915,2.640798,5.3573,108,51.8519,true
1.50,Legacy5BNB,2,1.42135243,42.1352,2.422840,7.8017,82,53.6585,true
1.50,Legacy5BNB,3,1.02773489,2.7735,0.334676,7.8654,45,53.3333,true
1.50,Legacy5BNB,4,1.03634180,3.6342,0.376100,14.3479,78,52.5641,true
1.50,Legacy5BNB,5,0.92766071,-7.2339,-1.498850,11.5369,61,37.7049,false
1.50,Legacy5BNB,6,1.13188302,13.1883,1.750040,5.7452,92,54.3478,true
1.50,OldGuardNoBNB,0,1.30509015,30.5090,2.025019,5.4106,60,56.6667,true
1.50,OldGuardNoBNB,1,1.28709037,28.7090,2.900887,6.4275,93,51.6129,true
1.50,OldGuardNoBNB,2,1.32757647,32.7576,2.072412,9.7755,74,50.0000,true
1.50,OldGuardNoBNB,3,1.10902009,10.9020,0.880525,9.0802,54,48.1481,true
1.50,OldGuardNoBNB,4,0.87960948,-12.0391,-0.815918,22.6177,78,46.1538,false
1.50,OldGuardNoBNB,5,0.91551677,-8.4483,-1.657561,11.9173,65,35.3846,false
1.50,OldGuardNoBNB,6,1.04027514,4.0275,0.637949,7.6867,82,52.4390,true
1.50,LargeCaps5,0,1.30057615,30.0576,1.947777,4.7837,70,52.8571,true
1.50,LargeCaps5,1,1.31554350,31.5544,2.416267,9.9532,111,49.5495,true
1.50,LargeCaps5,2,1.52249054,52.2491,2.978585,7.4814,95,58.9474,true
1.50,LargeCaps5,3,0.93758933,-6.2411,-0.512619,16.0623,48,43.7500,false
1.50,LargeCaps5,4,1.07038678,7.0387,0.548775,14.6836,77,49.3506,true
1.50,LargeCaps5,5,1.03197672,3.1977,0.447031,11.7232,63,39.6825,true
1.50,Legacy3,0,1.21580074,21.5801,2.039374,3.6159,40,57.5000,true
1.50,Legacy3,1,1.28994843,28.9948,3.319835,3.6772,72,55.5556,true
1.50,Legacy3,2,1.21194457,21.1945,1.673441,7.7512,49,51.0204,true
1.50,Legacy3,3,1.08940976,8.9410,1.054615,6.2163,31,58.0645,true
1.50,Legacy3,4,0.96356898,-3.6431,-0.340110,16.8938,53,49.0566,false
1.50,Legacy3,5,0.93572311,-6.4277,-1.580440,9.7261,46,36.9565,false
1.50,Legacy3,6,0.99999834,-0.0002,0.038426,6.7181,58,50.0000,false
1.50,LowVolume5,0,1.26399485,26.3995,1.927809,4.2126,60,58.3333,true
1.50,LowVolume5,1,1.28653420,28.6534,2.700624,8.6962,77,53.2468,true
1.50,LowVolume5,2,1.19854110,19.8541,1.530291,9.0724,63,50.7937,true
1.50,LowVolume5,3,0.95167680,-4.8323,-0.241964,18.3554,52,42.3077,false
1.50,LowVolume5,4,0.94654019,-5.3460,-0.412999,18.9977,59,50.8475,false
1.50,LowVolume5,5,1.01503833,1.5038,0.240868,12.8373,61,40.9836,true
1.50,LowVolume5,6,0.90396971,-9.6030,-1.663858,13.0511,56,42.8571,false
1.50,OldGuard4,0,1.16255088,16.2551,1.503241,4.6589,49,55.1020,true
1.50,OldGuard4,1,1.24353584,24.3536,2.808818,5.1908,75,53.3333,true
1.50,OldGuard4,2,1.26236734,26.2367,1.912463,8.3428,60,48.3333,true
1.50,OldGuard4,3,1.12645410,12.6454,1.027356,7.2685,47,48.9362,true
1.50,OldGuard4,4,0.89583987,-10.4160,-0.945170,21.9495,63,46.0317,false
1.50,OldGuard4,5,0.91471264,-8.5287,-1.724364,10.8790,57,36.8421,false
1.50,OldGuard4,6,0.95875094,-4.1249,-0.705833,10.8550,68,47.0588,false
1.55,Base5,0,1.33802539,33.8025,1.568015,10.8708,67,49.2537,true
1.55,Base5,1,1.34324782,34.3248,2.721551,9.4100,100,51.0000,true
1.55,Base5,2,1.70100001,70.1000,3.817430,9.3192,84,60.7143,true
1.55,Base5,3,0.95005042,-4.9950,-0.416114,16.6410,50,38.0000,false
1.55,Base5,4,1.06390294,6.3903,0.470700,17.9469,78,42.3077,true
1.55,Base5,5,1.08938502,8.9385,0.969385,9.4105,73,42.4658,true
1.55,NoDOGE,0,1.26144981,26.1450,1.806954,6.1041,55,52.7273,true
1.55,NoDOGE,1,1.36496919,36.4969,2.929936,9.6234,92,51.0870,true
1.55,NoDOGE,2,1.48876115,48.8761,3.092783,10.7912,76,59.2105,true
1.55,NoDOGE,3,0.96686725,-3.3133,-0.250368,16.5506,41,43.9024,false
1.55,NoDOGE,4,0.92701473,-7.2985,-0.374122,17.3529,65,40.0000,false
1.55,NoDOGE,5,1.02866457,2.8665,0.402341,12.3756,58,39.6552,true
1.55,Legacy4,0,1.35574451,35.5745,2.347381,4.9856,51,54.9020,true
1.55,Legacy4,1,1.30473258,30.4733,3.027183,4.8830,91,52.7473,true
1.55,Legacy4,2,1.36708107,36.7081,2.309414,8.7532,62,54.8387,true
1.55,Legacy4,3,1.06694247,6.6942,0.762449,7.0154,37,56.7568,true
1.55,Legacy4,4,0.90077623,-9.9224,-0.710365,21.6209,67,44.7761,false
1.55,Legacy4,5,0.93579384,-6.4206,-1.329584,11.1152,54,35.1852,false
1.55,Legacy4,6,1.05018262,5.0183,0.793217,6.5003,73,50.6849,true
1.55,Legacy5BNB,0,1.35368439,35.3684,2.053309,4.9856,65,52.3077,true
1.55,Legacy5BNB,1,1.27697638,27.6976,2.489035,5.3573,106,51.8868,true
1.55,Legacy5BNB,2,1.49698507,49.6985,2.677126,7.8017,80,56.2500,true
1.55,Legacy5BNB,3,1.01164828,1.1648,0.188087,8.6953,44,54.5455,true
1.55,Legacy5BNB,4,0.99303829,-0.6962,0.039968,18.5767,75,50.6667,false
1.55,Legacy5BNB,5,0.94318506,-5.6815,-1.145676,10.0291,58,36.2069,false
1.55,Legacy5BNB,6,1.12005721,12.0057,1.560819,6.7985,90,52.2222,true
1.55,OldGuardNoBNB,0,1.29636537,29.6365,1.975033,5.4106,60,53.3333,true
1.55,OldGuardNoBNB,1,1.25832327,25.8323,2.626373,6.4275,93,50.5376,true
1.55,OldGuardNoBNB,2,1.39656296,39.6563,2.394636,9.3384,72,52.7778,true
1.55,OldGuardNoBNB,3,1.09909869,9.9099,0.809452,9.4201,53,49.0566,true
1.55,OldGuardNoBNB,4,0.86195976,-13.8040,-0.931173,26.4131,75,42.6667,false
1.55,OldGuardNoBNB,5,0.91680718,-8.3193,-1.589202,11.7663,64,35.9375,false
1.55,OldGuardNoBNB,6,1.01895509,1.8955,0.320576,9.5248,80,48.7500,true
1.55,LargeCaps5,0,1.29342748,29.3427,1.903822,4.7837,69,50.7246,true
1.55,LargeCaps5,1,1.33233015,33.2330,2.482426,10.2851,108,49.0741,true
1.55,LargeCaps5,2,1.64147166,64.1472,3.411469,7.4814,92,59.7826,true
1.55,LargeCaps5,3,0.91675944,-8.3241,-0.711016,16.9420,48,43.7500,false
1.55,LargeCaps5,4,1.00478347,0.4783,0.147328,15.9352,75,46.6667,true
1.55,LargeCaps5,5,1.02531507,2.5315,0.363358,12.1312,63,38.0952,true
1.55,Legacy3,0,1.20767288,20.7673,1.969186,3.6159,40,52.5000,true
1.55,Legacy3,1,1.26111745,26.1117,2.999631,3.6772,72,54.1667,true
1.55,Legacy3,2,1.21277811,21.2778,1.679134,7.7512,49,53.0612,true
1.55,Legacy3,3,1.08780458,8.7805,1.029255,6.2163,30,60.0000,true
1.55,Legacy3,4,0.94337460,-5.6625,-0.566922,18.6048,52,48.0769,false
1.55,Legacy3,5,0.94013112,-5.9869,-1.410576,9.2732,45,35.5556,false
1.55,Legacy3,6,0.99835149,-0.1649,0.007547,6.8162,57,47.3684,false
1.55,LowVolume5,0,1.26527853,26.5279,1.929764,4.2126,59,54.2373,true
1.55,LowVolume5,1,1.26482034,26.4820,2.491552,9.6930,76,52.6316,true
1.55,LowVolume5,2,1.21597475,21.5975,1.640959,9.0724,62,53.2258,true
1.55,LowVolume5,3,0.94672218,-5.3278,-0.277262,18.6606,51,43.1373,false
1.55,LowVolume5,4,0.96465546,-3.5345,-0.230400,19.5774,57,47.3684,false
1.55,LowVolume5,5,1.02172261,2.1723,0.319068,12.7339,60,41.6667,true
1.55,LowVolume5,6,0.90048798,-9.9512,-1.716005,13.6999,55,40.0000,false
1.55,OldGuard4,0,1.15477900,15.4779,1.438117,4.6589,49,51.0204,true
1.55,OldGuard4,1,1.21574220,21.5742,2.499872,5.1908,75,52.0000,true
1.55,OldGuard4,2,1.28241009,28.2410,2.030872,8.3428,59,50.8475,true
1.55,OldGuard4,3,1.12058955,12.0590,0.982640,7.2685,46,50.0000,true
1.55,OldGuard4,4,0.89663899,-10.3361,-0.914364,23.7824,61,44.2623,false
1.55,OldGuard4,5,0.91902168,-8.0978,-1.596655,10.6200,56,35.7143,false
1.55,OldGuard4,6,0.94731161,-5.2688,-0.909846,11.8662,67,43.2836,false
1.60,Base5,0,1.38064855,38.0649,1.714862,10.8708,67,50.7463,true
1.60,Base5,1,1.40336466,40.3365,2.850345,6.8235,95,52.6316,true
1.60,Base5,2,1.71342813,71.3428,3.745637,10.2742,79,60.7595,true
1.60,Base5,3,0.98545116,-1.4549,-0.064376,16.5002,48,41.6667,false
1.60,Base5,4,1.06627314,6.6273,0.483052,18.9433,77,44.1558,true
1.60,Base5,5,1.07911597,7.9116,0.865171,9.8118,72,43.0556,true
1.60,NoDOGE,0,1.30163363,30.1634,2.019740,5.9394,55,54.5455,true
1.60,NoDOGE,1,1.42604058,42.6041,3.036814,6.8235,87,52.8736,true
1.60,NoDOGE,2,1.49963859,49.9639,3.033174,11.7307,71,59.1549,true
1.60,NoDOGE,3,0.98299349,-1.7007,-0.091469,16.4096,40,45.0000,false
1.60,NoDOGE,4,0.94267533,-5.7325,-0.267708,18.6758,64,42.1875,false
1.60,NoDOGE,5,1.02414997,2.4150,0.347358,12.2416,57,40.3509,true
1.60,Legacy4,0,1.35997355,35.9974,2.327966,4.9856,51,56.8627,true
1.60,Legacy4,1,1.36911580,36.9116,3.176122,5.0181,87,52.8736,true
1.60,Legacy4,2,1.35174445,35.1744,2.149612,10.1330,59,54.2373,true
1.60,Legacy4,3,1.04018441,4.0184,0.482761,9.4700,37,54.0541,true
1.60,Legacy4,4,0.93206565,-6.7934,-0.444647,21.0353,65,46.1538,false
1.60,Legacy4,5,0.94975390,-5.0246,-1.011150,10.3326,52,34.6154,false
1.60,Legacy4,6,1.05653063,5.6531,0.890031,6.5003,69,49.2754,true
1.60,Legacy5BNB,0,1.38123010,38.1230,2.156847,4.9856,63,55.5556,true
1.60,Legacy5BNB,1,1.34552248,34.5522,2.755794,5.1177,101,52.4752,true
1.60,Legacy5BNB,2,1.46817938,46.8179,2.477548,7.8017,77,54.5455,true
1.60,Legacy5BNB,3,0.98627695,-1.3723,-0.035823,11.1354,44,52.2727,false
1.60,Legacy5BNB,4,1.03067705,3.0677,0.325285,18.2606,73,52.0548,true
1.60,Legacy5BNB,5,0.95725538,-4.2745,-0.834808,9.2369,56,35.7143,false
1.60,Legacy5BNB,6,1.12262957,12.2630,1.625612,6.2701,85,51.7647,true
1.60,OldGuardNoBNB,0,1.31851821,31.8518,2.046544,5.4484,58,56.8966,true
1.60,OldGuardNoBNB,1,1.32041637,32.0416,2.819162,6.4275,89,50.5618,true
1.60,OldGuardNoBNB,2,1.37886767,37.8868,2.226524,10.7094,69,52.1739,true
1.60,OldGuardNoBNB,3,1.16909088,16.9091,1.149668,11.6918,52,48.0769,true
1.60,OldGuardNoBNB,4,0.89190085,-10.8099,-0.690111,25.8487,73,43.8356,false
1.60,OldGuardNoBNB,5,0.93249496,-6.7505,-1.255794,10.9988,62,35.4839,false
1.60,OldGuardNoBNB,6,1.02295494,2.2955,0.377560,9.7744,76,47.3684,true
1.60,LargeCaps5,0,1.35755326,35.7553,2.227775,4.7837,67,53.7313,true
1.60,LargeCaps5,1,1.39768824,39.7688,2.677451,6.5192,102,50.9804,true
1.60,LargeCaps5,2,1.63993110,63.9931,3.292104,8.8484,88,59.0909,true
1.60,LargeCaps5,3,0.93204994,-6.7950,-0.565515,16.8017,47,44.6809,false
1.60,LargeCaps5,4,1.02854956,2.8550,0.292048,16.8799,73,49.3151,true
1.60,LargeCaps5,5,1.01931861,1.9319,0.291973,12.3572,62,38.7097,true
1.60,Legacy3,0,1.21144003,21.1440,1.984507,3.6159,40,55.0000,true
1.60,Legacy3,1,1.29209223,29.2092,3.242800,4.3591,69,53.6232,true
1.60,Legacy3,2,1.19917254,19.9173,1.562711,7.7512,46,52.1739,true
1.60,Legacy3,3,1.05873428,5.8734,0.701054,8.7226,30,56.6667,true
1.60,Legacy3,4,0.92909028,-7.0910,-0.720979,19.0707,52,46.1538,false
1.60,Legacy3,5,0.94847891,-5.1521,-1.190879,9.0189,44,34.0909,false
1.60,Legacy3,6,0.98999640,-1.0004,-0.144918,8.0087,55,43.6364,false
1.60,LowVolume5,0,1.28453369,28.4534,2.023555,4.4316,57,56.1404,true
1.60,LowVolume5,1,1.27797338,27.7973,2.583392,9.1109,74,51.3514,true
1.60,LowVolume5,2,1.20569366,20.5694,1.563510,9.0724,60,51.6667,true
1.60,LowVolume5,3,1.00531206,0.5312,0.148777,20.8343,50,42.0000,true
1.60,LowVolume5,4,0.95532887,-4.4671,-0.310696,19.9472,57,49.1228,false
1.60,LowVolume5,5,1.02681575,2.6816,0.377221,12.7725,59,40.6780,true
1.60,LowVolume5,6,0.89486878,-10.5131,-1.807374,14.3039,54,37.0370,false
1.60,OldGuard4,0,1.17451235,17.4512,1.566056,5.0334,47,55.3191,true
1.60,OldGuard4,1,1.24560250,24.5603,2.749380,4.7597,72,51.3889,true
1.60,OldGuard4,2,1.26616118,26.6161,1.905612,8.3428,56,50.0000,true
1.60,OldGuard4,3,1.18993957,18.9940,1.294245,9.3647,45,48.8889,true
1.60,OldGuard4,4,0.88306233,-11.6938,-1.039442,24.1329,61,42.6230,false
1.60,OldGuard4,5,0.92918584,-7.0814,-1.371908,10.6596,55,34.5455,false
1.60,OldGuard4,6,0.93740486,-6.2595,-1.064996,13.1773,65,40.0000,false
1.65,Base5,0,1.40143612,40.1436,1.796463,10.8708,65,50.7692,true
1.65,Base5,1,1.42702905,42.7029,2.804886,7.0320,93,49.4624,true
1.65,Base5,2,1.69924039,69.9240,3.587089,10.0423,79,58.2278,true
1.65,Base5,3,0.97031431,-2.9686,-0.196025,19.6213,47,40.4255,false
1.65,Base5,4,1.01066045,1.0660,0.193191,18.8142,76,46.0526,true
1.65,Base5,5,1.08046613,8.0466,0.877924,9.6376,72,41.6667,true
1.65,NoDOGE,0,1.32123153,32.1232,2.154195,5.9485,53,54.7170,true
1.65,NoDOGE,1,1.45880558,45.8806,3.025308,7.0320,85,50.5882,true
1.65,NoDOGE,2,1.48383658,48.3837,2.873385,11.7040,71,57.7465,true
1.65,NoDOGE,3,0.96789438,-3.2106,-0.223107,19.5341,39,43.5897,false
1.65,NoDOGE,4,0.95477158,-4.5228,-0.186178,18.5462,63,44.4444,false
1.65,NoDOGE,5,1.02543136,2.5431,0.362454,11.8332,57,38.5965,true
1.65,Legacy4,0,1.36968748,36.9687,2.411787,4.9907,50,56.0000,true
1.65,Legacy4,1,1.44450666,44.4507,3.489952,5.6749,83,54.2169,true
1.65,Legacy4,2,1.34755167,34.7552,2.108249,10.1058,59,54.2373,true
1.65,Legacy4,3,0.93409511,-6.5905,-0.517654,12.0010,37,48.6486,false
1.65,Legacy4,4,0.91947147,-8.0529,-0.537625,20.6326,63,39.6825,false
1.65,Legacy4,5,0.94991914,-5.0081,-0.934287,9.2533,50,36.0000,false
1.65,Legacy4,6,1.04601236,4.6012,0.733377,6.9183,69,49.2754,true
1.65,Legacy5BNB,0,1.39858555,39.8586,2.257126,4.9907,61,55.7377,true
1.65,Legacy5BNB,1,1.42533336,42.5333,3.112508,5.1177,96,54.1667,true
1.65,Legacy5BNB,2,1.53135273,53.1353,2.677659,7.7277,76,55.2632,true
1.65,Legacy5BNB,3,0.88568572,-11.4314,-0.736383,16.3062,44,47.7273,false
1.65,Legacy5BNB,4,1.01145434,1.1454,0.182097,18.3195,71,46.4789,true
1.65,Legacy5BNB,5,0.95742193,-4.2578,-0.767227,8.3644,54,37.0370,false
1.65,Legacy5BNB,6,1.11172831,11.1728,1.487005,6.9145,85,51.7647,true
1.65,OldGuardNoBNB,0,1.28360942,28.3609,1.832322,5.4484,57,56.1404,true
1.65,OldGuardNoBNB,1,1.39312558,39.3126,3.154114,6.4275,85,51.7647,true
1.65,OldGuardNoBNB,2,1.37459075,37.4591,2.186313,10.6823,69,52.1739,true
1.65,OldGuardNoBNB,3,1.04981200,4.9812,0.417205,14.8934,51,45.0980,true
1.65,OldGuardNoBNB,4,0.89253915,-10.7461,-0.671178,25.7778,71,38.0282,false
1.65,OldGuardNoBNB,5,0.92405024,-7.5950,-1.357682,10.9850,61,36.0656,false
1.65,OldGuardNoBNB,6,1.01028837,1.0288,0.198304,10.5285,77,46.7532,true
1.65,LargeCaps5,0,1.38541225,38.5412,2.386266,4.7837,64,54.6875,true
1.65,LargeCaps5,1,1.44348764,44.3488,2.771872,6.2134,98,50.0000,true
1.65,LargeCaps5,2,1.64635637,64.6356,3.295110,7.3265,86,56.9767,true
1.65,LargeCaps5,3,0.91773334,-8.2267,-0.668257,19.9115,46,43.4783,false
1.65,LargeCaps5,4,1.04931770,4.9318,0.416071,17.3348,72,51.3889,true
1.65,LargeCaps5,5,1.02024315,2.0243,0.302260,12.2777,63,38.0952,true
1.65,Legacy3,0,1.22009302,22.0093,2.060486,3.6159,39,53.8462,true
1.65,Legacy3,1,1.29229970,29.2300,3.228971,5.0204,68,54.4118,true
1.65,Legacy3,2,1.19509080,19.5091,1.524978,7.7512,46,52.1739,true
1.65,Legacy3,3,0.95075307,-4.9247,-0.386508,11.2745,30,50.0000,false
1.65,Legacy3,4,0.92975519,-7.0245,-0.683786,18.3004,50,38.0000,false
1.65,Legacy3,5,0.94864392,-5.1356,-1.075642,8.8496,42,35.7143,false
1.65,Legacy3,6,0.98294629,-1.7054,-0.273935,8.6638,55,43.6364,false
1.65,LowVolume5,0,1.25141218,25.1412,1.784316,5.0271,56,57.1429,true
1.65,LowVolume5,1,1.27531916,27.5319,2.536703,9.1109,73,52.0548,true
1.65,LowVolume5,2,1.21893098,21.8931,1.620532,9.0724,60,50.0000,true
1.65,LowVolume5,3,0.89746021,-10.2540,-0.508690,27.6226,49,38.7755,false
1.65,LowVolume5,4,0.93249780,-6.7502,-0.507106,19.0566,55,41.8182,false
1.65,LowVolume5,5,1.02145738,2.1457,0.310355,13.0062,58,41.3793,true
1.65,LowVolume5,6,0.89163936,-10.8361,-1.815094,14.5039,53,35.8491,false
1.65,OldGuard4,0,1.14341623,14.3416,1.274533,5.0334,46,54.3478,true
1.65,OldGuard4,1,1.24580251,24.5803,2.738392,5.0204,71,52.1127,true
1.65,OldGuard4,2,1.26185143,26.1851,1.868329,8.3428,56,50.0000,true
1.65,OldGuard4,3,1.06853356,6.8534,0.533043,13.3757,44,45.4545,true
1.65,OldGuard4,4,0.88369430,-11.6306,-1.002153,24.0603,59,35.5932,false
1.65,OldGuard4,5,0.92077109,-7.9229,-1.465245,10.6457,54,35.1852,false
1.65,OldGuard4,6,0.93477302,-6.5227,-1.088223,13.0260,65,38.4615,false
1.70,Base5,0,1.59407412,59.4074,2.394751,6.6043,63,52.3810,true
1.70,Base5,1,1.40437566,40.4376,2.656619,7.0320,92,48.9130,true
1.70,Base5,2,1.70846489,70.8465,3.618461,10.0423,79,58.2278,true
1.70,Base5,3,0.99541295,-0.4587,0.042082,19.6607,46,39.1304,false
1.70,Base5,4,0.96374730,-3.6253,-0.052006,20.3738,73,45.2055,false
1.70,Base5,5,1.13061767,13.0618,1.314002,9.7959,69,43.4783,true
1.70,NoDOGE,0,1.33891405,33.8914,2.211920,5.9485,52,53.8462,true
1.70,NoDOGE,1,1.44898666,44.8987,2.959150,7.0320,84,50.0000,true
1.70,NoDOGE,2,1.50396181,50.3962,2.964423,11.7040,71,57.7465,true
1.70,NoDOGE,3,0.99293043,-0.7070,0.018148,19.5736,38,42.1053,false
1.70,NoDOGE,4,0.93208806,-6.7912,-0.346251,19.5467,62,45.1613,false
1.70,NoDOGE,5,1.07461609,7.4616,0.895529,7.1991,54,40.7407,true
1.70,Legacy4,0,1.39546701,39.5467,2.531556,4.9907,48,58.3333,true
1.70,Legacy4,1,1.42051688,42.0517,3.307565,5.9227,81,54.3210,true
1.70,Legacy4,2,1.38582397,38.5824,2.280478,10.1058,55,54.5455,true
1.70,Legacy4,3,0.94815098,-5.1849,-0.389367,10.4267,36,47.2222,false
1.70,Legacy4,4,0.87545052,-12.4549,-0.886216,24.4324,63,38.0952,false
1.70,Legacy4,5,0.93849319,-6.1507,-1.129868,10.3449,48,33.3333,false
1.70,Legacy4,6,1.07069399,7.0694,1.078679,6.5003,67,52.2388,true
1.70,Legacy5BNB,0,1.44468501,44.4685,2.467772,4.9907,58,58.6207,true
1.70,Legacy5BNB,1,1.39580731,39.5807,2.922752,5.1177,95,53.6842,true
1.70,Legacy5BNB,2,1.52614975,52.6150,2.630768,8.6093,71,53.5211,true
1.70,Legacy5BNB,3,0.89901314,-10.0987,-0.633925,15.0468,43,46.5116,false
1.70,Legacy5BNB,4,0.97102439,-2.8976,-0.119778,20.6119,70,44.2857,false
1.70,Legacy5BNB,5,0.94148067,-5.8519,-1.041290,9.6739,53,33.9623,false
1.70,Legacy5BNB,6,1.13471095,13.4711,1.731080,6.4878,83,54.2169,true
1.70,OldGuardNoBNB,0,1.34767973,34.7680,2.165046,4.9907,52,57.6923,true
1.70,OldGuardNoBNB,1,1.36998912,36.9989,2.974953,6.4275,83,51.8072,true
1.70,OldGuardNoBNB,2,1.40724078,40.7241,2.329536,10.6823,65,50.7692,true
1.70,OldGuardNoBNB,3,1.06560912,6.5609,0.510544,13.6128,50,44.0000,true
1.70,OldGuardNoBNB,4,0.88148868,-11.8511,-0.746789,26.5720,70,37.1429,false
1.70,OldGuardNoBNB,5,0.91414190,-8.5858,-1.513779,11.2068,59,33.8983,false
1.70,OldGuardNoBNB,6,1.03231785,3.2318,0.504569,8.5457,75,49.3333,true
1.70,LargeCaps5,0,1.40510536,40.5105,2.448282,4.7837,63,53.9683,true
1.70,LargeCaps5,1,1.43377183,43.3772,2.710821,6.2134,97,49.4845,true
1.70,LargeCaps5,2,1.65310342,65.3103,3.301896,7.3265,85,55.2941,true
1.70,LargeCaps5,3,0.94147190,-5.8528,-0.437936,19.9508,45,42.2222,false
1.70,LargeCaps5,4,1.02262962,2.2630,0.256657,18.3502,71,52.1127,true
1.70,LargeCaps5,5,1.07422965,7.4230,0.889874,7.6358,60,40.0000,true
1.70,Legacy3,0,1.23255149,23.2551,2.158862,3.6159,38,57.8947,true
1.70,Legacy3,1,1.27356817,27.3568,2.985744,5.7596,66,53.0303,true
1.70,Legacy3,2,1.22903301,22.9033,1.746406,7.7512,42,52.3810,true
1.70,Legacy3,3,0.96505959,-3.4940,-0.251114,9.1510,29,48.2759,false
1.70,Legacy3,4,0.88067483,-11.9325,-1.199807,21.8603,50,36.0000,false
1.70,Legacy3,5,0.93762754,-6.2372,-1.292557,9.5919,41,31.7073,false
1.70,Legacy3,6,1.00613981,0.6140,0.150998,6.5087,53,47.1698,true
1.70,LowVolume5,0,1.28426382,28.4264,1.968737,5.0271,53,58.4906,true
1.70,LowVolume5,1,1.24443699,24.4437,2.297329,9.1109,72,48.6111,true
1.70,LowVolume5,2,1.24080116,24.0801,1.766283,9.0724,56,48.2143,true
1.70,LowVolume5,3,0.91421038,-8.5790,-0.402932,26.2718,48,37.5000,false
1.70,LowVolume5,4,0.88139014,-11.8610,-1.008470,20.4874,54,38.8889,false
1.70,LowVolume5,5,1.05547990,5.5480,0.671088,9.1568,56,41.0714,true
1.70,LowVolume5,6,0.89754858,-10.2451,-1.696780,13.9373,51,37.2549,false
1.70,OldGuard4,0,1.16780522,16.7805,1.458315,5.0334,43,55.8140,true
1.70,OldGuard4,1,1.22774494,22.7745,2.510090,5.7596,69,50.7246,true
1.70,OldGuard4,2,1.29375807,29.3758,2.056280,8.3428,52,48.0769,true
1.70,OldGuard4,3,1.08461239,8.4612,0.629105,12.0722,43,44.1860,true
1.70,OldGuard4,4,0.86825071,-13.1749,-1.139238,25.3874,58,34.4828,false
1.70,OldGuard4,5,0.91128105,-8.8719,-1.631420,10.8578,53,32.0755,false
1.70,OldGuard4,6,0.96319776,-3.6802,-0.570024,10.3813,62,41.9355,false
1.75,Base5,0,1.63159252,63.1593,2.431104,7.3799,61,52.4590,true
1.75,Base5,1,1.39975696,39.9757,2.659894,8.6120,90,48.8889,true
1.75,Base5,2,1.76762151,76.7622,3.752720,7.3156,77,59.7403,true
