atr_period,lookback,threshold,pass,total,pass_pct,sharpe,ret_pct,dd_pct,trades,win_rate,config_key
0,0,0,pass,total,pass_pct,sha,r,d,trades,win,AP000_LB000_T000
53,126,25,23,45,51.1,0.4,8,3,9,0.5,AP053_LB126_T025
53,126,30,25,45,55.6,0.6,6,2,8,0.5,AP053_LB126_T030
53,126,40,24,45,53.3,0.2,3,2,7,0.4,AP053_LB126_T040
53,252,0,29,45,64.4,0.8,1,3,14,0.5,AP053_LB252_T000
53,252,5,28,45,62.2,0.6,1,3,12,0.5,AP053_LB252_T005
53,252,10,31,45,68.9,0.8,1,3,11,0.5,AP053_LB252_T010
53,252,15,28,45,62.2,0.7,9,3,10,0.5,AP053_LB252_T015
53,252,20,26,45,57.8,0.6,8,2,9,0.5,AP053_LB252_T020
53,252,25,30,45,66.7,0.8,8,2,8,0.5,AP053_LB252_T025
53,252,30,30,45,66.7,0.5,7,2,8,0.5,AP053_LB252_T030
53,252,40,20,45,44.4,0.0,3,2,7,0.4,AP053_LB252_T040
53,504,0,29,45,64.4,0.8,1,3,14,0.5,AP053_LB504_T000
53,504,5,29,45,64.4,0.9,1,3,13,0.5,AP053_LB504_T005
53,504,10,29,45,64.4,0.8,1,3,13,0.5,AP053_LB504_T010
53,504,15,27,45,60.0,0.6,8,3,12,0.5,AP053_LB504_T015
53,504,20,30,45,66.7,0.6,7,3,12,0.5,AP053_LB504_T020
53,504,25,28,45,62.2,0.5,6,3,12,0.5,AP053_LB504_T025
53,504,30,28,45,62.2,0.5,6,3,11,0.5,AP053_LB504_T030
53,504,40,30,45,66.7,1.1,6,2,9,0.5,AP053_LB504_T040
54,21,0,29,45,64.4,0.8,1,3,14,0.5,AP054_LB021_T000
54,21,5,32,45,71.1,0.8,8,2,11,0.5,AP054_LB021_T005
54,21,10,34,45,75.6,0.9,8,2,10,0.5,AP054_LB021_T010
54,21,15,33,45,73.3,0.9,9,2,9,0.5,AP054_LB021_T015
54,21,20,37,45,82.2,1.2,9,2,8,0.6,AP054_LB021_T020
54,21,25,38,45,84.4,1.3,8,2,8,0.6,AP054_LB021_T025
54,21,30,35,45,77.8,1.2,5,2,7,0.6,AP054_LB021_T030
54,21,40,26,45,57.8,0.6,4,2,6,0.5,AP054_LB021_T040
54,42,0,29,45,64.4,0.8,1,3,14,0.5,AP054_LB042_T000
54,42,5,32,45,71.1,0.9,1,2,10,0.5,AP054_LB042_T005
54,42,10,34,45,75.6,0.9,1,2,9,0.5,AP054_LB042_T010
54,42,15,34,45,75.6,0.9,9,2,9,0.5,AP054_LB042_T015
54,42,20,26,45,57.8,0.5,8,2,8,0.5,AP054_LB042_T020
54,42,25,24,45,53.3,0.2,5,3,8,0.5,AP054_LB042_T025
54,42,30,24,45,53.3,0.3,3,3,7,0.5,AP054_LB042_T030
54,42,40,29,45,64.4,0.5,4,3,7,0.5,AP054_LB042_T040
54,63,0,29,45,64.4,0.8,1,3,14,0.5,AP054_LB063_T000
54,63,5,30,45,66.7,1.0,1,2,10,0.5,AP054_LB063_T005
54,63,10,34,45,75.6,0.9,9,2,10,0.5,AP054_LB063_T010
54,63,15,27,45,60.0,0.4,8,2,9,0.5,AP054_LB063_T015
54,63,20,28,45,62.2,0.3,5,3,8,0.5,AP054_LB063_T020
54,63,25,27,45,60.0,0.5,5,2,8,0.5,AP054_LB063_T025
54,63,30,28,45,62.2,0.3,4,2,7,0.5,AP054_LB063_T030
54,63,40,26,45,57.8,0.2,4,2,6,0.5,AP054_LB063_T040
54,126,0,29,45,64.4,0.8,1,3,14,0.5,AP054_LB126_T000
54,126,5,28,45,62.2,0.7,1,3,11,0.5,AP054_LB126_T005
54,126,10,24,45,53.3,0.6,1,3,11,0.5,AP054_LB126_T010
54,126,15,24,45,53.3,0.6,1,3,10,0.5,AP054_LB126_T015
54,126,20,27,45,60.0,0.7,9,2,10,0.5,AP054_LB126_T020
54,126,25,26,45,57.8,0.6,9,2,9,0.5,AP054_LB126_T025
54,126,30,27,45,60.0,0.7,6,2,8,0.5,AP054_LB126_T030
54,126,40,24,45,53.3,0.1,3,2,7,0.4,AP054_LB126_T040
54,252,0,29,45,64.4,0.8,1,3,14,0.5,AP054_LB252_T000
54,252,5,28,45,62.2,0.6,1,3,12,0.5,AP054_LB252_T005
54,252,10,26,45,57.8,0.6,1,3,11,0.5,AP054_LB252_T010
54,252,15,28,45,62.2,0.7,1,3,10,0.5,AP054_LB252_T015
54,252,20,26,45,57.8,0.5,8,2,9,0.5,AP054_LB252_T020
54,252,25,30,45,66.7,0.6,7,2,8,0.5,AP054_LB252_T025
54,252,30,27,45,60.0,0.5,7,2,8,0.5,AP054_LB252_T030
54,252,40,23,45,51.1,0.2,4,2,7,0.5,AP054_LB252_T040
54,504,0,29,45,64.4,0.8,1,3,14,0.5,AP054_LB504_T000
54,504,5,29,45,64.4,0.9,1,3,14,0.5,AP054_LB504_T005
54,504,10,29,45,64.4,0.8,1,3,13,0.5,AP054_LB504_T010
54,504,15,27,45,60.0,0.6,8,3,12,0.5,AP054_LB504_T015
54,504,20,29,45,64.4,0.5,6,3,12,0.5,AP054_LB504_T020
54,504,25,28,45,62.2,0.5,6,3,12,0.5,AP054_LB504_T025
54,504,30,30,45,66.7,0.8,7,3,11,0.5,AP054_LB504_T030
54,504,40,30,45,66.7,1.1,6,2,9,0.5,AP054_LB504_T040
55,21,0,29,45,64.4,0.8,1,3,14,0.5,AP055_LB021_T000
55,21,5,36,45,80.0,0.9,9,2,10,0.5,AP055_LB021_T005
55,21,10,29,45,64.4,0.9,8,2,10,0.5,AP055_LB021_T010
55,21,15,37,45,82.2,1.1,9,2,9,0.5,AP055_LB021_T015
55,21,20,34,45,75.6,1.1,9,2,8,0.6,AP055_LB021_T020
55,21,25,38,45,84.4,1.1,8,2,7,0.6,AP055_LB021_T025
55,21,30,32,45,71.1,1.0,9,2,7,0.6,AP055_LB021_T030
55,21,40,28,45,62.2,0.7,4,2,7,0.5,AP055_LB021_T040
55,42,0,29,45,64.4,0.8,1,3,14,0.5,AP055_LB042_T000
55,42,5,29,45,64.4,0.9,1,2,10,0.5,AP055_LB042_T005
55,42,10,36,45,80.0,1.0,1,2,9,0.5,AP055_LB042_T010
55,42,15,26,45,57.8,0.6,7,2,9,0.5,AP055_LB042_T015
55,42,20,27,45,60.0,0.6,8,2,8,0.5,AP055_LB042_T020
55,42,25,27,45,60.0,0.4,6,3,8,0.5,AP055_LB042_T025
55,42,30,25,45,55.6,0.1,3,3,7,0.5,AP055_LB042_T030
55,42,40,25,45,55.6,0.2,3,3,7,0.5,AP055_LB042_T040
55,63,0,29,45,64.4,0.8,1,3,14,0.5,AP055_LB063_T000
55,63,5,34,45,75.6,1.2,1,2,11,0.5,AP055_LB063_T005
55,63,10,30,45,66.7,0.8,9,2,9,0.5,AP055_LB063_T010
55,63,15,27,45,60.0,0.5,9,2,9,0.5,AP055_LB063_T015
55,63,20,29,45,64.4,0.4,5,2,8,0.5,AP055_LB063_T020
55,63,25,28,45,62.2,0.4,5,2,8,0.5,AP055_LB063_T025
55,63,30,29,45,64.4,0.4,4,2,7,0.5,AP055_LB063_T030
55,63,40,26,45,57.8,0.3,4,2,6,0.5,AP055_LB063_T040
55,126,0,29,45,64.4,0.8,1,3,14,0.5,AP055_LB126_T000
55,126,5,27,45,60.0,0.6,1,3,11,0.5,AP055_LB126_T005
55,126,10,26,45,57.8,0.6,1,3,11,0.5,AP055_LB126_T010
55,126,15,25,45,55.6,0.7,1,3,10,0.5,AP055_LB126_T015
55,126,20,27,45,60.0,0.7,9,2,9,0.5,AP055_LB126_T020
55,126,25,23,45,51.1,0.4,6,3,9,0.5,AP055_LB126_T025
55,126,30,28,45,62.2,0.7,7,2,9,0.5,AP055_LB126_T030
55,126,40,27,45,60.0,0.3,4,2,7,0.4,AP055_LB126_T040
55,252,0,29,45,64.4,0.8,1,3,14,0.5,AP055_LB252_T000
55,252,5,28,45,62.2,0.7,1,3,12,0.5,AP055_LB252_T005
55,252,10,26,45,57.8,0.6,1,3,11,0.5,AP055_LB252_T010
55,252,15,28,45,62.2,0.6,9,3,10,0.5,AP055_LB252_T015
55,252,20,28,45,62.2,0.7,9,2,9,0.5,AP055_LB252_T020
55,252,25,28,45,62.2,0.6,7,2,9,0.5,AP055_LB252_T025
55,252,30,29,45,64.4,0.2,4,2,8,0.5,AP055_LB252_T030
55,252,40,23,45,51.1,0.3,4,2,8,0.5,AP055_LB252_T040
55,504,0,29,45,64.4,0.8,1,3,14,0.5,AP055_LB504_T000
55,504,5,29,45,64.4,0.9,1,3,13,0.5,AP055_LB504_T005
55,504,10,31,45,68.9,1.0,1,3,13,0.5,AP055_LB504_T010
55,504,15,29,45,64.4,0.7,8,3,12,0.5,AP055_LB504_T015
55,504,20,30,45,66.7,0.6,6,3,12,0.5,AP055_LB504_T020
55,504,25,28,45,62.2,0.5,6,3,12,0.5,AP055_LB504_T025
55,504,30,30,45,66.7,0.8,7,3,11,0.5,AP055_LB504_T030
55,504,40,30,45,66.7,1.1,6,2,9,0.5,AP055_LB504_T040
56,21,0,29,45,64.4,0.8,1,3,14,0.5,AP056_LB021_T000
56,21,5,35,45,77.8,1.1,9,2,10,0.5,AP056_LB021_T005
56,21,10,35,45,77.8,1.2,9,2,10,0.5,AP056_LB021_T010
56,21,15,32,45,71.1,0.9,7,2,9,0.5,AP056_LB021_T015
56,21,20,35,45,77.8,1.0,8,2,8,0.5,AP056_LB021_T020
56,21,25,26,45,57.8,0.7,7,2,8,0.5,AP056_LB021_T025
56,21,30,29,45,64.4,0.9,8,2,7,0.5,AP056_LB021_T030
56,21,40,27,45,60.0,0.6,4,2,6,0.5,AP056_LB021_T040
56,42,0,29,45,64.4,0.8,1,3,14,0.5,AP056_LB042_T000
56,42,5,38,45,84.4,1.3,1,2,10,0.6,AP056_LB042_T005
56,42,10,31,45,68.9,0.9,9,2,9,0.5,AP056_LB042_T010
56,42,15,27,45,60.0,0.6,7,2,9,0.5,AP056_LB042_T015
56,42,20,25,45,55.6,0.4,7,2,8,0.5,AP056_LB042_T020
56,42,25,27,45,60.0,0.3,7,3,8,0.5,AP056_LB042_T025
56,42,30,27,45,60.0,0.4,5,2,7,0.5,AP056_LB042_T030
56,42,40,24,45,53.3,0.2,3,3,7,0.5,AP056_LB042_T040
56,63,0,29,45,64.4,0.8,1,3,14,0.5,AP056_LB063_T000
56,63,5,34,45,75.6,1.0,1,2,10,0.5,AP056_LB063_T005
56,63,10,29,45,64.4,0.8,9,2,9,0.5,AP056_LB063_T010
56,63,15,27,45,60.0,0.6,9,2,9,0.5,AP056_LB063_T015
56,63,20,28,45,62.2,0.5,8,3,8,0.5,AP056_LB063_T020
56,63,25,28,45,62.2,0.5,5,2,8,0.5,AP056_LB063_T025
56,63,30,29,45,64.4,0.4,4,2,7,0.5,AP056_LB063_T030
56,63,40,24,45,53.3,0.2,4,2,6,0.5,AP056_LB063_T040
56,126,0,29,45,64.4,0.8,1,3,14,0.5,AP056_LB126_T000
56,126,5,27,45,60.0,0.6,1,3,11,0.5,AP056_LB126_T005
56,126,10,26,45,57.8,0.6,1,3,11,0.5,AP056_LB126_T010
56,126,15,25,45,55.6,0.7,1,3,10,0.5,AP056_LB126_T015
56,126,20,24,45,53.3,0.6,9,3,9,0.5,AP056_LB126_T020
56,126,25,24,45,53.3,0.4,6,3,9,0.5,AP056_LB126_T025
56,126,30,28,45,62.2,0.7,7,2,9,0.5,AP056_LB126_T030
56,126,40,25,45,55.6,0.2,3,2,7,0.4,AP056_LB126_T040
56,252,0,29,45,64.4,0.8,1,3,14,0.5,AP056_LB252_T000
56,252,5,28,45,62.2,0.7,1,3,12,0.5,AP056_LB252_T005
56,252,10,25,45,55.6,0.5,1,3,11,0.5,AP056_LB252_T010
56,252,15,28,45,62.2,0.6,9,3,10,0.5,AP056_LB252_T015
56,252,20,30,45,66.7,0.8,9,2,9,0.5,AP056_LB252_T020
56,252,25,28,45,62.2,0.6,7,2,9,0.5,AP056_LB252_T025
56,252,30,29,45,64.4,0.2,4,2,8,0.5,AP056_LB252_T030
56,252,40,23,45,51.1,0.3,4,2,8,0.5,AP056_LB252_T040
56,504,0,29,45,64.4,0.8,1,3,14,0.5,AP056_LB504_T000
56,504,5,29,45,64.4,0.9,1,3,13,0.5,AP056_LB504_T005
56,504,10,31,45,68.9,1.0,1,3,13,0.5,AP056_LB504_T010
56,504,15,29,45,64.4,0.7,7,3,12,0.5,AP056_LB504_T015
56,504,20,30,45,66.7,0.6,6,3,12,0.5,AP056_LB504_T020
56,504,25,28,45,62.2,0.5,6,3,12,0.5,AP056_LB504_T025
56,504,30,30,45,66.7,0.8,7,3,11,0.5,AP056_LB504_T030
56,504,40,30,45,66.7,1.1,6,2,9,0.5,AP056_LB504_T040
57,21,0,29,45,64.4,0.8,1,3,14,0.5,AP057_LB021_T000
57,21,5,29,45,64.4,0.7,8,3,10,0.5,AP057_LB021_T005
57,21,10,29,45,64.4,0.9,7,2,10,0.5,AP057_LB021_T010
57,21,15,33,45,73.3,1.0,7,2,9,0.6,AP057_LB021_T015
57,21,20,33,45,73.3,1.0,7,2,8,0.5,AP057_LB021_T020
57,21,25,30,45,66.7,1.0,8,2,8,0.5,AP057_LB021_T025
57,21,30,25,45,55.6,0.6,4,2,7,0.5,AP057_LB021_T030
57,21,40,25,45,55.6,0.6,4,2,7,0.5,AP057_LB021_T040
57,42,0,29,45,64.4,0.8,1,3,14,0.5,AP057_LB042_T000
57,42,5,35,45,77.8,1.1,1,2,10,0.5,AP057_LB042_T005
57,42,10,30,45,66.7,0.9,9,2,9,0.5,AP057_LB042_T010
57,42,15,21,45,46.7,0.3,6,2,9,0.5,AP057_LB042_T015
57,42,20,22,45,48.9,0.3,7,2,8,0.5,AP057_LB042_T020
57,42,25,23,45,51.1,0.3,6,3,7,0.5,AP057_LB042_T025
57,42,30,25,45,55.6,0.3,5,2,7,0.5,AP057_LB042_T030
57,42,40,30,45,66.7,0.5,5,3,7,0.5,AP057_LB042_T040
57,63,0,29,45,64.4,0.8,1,3,14,0.5,AP057_LB063_T000
57,63,5,33,45,73.3,1.1,1,2,10,0.6,AP057_LB063_T005
57,63,10,27,45,60.0,0.7,9,2,10,0.5,AP057_LB063_T010
57,63,15,27,45,60.0,0.5,8,2,9,0.5,AP057_LB063_T015
57,63,20,28,45,62.2,0.4,7,2,8,0.5,AP057_LB063_T020
57,63,25,28,45,62.2,0.5,8,2,8,0.5,AP057_LB063_T025
57,63,30,26,45,57.8,0.4,4,2,7,0.5,AP057_LB063_T030
57,63,40,22,45,48.9,0.2,4,2,6,0.4,AP057_LB063_T040
57,126,0,29,45,64.4,0.8,1,3,14,0.5,AP057_LB126_T000
57,126,5,25,45,55.6,0.5,1,3,11,0.5,AP057_LB126_T005
57,126,10,26,45,57.8,0.6,1,3,11,0.5,AP057_LB126_T010
57,126,15,25,45,55.6,0.7,1,3,10,0.5,AP057_LB126_T015
57,126,20,26,45,57.8,0.7,1,3,9,0.5,AP057_LB126_T020
57,126,25,21,45,46.7,0.4,6,3,9,0.5,AP057_LB126_T025
57,126,30,27,45,60.0,0.5,7,2,8,0.5,AP057_LB126_T030
57,126,40,24,45,53.3,0.2,3,2,7,0.4,AP057_LB126_T040
57,252,0,29,45,64.4,0.8,1,3,14,0.5,AP057_LB252_T000
57,252,5,28,45,62.2,0.6,1,3,12,0.5,AP057_LB252_T005
57,252,10,31,45,68.9,0.6,1,3,11,0.5,AP057_LB252_T010
57,252,15,29,45,64.4,0.6,9,3,10,0.5,AP057_LB252_T015
57,252,20,30,45,66.7,0.9,9,2,9,0.5,AP057_LB252_T020
57,252,25,28,45,62.2,0.4,6,2,8,0.5,AP057_LB252_T025
57,252,30,29,45,64.4,0.2,4,2,8,0.5,AP057_LB252_T030
57,252,40,23,45,51.1,0.3,4,2,8,0.5,AP057_LB252_T040
57,504,0,29,45,64.4,0.8,1,3,14,0.5,AP057_LB504_T000
57,504,5,29,45,64.4,0.9,1,3,13,0.5,AP057_LB504_T005
57,504,10,31,45,68.9,1.1,1,3,13,0.5,AP057_LB504_T010
57,504,15,29,45,64.4,0.7,7,3,12,0.5,AP057_LB504_T015
57,504,20,30,45,66.7,0.6,6,3,12,0.5,AP057_LB504_T020
57,504,25,28,45,62.2,0.5,6,3,12,0.5,AP057_LB504_T025
57,504,30,30,45,66.7,0.8,1,3,11,0.5,AP057_LB504_T030
57,504,40,30,45,66.7,1.1,6,2,9,0.5,AP057_LB504_T040
58,21,0,29,45,64.4,0.8,1,3,14,0.5,AP058_LB021_T000
58,21,5,29,45,64.4,0.7,6,3,10,0.5,AP058_LB021_T005
58,21,10,25,45,55.6,0.8,6,2,9,0.5,AP058_LB021_T010
58,21,15,24,45,53.3,0.7,6,2,9,0.5,AP058_LB021_T015
58,21,20,30,45,66.7,0.7,6,2,8,0.5,AP058_LB021_T020
58,21,25,29,45,64.4,0.8,7,2,8,0.5,AP058_LB021_T025
58,21,30,21,45,46.7,0.5,4,2,7,0.5,AP058_LB021_T030
58,21,40,24,45,53.3,0.5,4,2,7,0.5,AP058_LB021_T040
58,42,0,29,45,64.4,0.8,1,3,14,0.5,AP058_LB042_T000
58,42,5,30,45,66.7,1.0,8,2,10,0.5,AP058_LB042_T005
58,42,10,29,45,64.4,0.7,7,2,9,0.5,AP058_LB042_T010
58,42,15,22,45,48.9,0.3,6,2,9,0.5,AP058_LB042_T015
58,42,20,28,45,62.2,0.3,7,2,8,0.5,AP058_LB042_T020
58,42,25,26,45,57.8,0.3,7,3,8,0.5,AP058_LB042_T025
58,42,30,27,45,60.0,0.3,6,2,7,0.5,AP058_LB042_T030
58,42,40,30,45,66.7,0.5,4,3,7,0.5,AP058_LB042_T040
58,63,0,29,45,64.4,0.8,1,3,14,0.5,AP058_LB063_T000
58,63,5,32,45,71.1,1.1,1,2,10,0.5,AP058_LB063_T005
58,63,10,26,45,57.8,0.7,9,2,10,0.5,AP058_LB063_T010
58,63,15,29,45,64.4,0.5,8,2,9,0.5,AP058_LB063_T015
58,63,20,30,45,66.7,0.4,8,2,8,0.5,AP058_LB063_T020
58,63,25,28,45,62.2,0.4,7,2,8,0.5,AP058_LB063_T025
58,63,30,23,45,51.1,0.3,4,2,7,0.5,AP058_LB063_T030
58,63,40,23,45,51.1,0.2,4,2,6,0.4,AP058_LB063_T040
58,126,0,29,45,64.4,0.8,1,3,14,0.5,AP058_LB126_T000
58,126,5,25,45,55.6,0.6,1,3,11,0.5,AP058_LB126_T005
58,126,10,26,45,57.8,0.6,1,3,11,0.5,AP058_LB126_T010
58,126,15,26,45,57.8,0.6,1,3,10,0.5,AP058_LB126_T015
58,126,20,26,45,57.8,0.7,1,3,10,0.5,AP058_LB126_T020
58,126,25,21,45,46.7,0.4,6,3,9,0.5,AP058_LB126_T025
58,126,30,25,45,55.6,0.4,6,2,9,0.4,AP058_LB126_T030
58,126,40,23,45,51.1,0.1,3,2,7,0.4,AP058_LB126_T040
58,252,0,29,45,64.4,0.8,1,3,14,0.5,AP058_LB252_T000
58,252,5,28,45,62.2,0.6,1,3,12,0.5,AP058_LB252_T005
58,252,10,31,45,68.9,0.6,1,3,11,0.5,AP058_LB252_T010
58,252,15,27,45,60.0,0.7,8,3,10,0.5,AP058_LB252_T015
58,252,20,30,45,66.7,0.7,8,2,9,0.5,AP058_LB252_T020
58,252,25,28,45,62.2,0.5,7,2,8,0.5,AP058_LB252_T025
58,252,30,29,45,64.4,0.2,4,2,8,0.5,AP058_LB252_T030
58,252,40,27,45,60.0,0.5,5,2,8,0.5,AP058_LB252_T040
58,504,0,29,45,64.4,0.8,1,3,14,0.5,AP058_LB504_T000
58,504,5,28,45,62.2,0.9,1,3,13,0.5,AP058_LB504_T005
58,504,10,31,45,68.9,1.0,1,3,13,0.5,AP058_LB504_T010
58,504,15,27,45,60.0,0.4,6,3,12,0.5,AP058_LB504_T015
58,504,20,29,45,64.4,0.5,6,3,12,0.5,AP058_LB504_T020
58,504,25,28,45,62.2,0.5,6,3,12,0.5,AP058_LB504_T025
58,504,30,31,45,68.9,0.8,1,3,11,0.5,AP058_LB504_T030
58,504,40,27,45,60.0,1.0,6,2,9,0.5,AP058_LB504_T040
59,21,0,29,45,64.4,0.8,1,3,14,0.5,AP059_LB021_T000
59,21,5,32,45,71.1,1.0,7,3,10,0.5,AP059_LB021_T005
59,21,10,27,45,60.0,0.8,6,2,10,0.5,AP059_LB021_T010
59,21,15,21,45,46.7,0.4,5,2,9,0.5,AP059_LB021_T015
59,21,20,25,45,55.6,0.6,5,2,8,0.5,AP059_LB021_T020
59,21,25,26,45,57.8,0.5,6,2,8,0.5,AP059_LB021_T025
59,21,30,20,45,44.4,0.4,3,3,7,0.5,AP059_LB021_T030
59,21,40,23,45,51.1,0.4,4,2,7,0.5,AP059_LB021_T040
59,42,0,29,45,64.4,0.8,1,3,14,0.5,AP059_LB042_T000
59,42,5,30,45,66.7,0.9,8,2,10,0.5,AP059_LB042_T005
59,42,10,27,45,60.0,0.6,7,2,9,0.5,AP059_LB042_T010
59,42,15,22,45,48.9,0.2,6,3,9,0.5,AP059_LB042_T015
59,42,20,23,45,51.1,0.2,7,3,8,0.5,AP059_LB042_T020
59,42,25,25,45,55.6,0.2,7,3,8,0.5,AP059_LB042_T025
59,42,30,25,45,55.6,0.3,5,2,7,0.5,AP059_LB042_T030
59,42,40,27,45,60.0,0.5,5,3,7,0.5,AP059_LB042_T040
59,63,0,29,45,64.4,0.8,1,3,14,0.5,AP059_LB063_T000
59,63,5,27,45,60.0,0.8,8,2,11,0.5,AP059_LB063_T005
59,63,10,26,45,57.8,0.6,8,3,10,0.5,AP059_LB063_T010
59,63,15,26,45,57.8,0.4,8,3,9,0.5,AP059_LB063_T015
59,63,20,31,45,68.9,0.4,8,2,8,0.5,AP059_LB063_T020
59,63,25,26,45,57.8,0.4,7,2,8,0.5,AP059_LB063_T025
59,63,30,23,45,51.1,0.3,4,2,7,0.5,AP059_LB063_T030
59,63,40,23,45,51.1,0.3,4,2,6,0.5,AP059_LB063_T040
59,126,0,29,45,64.4,0.8,1,3,14,0.5,AP059_LB126_T000
59,126,5,26,45,57.8,0.6,1,3,12,0.5,AP059_LB126_T005
59,126,10,24,45,53.3,0.5,1,3,11,0.5,AP059_LB126_T010
59,126,15,23,45,51.1,0.5,1,3,10,0.5,AP059_LB126_T015
59,126,20,27,45,60.0,0.8,1,3,10,0.5,AP059_LB126_T020
59,126,25,23,45,51.1,0.5,9,3,9,0.5,AP059_LB126_T025
59,126,30,21,45,46.7,0.2,5,2,8,0.4,AP059_LB126_T030
59,126,40,25,45,55.6,0.1,3,2,7,0.4,AP059_LB126_T040
59,252,0,29,45,64.4,0.8,1,3,14,0.5,AP059_LB252_T000
59,252,5,28,45,62.2,0.6,1,3,12,0.5,AP059_LB252_T005
59,252,10,28,45,62.2,0.6,1,3,12,0.5,AP059_LB252_T010
59,252,15,26,45,57.8,0.5,7,3,10,0.5,AP059_LB252_T015
59,252,20,28,45,62.2,0.6,7,2,9,0.5,AP059_LB252_T020
59,252,25,28,45,62.2,0.4,6,2,8,0.5,AP059_LB252_T025
59,252,30,26,45,57.8,0.1,4,2,8,0.5,AP059_LB252_T030
59,252,40,28,45,62.2,0.6,6,2,7,0.5,AP059_LB252_T040
59,504,0,29,45,64.4,0.8,1,3,14,0.5,AP059_LB504_T000
59,504,5,28,45,62.2,0.9,1,3,14,0.5,AP059_LB504_T005
59,504,10,31,45,68.9,1.0,1,3,13,0.5,AP059_LB504_T010
59,504,15,27,45,60.0,0.4,6,3,12,0.5,AP059_LB504_T015
59,504,20,30,45,66.7,0.6,6,3,12,0.5,AP059_LB504_T020
59,504,25,30,45,66.7,0.7,7,3,12,0.5,AP059_LB504_T025
59,504,30,31,45,68.9,0.8,1,3,11,0.5,AP059_LB504_T030
59,504,40,23,45,51.1,0.8,5,3,10,0.5,AP059_LB504_T040
60,21,0,29,45,64.4,0.8,1,3,14,0.5,AP060_LB021_T000
60,21,5,32,45,71.1,0.7,6,3,10,0.5,AP060_LB021_T005
60,21,10,22,45,48.9,0.5,5,3,10,0.5,AP060_LB021_T010
60,21,15,23,45,51.1,0.5,5,2,9,0.5,AP060_LB021_T015
60,21,20,25,45,55.6,0.6,6,2,9,0.5,AP060_LB021_T020
60,21,25,26,45,57.8,0.6,6,2,8,0.5,AP060_LB021_T025
60,21,30,22,45,48.9,0.4,4,3,8,0.5,AP060_LB021_T030
60,21,40,21,45,46.7,0.4,4,2,7,0.5,AP060_LB021_T040
60,42,0,29,45,64.4,0.8,1,3,14,0.5,AP060_LB042_T000
60,42,5,26,45,57.8,0.6,6,3,10,0.5,AP060_LB042_T005
60,42,10,27,45,60.0,0.6,7,2,10,0.5,AP060_LB042_T010
60,42,15,21,45,46.7,0.2,6,3,9,0.5,AP060_LB042_T015
60,42,20,26,45,57.8,0.4,7,2,8,0.5,AP060_LB042_T020
60,42,25,26,45,57.8,0.3,7,3,7,0.5,AP060_LB042_T025
60,42,30,32,45,71.1,0.7,7,3,7,0.5,AP060_LB042_T030
60,42,40,26,45,57.8,0.6,5,3,7,0.5,AP060_LB042_T040
60,63,0,29,45,64.4,0.8,1,3,14,0.5,AP060_LB063_T000
60,63,5,27,45,60.0,0.8,8,2,11,0.5,AP060_LB063_T005
60,63,10,26,45,57.8,0.5,8,3,10,0.5,AP060_LB063_T010
60,63,15,27,45,60.0,0.5,8,3,9,0.5,AP060_LB063_T015
60,63,20,31,45,68.9,0.6,8,2,8,0.5,AP060_LB063_T020
60,63,25,26,45,57.8,0.6,7,2,8,0.5,AP060_LB063_T025
60,63,30,23,45,51.1,0.4,4,2,7,0.5,AP060_LB063_T030
60,63,40,21,45,46.7,0.2,4,2,6,0.4,AP060_LB063_T040
60,126,0,29,45,64.4,0.8,1,3,14,0.5,AP060_LB126_T000
60,126,5,26,45,57.8,0.6,1,3,12,0.5,AP060_LB126_T005
60,126,10,26,45,57.8,0.6,1,3,11,0.5,AP060_LB126_T010
60,126,15,23,45,51.1,0.5,1,3,10,0.5,AP060_LB126_T015
60,126,20,27,45,60.0,0.8,1,3,10,0.5,AP060_LB126_T020
60,126,25,22,45,48.9,0.5,9,3,9,0.5,AP060_LB126_T025
60,126,30,21,45,46.7,0.2,4,2,8,0.4,AP060_LB126_T030
60,126,40,25,45,55.6,0.2,3,2,7,0.4,AP060_LB126_T040
60,252,0,29,45,64.4,0.8,1,3,14,0.5,AP060_LB252_T000
60,252,5,28,45,62.2,0.7,1,3,12,0.5,AP060_LB252_T005
60,252,10,32,45,71.1,0.6,1,3,12,0.5,AP060_LB252_T010
60,252,15,27,45,60.0,0.5,6,3,11,0.5,AP060_LB252_T015
60,252,20,28,45,62.2,0.6,7,2,9,0.5,AP060_LB252_T020
60,252,25,28,45,62.2,0.5,6,2,8,0.5,AP060_LB252_T025
60,252,30,26,45,57.8,0.1,4,2,8,0.5,AP060_LB252_T030
60,252,40,27,45,60.0,0.6,6,2,7,0.5,AP060_LB252_T040
60,504,0,29,45,64.4,0.8,1,3,14,0.5,AP060_LB504_T000
60,504,5,28,45,62.2,0.9,1,3,14,0.5,AP060_LB504_T005
60,504,10,31,45,68.9,0.9,1,3,13,0.5,AP060_LB504_T010
60,504,15,27,45,60.0,0.4,6,3,12,0.5,AP060_LB504_T015
60,504,20,30,45,66.7,0.6,6,3,12,0.5,AP060_LB504_T020
60,504,25,30,45,66.7,0.7,7,3,12,0.5,AP060_LB504_T025
60,504,30,31,45,68.9,0.8,9,3,11,0.5,AP060_LB504_T030
60,504,40,23,45,51.1,0.7,5,3,10,0.5,AP060_LB504_T040
