bar,equity,btc_buyhold,drawdown,bh_drawdown
346,29752.85743841918,3134.5201910551455,34.94691809627909,68.65479808944855
347,29752.85743841918,3118.1589231437256,34.94691809627909,68.81841076856274
348,30432.404647607644,3128.5019539730783,33.461123316793504,68.71498046026922
349,30432.404647607644,3142.3447676943115,33.461123316793504,68.57655232305689
350,30432.404647607644,3185.0455927051667,33.461123316793504,68.14954407294834
351,30432.404647607644,3385.670864090317,33.461123316793504,66.14329135909684
352,30432.404647607644,3393.651758575771,33.461123316793504,66.06348241424229
353,30432.404647607644,3447.451150673035,33.461123316793504,65.52548849326965
354,44358.25135233746,3419.2878853669126,3.0129807094331196,65.80712114633087
355,46605.68718652821,3440.7294832826747,0,65.59270516717325
356,45722.94127593407,3575.9965262700825,1.8940733714775126,64.24003473729918
357,41120.8681140627,3251.029092488059,11.768561743363678,67.4897090751194
358,41120.8681140627,3324.2900564481115,11.768561743363678,66.75709943551888
359,41120.8681140627,3308.0590534085973,11.768561743363678,66.91940946591404
360,41120.8681140627,3315.73599652627,11.768561743363678,66.84264003473731
361,41120.8681140627,3311.9322622666086,11.768561743363678,66.88067737733392
362,41120.8681140627,3320.0173686495878,11.768561743363678,66.79982631350413
363,41120.8681140627,3317.3512809379067,11.768561743363678,66.82648719062094
364,41120.8681140627,3306.7737733391227,11.768561743363678,66.93226226660877
365,41120.8681140627,3226.487190620929,11.768561743363678,67.7351280937907
366,41120.8681140627,3350.1780286582716,11.768561743363678,66.49821971341728
367,41120.8681140627,3353.7472861485016,11.768561743363678,66.46252713851499
368,64671.59903516934,3363.994789405124,0,66.36005210594877
369,64671.59903516934,3356.3960052105945,0,66.43603994789406
370,64671.59903516934,3424.2640034737296,0,65.75735996526271
371,64671.59903516934,3401.493703864525,0,65.98506296135476
372,64671.59903516934,3362.2318714719936,0,66.37768128528006
373,64671.59903516934,3371.88884064264,0,66.2811115935736
374,64671.59903516934,3357.359965262701,0,66.42640034737299
375,64671.59903516934,3367.0169344333476,0,66.32983065566653
376,64671.59903516934,3407.520625271385,0,65.92479374728615
377,64671.59903516934,3478.9231437255753,0,65.21076856274425
378,64671.59903516934,3457.351280937907,0,65.42648719062093
379,64671.59903516934,3463.1437255753367,0,65.36856274424663
380,64671.59903516934,3487.2166739036043,0,65.12783326096397
381,64671.59903516934,3511.107251411203,0,64.88892748588798
382,64671.59903516934,3456.9170646982193,0,65.4308293530178
383,64671.59903516934,3462.3795049934865,0,65.37620495006513
384,64671.59903516934,3478.949196699957,0,65.21050803300042
385,64671.59903516934,3466.938775510204,0,65.33061224489796
386,64671.59903516934,3418.254450716457,0,65.81745549283544
387,64671.59903516934,3429.0490664350846,0,65.70950933564916
388,64671.59903516934,3506.773773339123,0,64.93226226660876
389,64671.59903516934,3497.8810247503257,0,65.02118975249674
390,55564.77384849383,3563.3955709943552,14.08164530108972,64.36604429005645
391,55564.77384849383,3566.62613981763,14.08164530108972,64.3337386018237
392,56922.74811739847,3564.0034737299175,11.981845251045877,64.35996526270083
393,56922.74811739847,3599.2705167173253,11.981845251045877,64.00729483282674
394,56922.74811739847,4218.228397742076,11.981845251045877,57.81771602257925
395,66454.84496781677,4283.630047763787,0,57.16369952236213
396,65931.62102090103,4254.155449413808,0.7873375480284791,57.458445505861924
397,65931.62102090103,4346.461137646548,0.7873375480284791,56.53538862353452
398,65931.62102090103,4380.2778983934,0.7873375480284791,56.197221016066
399,65931.62102090103,4490.030395136779,0.7873375480284791,55.09969604863222
400,65931.62102090103,4547.894051237516,0.7873375480284791,54.521059487624846
401,65931.62102090103,4472.427268779852,0.7873375480284791,55.27572731220148
402,65931.62102090103,4609.856708640903,0.7873375480284791,53.90143291359097
403,65683.4519277888,4357.247069040382,1.160777728699149,56.42752930959618
404,65683.4519277888,4383.855840208424,1.160777728699149,56.16144159791576
405,65683.4519277888,4381.432913590968,1.160777728699149,56.18567086409032
406,65683.4519277888,4456.187581415545,1.160777728699149,55.43812418584455
407,57768.27014898576,4363.829787234043,13.071394302458769,56.361702127659576
408,57768.27014898576,4493.026487190621,13.071394302458769,55.06973512809379
409,57768.27014898576,4518.297872340426,13.071394302458769,54.817021276595746
410,57768.27014898576,4566.6000868432475,13.071394302458769,54.33399913156752
