universe,window,atr_mult,vol_label,bar_idx,equity
LowVolume5,W2,2.00,SMA10_1.00,140,1.000000
LowVolume5,W2,2.00,SMA10_1.00,150,1.000000
LowVolume5,W2,2.00,SMA10_1.00,160,1.000000
LowVolume5,W2,2.00,SMA10_1.00,170,1.000000
LowVolume5,W2,2.00,SMA10_1.00,180,1.000000
LowVolume5,W2,2.00,SMA10_1.00,190,1.000000
LowVolume5,W2,2.00,SMA10_1.00,200,1.000000
LowVolume5,W2,2.00,SMA10_1.00,210,1.000000
LowVolume5,W2,2.00,SMA10_1.00,220,1.000000
LowVolume5,W2,2.00,SMA10_1.00,230,1.000000
LowVolume5,W2,2.00,SMA10_1.00,240,1.000000
LowVolume5,W2,2.00,SMA10_1.00,250,1.000000
LowVolume5,W2,4.00,none,0,1.000000
LowVolume5,W2,4.00,none,10,1.000000
LowVolume5,W2,4.00,none,20,1.000000
LowVolume5,W2,4.00,none,30,1.000000
LowVolume5,W2,4.00,none,40,1.000000
LowVolume5,W2,4.00,none,50,1.000000
LowVolume5,W2,4.00,none,60,1.000000
LowVolume5,W2,4.00,none,70,1.000000
LowVolume5,W2,4.00,none,80,1.000000
LowVolume5,W2,4.00,none,90,1.000000
LowVolume5,W2,4.00,none,100,1.000000
LowVolume5,W2,4.00,none,110,1.000000
LowVolume5,W2,4.00,none,120,1.000000
LowVolume5,W2,4.00,none,130,1.000000
LowVolume5,W2,4.00,none,140,1.000000
LowVolume5,W2,4.00,none,150,1.000000
LowVolume5,W2,4.00,none,160,1.000000
LowVolume5,W2,4.00,none,170,1.000000
LowVolume5,W2,4.00,none,180,1.000000
LowVolume5,W2,4.00,none,190,1.000000
LowVolume5,W2,4.00,none,200,1.000000
LowVolume5,W2,4.00,none,210,1.000000
LowVolume5,W2,4.00,none,220,1.000000
LowVolume5,W2,4.00,none,230,1.000000
LowVolume5,W2,4.00,none,240,1.000000
LowVolume5,W2,4.00,none,250,1.000000
LowVolume5,W2,4.00,SMA20_1.00,0,1.000000
LowVolume5,W2,4.00,SMA20_1.00,10,1.000000
LowVolume5,W2,4.00,SMA20_1.00,20,1.000000
LowVolume5,W2,4.00,SMA20_1.00,30,1.000000
LowVolume5,W2,4.00,SMA20_1.00,40,1.000000
LowVolume5,W2,4.00,SMA20_1.00,50,1.000000
LowVolume5,W2,4.00,SMA20_1.00,60,1.000000
LowVolume5,W2,4.00,SMA20_1.00,70,1.000000
LowVolume5,W2,4.00,SMA20_1.00,80,1.000000
LowVolume5,W2,4.00,SMA20_1.00,90,1.000000
LowVolume5,W2,4.00,SMA20_1.00,100,1.000000
LowVolume5,W2,4.00,SMA20_1.00,110,1.000000
LowVolume5,W2,4.00,SMA20_1.00,120,1.000000
LowVolume5,W2,4.00,SMA20_1.00,130,1.000000
LowVolume5,W2,4.00,SMA20_1.00,140,1.000000
LowVolume5,W2,4.00,SMA20_1.00,150,1.000000
LowVolume5,W2,4.00,SMA20_1.00,160,1.000000
LowVolume5,W2,4.00,SMA20_1.00,170,1.000000
LowVolume5,W2,4.00,SMA20_1.00,180,1.000000
LowVolume5,W2,4.00,SMA20_1.00,190,1.000000
LowVolume5,W2,4.00,SMA20_1.00,200,1.000000
LowVolume5,W2,4.00,SMA20_1.00,210,1.000000
LowVolume5,W2,4.00,SMA20_1.00,220,1.000000
LowVolume5,W2,4.00,SMA20_1.00,230,1.000000
LowVolume5,W2,4.00,SMA20_1.00,240,1.000000
LowVolume5,W2,4.00,SMA20_1.00,250,1.000000
LowVolume5,W2,4.00,SMA20_1.25,0,1.000000
LowVolume5,W2,4.00,SMA20_1.25,10,1.000000
LowVolume5,W2,4.00,SMA20_1.25,20,1.000000
LowVolume5,W2,4.00,SMA20_1.25,30,1.000000
LowVolume5,W2,4.00,SMA20_1.25,40,1.000000
LowVolume5,W2,4.00,SMA20_1.25,50,1.000000
LowVolume5,W2,4.00,SMA20_1.25,60,1.000000
LowVolume5,W2,4.00,SMA20_1.25,70,1.000000
LowVolume5,W2,4.00,SMA20_1.25,80,1.000000
LowVolume5,W2,4.00,SMA20_1.25,90,1.000000
LowVolume5,W2,4.00,SMA20_1.25,100,1.000000
LowVolume5,W2,4.00,SMA20_1.25,110,1.000000
LowVolume5,W2,4.00,SMA20_1.25,120,1.000000
LowVolume5,W2,4.00,SMA20_1.25,130,1.000000
LowVolume5,W2,4.00,SMA20_1.25,140,1.000000
LowVolume5,W2,4.00,SMA20_1.25,150,1.000000
LowVolume5,W2,4.00,SMA20_1.25,160,1.000000
LowVolume5,W2,4.00,SMA20_1.25,170,1.000000
LowVolume5,W2,4.00,SMA20_1.25,180,1.000000
LowVolume5,W2,4.00,SMA20_1.25,190,1.000000
LowVolume5,W2,4.00,SMA20_1.25,200,1.000000
LowVolume5,W2,4.00,SMA20_1.25,210,1.000000
LowVolume5,W2,4.00,SMA20_1.25,220,1.000000
LowVolume5,W2,4.00,SMA20_1.25,230,1.000000
LowVolume5,W2,4.00,SMA20_1.25,240,1.000000
LowVolume5,W2,4.00,SMA20_1.25,250,1.000000
LowVolume5,W2,4.00,SMA10_1.00,0,1.000000
LowVolume5,W2,4.00,SMA10_1.00,10,1.000000
LowVolume5,W2,4.00,SMA10_1.00,20,1.000000
LowVolume5,W2,4.00,SMA10_1.00,30,1.000000
LowVolume5,W2,4.00,SMA10_1.00,40,1.000000
LowVolume5,W2,4.00,SMA10_1.00,50,1.000000
LowVolume5,W2,4.00,SMA10_1.00,60,1.000000
LowVolume5,W2,4.00,SMA10_1.00,70,1.000000
LowVolume5,W2,4.00,SMA10_1.00,80,1.000000
LowVolume5,W2,4.00,SMA10_1.00,90,1.000000
LowVolume5,W2,4.00,SMA10_1.00,100,1.000000
LowVolume5,W2,4.00,SMA10_1.00,110,1.000000
LowVolume5,W2,4.00,SMA10_1.00,120,1.000000
LowVolume5,W2,4.00,SMA10_1.00,130,1.000000
LowVolume5,W2,4.00,SMA10_1.00,140,1.000000
LowVolume5,W2,4.00,SMA10_1.00,150,1.000000
LowVolume5,W2,4.00,SMA10_1.00,160,1.000000
LowVolume5,W2,4.00,SMA10_1.00,170,1.000000
LowVolume5,W2,4.00,SMA10_1.00,180,1.000000
LowVolume5,W2,4.00,SMA10_1.00,190,1.000000
LowVolume5,W2,4.00,SMA10_1.00,200,1.000000
LowVolume5,W2,4.00,SMA10_1.00,210,1.000000
LowVolume5,W2,4.00,SMA10_1.00,220,1.000000
LowVolume5,W2,4.00,SMA10_1.00,230,1.000000
LowVolume5,W2,4.00,SMA10_1.00,240,1.000000
LowVolume5,W2,4.00,SMA10_1.00,250,1.000000
LowVolume5,W3,0.00,none,0,1.000000
LowVolume5,W3,0.00,none,10,0.950035
LowVolume5,W3,0.00,none,20,1.126764
LowVolume5,W3,0.00,none,30,1.126764
LowVolume5,W3,0.00,none,40,0.931894
LowVolume5,W3,0.00,none,50,1.491986
LowVolume5,W3,0.00,none,60,4.495366
LowVolume5,W3,0.00,none,70,4.495366
LowVolume5,W3,0.00,none,80,4.495366
LowVolume5,W3,0.00,none,90,4.495366
LowVolume5,W3,0.00,none,100,4.290908
LowVolume5,W3,0.00,none,110,3.750971
LowVolume5,W3,0.00,none,120,3.750971
LowVolume5,W3,0.00,none,130,3.750971
LowVolume5,W3,0.00,none,140,3.750971
LowVolume5,W3,0.00,none,150,3.750971
LowVolume5,W3,0.00,none,160,3.750971
LowVolume5,W3,0.00,none,170,4.095676
LowVolume5,W3,0.00,none,180,3.380037
LowVolume5,W3,0.00,none,190,3.910330
LowVolume5,W3,0.00,none,200,6.476697
LowVolume5,W3,0.00,none,210,6.476697
LowVolume5,W3,0.00,none,220,6.988879
LowVolume5,W3,0.00,none,230,4.952668
LowVolume5,W3,0.00,none,240,4.952668
LowVolume5,W3,0.00,none,250,4.952668
LowVolume5,W3,0.00,SMA20_1.00,0,1.000000
LowVolume5,W3,0.00,SMA20_1.00,10,1.063065
LowVolume5,W3,0.00,SMA20_1.00,20,1.260820
LowVolume5,W3,0.00,SMA20_1.00,30,1.260820
LowVolume5,W3,0.00,SMA20_1.00,40,1.042766
LowVolume5,W3,0.00,SMA20_1.00,50,1.042766
LowVolume5,W3,0.00,SMA20_1.00,60,1.260109
LowVolume5,W3,0.00,SMA20_1.00,70,1.260109
LowVolume5,W3,0.00,SMA20_1.00,80,1.260109
LowVolume5,W3,0.00,SMA20_1.00,90,1.260109
LowVolume5,W3,0.00,SMA20_1.00,100,1.202796
LowVolume5,W3,0.00,SMA20_1.00,110,1.202796
LowVolume5,W3,0.00,SMA20_1.00,120,1.202796
LowVolume5,W3,0.00,SMA20_1.00,130,1.202796
LowVolume5,W3,0.00,SMA20_1.00,140,1.202796
LowVolume5,W3,0.00,SMA20_1.00,150,1.202796
LowVolume5,W3,0.00,SMA20_1.00,160,1.202796
LowVolume5,W3,0.00,SMA20_1.00,170,1.313330
LowVolume5,W3,0.00,SMA20_1.00,180,1.083851
LowVolume5,W3,0.00,SMA20_1.00,190,1.253897
LowVolume5,W3,0.00,SMA20_1.00,200,1.436992
LowVolume5,W3,0.00,SMA20_1.00,210,1.436992
LowVolume5,W3,0.00,SMA20_1.00,220,1.614539
LowVolume5,W3,0.00,SMA20_1.00,230,1.482728
LowVolume5,W3,0.00,SMA20_1.00,240,1.482728
LowVolume5,W3,0.00,SMA20_1.00,250,1.482728
LowVolume5,W3,0.00,SMA20_1.25,0,1.000000
LowVolume5,W3,0.00,SMA20_1.25,10,1.000000
LowVolume5,W3,0.00,SMA20_1.25,20,1.000000
LowVolume5,W3,0.00,SMA20_1.25,30,1.000000
LowVolume5,W3,0.00,SMA20_1.25,40,0.827054
LowVolume5,W3,0.00,SMA20_1.25,50,0.827054
LowVolume5,W3,0.00,SMA20_1.25,60,0.999436
LowVolume5,W3,0.00,SMA20_1.25,70,0.999436
LowVolume5,W3,0.00,SMA20_1.25,80,0.999436
LowVolume5,W3,0.00,SMA20_1.25,90,0.999436
LowVolume5,W3,0.00,SMA20_1.25,100,0.999436
LowVolume5,W3,0.00,SMA20_1.25,110,0.999436
LowVolume5,W3,0.00,SMA20_1.25,120,0.999436
LowVolume5,W3,0.00,SMA20_1.25,130,0.999436
LowVolume5,W3,0.00,SMA20_1.25,140,0.999436
LowVolume5,W3,0.00,SMA20_1.25,150,0.999436
LowVolume5,W3,0.00,SMA20_1.25,160,0.999436
LowVolume5,W3,0.00,SMA20_1.25,170,1.091281
LowVolume5,W3,0.00,SMA20_1.25,180,0.965704
LowVolume5,W3,0.00,SMA20_1.25,190,0.928498
LowVolume5,W3,0.00,SMA20_1.25,200,1.064078
LowVolume5,W3,0.00,SMA20_1.25,210,1.064078
LowVolume5,W3,0.00,SMA20_1.25,220,1.195550
LowVolume5,W3,0.00,SMA20_1.25,230,1.195550
LowVolume5,W3,0.00,SMA20_1.25,240,1.195550
LowVolume5,W3,0.00,SMA20_1.25,250,1.195550
LowVolume5,W3,0.00,SMA10_1.00,0,1.000000
LowVolume5,W3,0.00,SMA10_1.00,10,0.880284
LowVolume5,W3,0.00,SMA10_1.00,20,1.044038
LowVolume5,W3,0.00,SMA10_1.00,30,1.044038
LowVolume5,W3,0.00,SMA10_1.00,40,0.863475
LowVolume5,W3,0.00,SMA10_1.00,50,0.863475
LowVolume5,W3,0.00,SMA10_1.00,60,0.942481
LowVolume5,W3,0.00,SMA10_1.00,70,0.942481
LowVolume5,W3,0.00,SMA10_1.00,80,0.942481
LowVolume5,W3,0.00,SMA10_1.00,90,0.942481
LowVolume5,W3,0.00,SMA10_1.00,100,0.899615
LowVolume5,W3,0.00,SMA10_1.00,110,0.899615
LowVolume5,W3,0.00,SMA10_1.00,120,0.899615
LowVolume5,W3,0.00,SMA10_1.00,130,0.899615
LowVolume5,W3,0.00,SMA10_1.00,140,0.899615
LowVolume5,W3,0.00,SMA10_1.00,150,0.899615
LowVolume5,W3,0.00,SMA10_1.00,160,0.899615
LowVolume5,W3,0.00,SMA10_1.00,170,0.982288
LowVolume5,W3,0.00,SMA10_1.00,180,0.869252
LowVolume5,W3,0.00,SMA10_1.00,190,1.005629
LowVolume5,W3,0.00,SMA10_1.00,200,1.152472
LowVolume5,W3,0.00,SMA10_1.00,210,1.152472
LowVolume5,W3,0.00,SMA10_1.00,220,1.294865
LowVolume5,W3,0.00,SMA10_1.00,230,1.294865
LowVolume5,W3,0.00,SMA10_1.00,240,1.294865
LowVolume5,W3,0.00,SMA10_1.00,250,1.294865
LowVolume5,W3,0.10,none,0,1.000000
LowVolume5,W3,0.10,none,10,0.950035
LowVolume5,W3,0.10,none,20,1.126764
LowVolume5,W3,0.10,none,30,1.126764
LowVolume5,W3,0.10,none,40,0.931894
LowVolume5,W3,0.10,none,50,1.367814
LowVolume5,W3,0.10,none,60,1.652906
LowVolume5,W3,0.10,none,70,1.652906
LowVolume5,W3,0.10,none,80,1.652906
LowVolume5,W3,0.10,none,90,1.652906
LowVolume5,W3,0.10,none,100,1.577729
LowVolume5,W3,0.10,none,110,1.379199
LowVolume5,W3,0.10,none,120,1.379199
LowVolume5,W3,0.10,none,130,1.379199
LowVolume5,W3,0.10,none,140,1.379199
LowVolume5,W3,0.10,none,150,1.379199
LowVolume5,W3,0.10,none,160,1.379199
LowVolume5,W3,0.10,none,170,1.505944
LowVolume5,W3,0.10,none,180,1.338523
LowVolume5,W3,0.10,none,190,1.548523
LowVolume5,W3,0.10,none,200,2.249303
LowVolume5,W3,0.10,none,210,2.249303
LowVolume5,W3,0.10,none,220,2.391332
LowVolume5,W3,0.10,none,230,2.196105
LowVolume5,W3,0.10,none,240,2.196105
LowVolume5,W3,0.10,none,250,2.196105
LowVolume5,W3,0.10,SMA20_1.00,0,1.000000
LowVolume5,W3,0.10,SMA20_1.00,10,1.063065
LowVolume5,W3,0.10,SMA20_1.00,20,1.260820
LowVolume5,W3,0.10,SMA20_1.00,30,1.260820
LowVolume5,W3,0.10,SMA20_1.00,40,1.042766
LowVolume5,W3,0.10,SMA20_1.00,50,1.042766
LowVolume5,W3,0.10,SMA20_1.00,60,1.260109
LowVolume5,W3,0.10,SMA20_1.00,70,1.260109
LowVolume5,W3,0.10,SMA20_1.00,80,1.260109
LowVolume5,W3,0.10,SMA20_1.00,90,1.260109
LowVolume5,W3,0.10,SMA20_1.00,100,1.202796
LowVolume5,W3,0.10,SMA20_1.00,110,1.202796
LowVolume5,W3,0.10,SMA20_1.00,120,1.202796
LowVolume5,W3,0.10,SMA20_1.00,130,1.202796
LowVolume5,W3,0.10,SMA20_1.00,140,1.202796
LowVolume5,W3,0.10,SMA20_1.00,150,1.202796
LowVolume5,W3,0.10,SMA20_1.00,160,1.202796
LowVolume5,W3,0.10,SMA20_1.00,170,1.313330
LowVolume5,W3,0.10,SMA20_1.00,180,1.167323
LowVolume5,W3,0.10,SMA20_1.00,190,1.350464
LowVolume5,W3,0.10,SMA20_1.00,200,1.547659
LowVolume5,W3,0.10,SMA20_1.00,210,1.547659
LowVolume5,W3,0.10,SMA20_1.00,220,1.645384
LowVolume5,W3,0.10,SMA20_1.00,230,1.511056
LowVolume5,W3,0.10,SMA20_1.00,240,1.511056
LowVolume5,W3,0.10,SMA20_1.00,250,1.511056
LowVolume5,W3,0.10,SMA20_1.25,0,1.000000
LowVolume5,W3,0.10,SMA20_1.25,10,1.000000
LowVolume5,W3,0.10,SMA20_1.25,20,1.000000
LowVolume5,W3,0.10,SMA20_1.25,30,1.000000
LowVolume5,W3,0.10,SMA20_1.25,40,0.827054
LowVolume5,W3,0.10,SMA20_1.25,50,0.827054
LowVolume5,W3,0.10,SMA20_1.25,60,0.999436
LowVolume5,W3,0.10,SMA20_1.25,70,0.999436
LowVolume5,W3,0.10,SMA20_1.25,80,0.999436
LowVolume5,W3,0.10,SMA20_1.25,90,0.999436
LowVolume5,W3,0.10,SMA20_1.25,100,0.999436
LowVolume5,W3,0.10,SMA20_1.25,110,0.999436
LowVolume5,W3,0.10,SMA20_1.25,120,0.999436
LowVolume5,W3,0.10,SMA20_1.25,130,0.999436
LowVolume5,W3,0.10,SMA20_1.25,140,0.999436
LowVolume5,W3,0.10,SMA20_1.25,150,0.999436
LowVolume5,W3,0.10,SMA20_1.25,160,0.999436
LowVolume5,W3,0.10,SMA20_1.25,170,1.091281
LowVolume5,W3,0.10,SMA20_1.25,180,1.040076
LowVolume5,W3,0.10,SMA20_1.25,190,1.000005
LowVolume5,W3,0.10,SMA20_1.25,200,1.146027
LowVolume5,W3,0.10,SMA20_1.25,210,1.146027
LowVolume5,W3,0.10,SMA20_1.25,220,1.218391
LowVolume5,W3,0.10,SMA20_1.25,230,1.218391
LowVolume5,W3,0.10,SMA20_1.25,240,1.218391
LowVolume5,W3,0.10,SMA20_1.25,250,1.218391
LowVolume5,W3,0.10,SMA10_1.00,0,1.000000
LowVolume5,W3,0.10,SMA10_1.00,10,0.880284
LowVolume5,W3,0.10,SMA10_1.00,20,1.044038
LowVolume5,W3,0.10,SMA10_1.00,30,1.044038
LowVolume5,W3,0.10,SMA10_1.00,40,0.863475
LowVolume5,W3,0.10,SMA10_1.00,50,0.863475
LowVolume5,W3,0.10,SMA10_1.00,60,0.942481
LowVolume5,W3,0.10,SMA10_1.00,70,0.942481
LowVolume5,W3,0.10,SMA10_1.00,80,0.942481
LowVolume5,W3,0.10,SMA10_1.00,90,0.942481
LowVolume5,W3,0.10,SMA10_1.00,100,0.899615
LowVolume5,W3,0.10,SMA10_1.00,110,0.899615
LowVolume5,W3,0.10,SMA10_1.00,120,0.899615
LowVolume5,W3,0.10,SMA10_1.00,130,0.899615
LowVolume5,W3,0.10,SMA10_1.00,140,0.899615
LowVolume5,W3,0.10,SMA10_1.00,150,0.899615
LowVolume5,W3,0.10,SMA10_1.00,160,0.899615
LowVolume5,W3,0.10,SMA10_1.00,170,0.982288
LowVolume5,W3,0.10,SMA10_1.00,180,0.936196
LowVolume5,W3,0.10,SMA10_1.00,190,1.083076
LowVolume5,W3,0.10,SMA10_1.00,200,1.241227
LowVolume5,W3,0.10,SMA10_1.00,210,1.241227
LowVolume5,W3,0.10,SMA10_1.00,220,1.319603
LowVolume5,W3,0.10,SMA10_1.00,230,1.319603
LowVolume5,W3,0.10,SMA10_1.00,240,1.319603
LowVolume5,W3,0.10,SMA10_1.00,250,1.319603
LowVolume5,W3,0.20,none,0,1.000000
LowVolume5,W3,0.20,none,10,0.893675
LowVolume5,W3,0.20,none,20,1.059920
LowVolume5,W3,0.20,none,30,1.059920
LowVolume5,W3,0.20,none,40,0.876611
LowVolume5,W3,0.20,none,50,1.286670
LowVolume5,W3,0.20,none,60,1.424511
LowVolume5,W3,0.20,none,70,1.424511
LowVolume5,W3,0.20,none,80,1.424511
LowVolume5,W3,0.20,none,90,1.424511
LowVolume5,W3,0.20,none,100,1.359721
LowVolume5,W3,0.20,none,110,1.188624
LowVolume5,W3,0.20,none,120,1.188624
LowVolume5,W3,0.20,none,130,1.188624
LowVolume5,W3,0.20,none,140,1.188624
LowVolume5,W3,0.20,none,150,1.188624
LowVolume5,W3,0.20,none,160,1.188624
LowVolume5,W3,0.20,none,170,1.297855
LowVolume5,W3,0.20,none,180,1.153568
LowVolume5,W3,0.20,none,190,1.334551
LowVolume5,W3,0.20,none,200,1.711634
LowVolume5,W3,0.20,none,210,1.711634
LowVolume5,W3,0.20,none,220,1.819713
LowVolume5,W3,0.20,none,230,1.819713
LowVolume5,W3,0.20,none,240,1.819713
LowVolume5,W3,0.20,none,250,1.819713
LowVolume5,W3,0.20,SMA20_1.00,0,1.000000
LowVolume5,W3,0.20,SMA20_1.00,10,1.000000
LowVolume5,W3,0.20,SMA20_1.00,20,1.186024
LowVolume5,W3,0.20,SMA20_1.00,30,1.186024
LowVolume5,W3,0.20,SMA20_1.00,40,0.980905
LowVolume5,W3,0.20,SMA20_1.00,50,0.980905
LowVolume5,W3,0.20,SMA20_1.00,60,1.085989
LowVolume5,W3,0.20,SMA20_1.00,70,1.085989
LowVolume5,W3,0.20,SMA20_1.00,80,1.085989
LowVolume5,W3,0.20,SMA20_1.00,90,1.085989
LowVolume5,W3,0.20,SMA20_1.00,100,1.036596
LowVolume5,W3,0.20,SMA20_1.00,110,1.036596
LowVolume5,W3,0.20,SMA20_1.00,120,1.036596
LowVolume5,W3,0.20,SMA20_1.00,130,1.036596
LowVolume5,W3,0.20,SMA20_1.00,140,1.036596
LowVolume5,W3,0.20,SMA20_1.00,150,1.036596
LowVolume5,W3,0.20,SMA20_1.00,160,1.036596
LowVolume5,W3,0.20,SMA20_1.00,170,1.131857
LowVolume5,W3,0.20,SMA20_1.00,180,1.006024
LowVolume5,W3,0.20,SMA20_1.00,190,1.163859
LowVolume5,W3,0.20,SMA20_1.00,200,1.333806
LowVolume5,W3,0.20,SMA20_1.00,210,1.333806
LowVolume5,W3,0.20,SMA20_1.00,220,1.418028
LowVolume5,W3,0.20,SMA20_1.00,230,1.418028
LowVolume5,W3,0.20,SMA20_1.00,240,1.418028
LowVolume5,W3,0.20,SMA20_1.00,250,1.418028
LowVolume5,W3,0.20,SMA20_1.25,0,1.000000
LowVolume5,W3,0.20,SMA20_1.25,10,1.000000
LowVolume5,W3,0.20,SMA20_1.25,20,1.000000
LowVolume5,W3,0.20,SMA20_1.25,30,1.000000
LowVolume5,W3,0.20,SMA20_1.25,40,0.827054
LowVolume5,W3,0.20,SMA20_1.25,50,0.827054
LowVolume5,W3,0.20,SMA20_1.25,60,0.915655
LowVolume5,W3,0.20,SMA20_1.25,70,0.915655
LowVolume5,W3,0.20,SMA20_1.25,80,0.915655
LowVolume5,W3,0.20,SMA20_1.25,90,0.915655
LowVolume5,W3,0.20,SMA20_1.25,100,0.915655
LowVolume5,W3,0.20,SMA20_1.25,110,0.915655
LowVolume5,W3,0.20,SMA20_1.25,120,0.915655
LowVolume5,W3,0.20,SMA20_1.25,130,0.915655
LowVolume5,W3,0.20,SMA20_1.25,140,0.915655
LowVolume5,W3,0.20,SMA20_1.25,150,0.915655
LowVolume5,W3,0.20,SMA20_1.25,160,0.915655
LowVolume5,W3,0.20,SMA20_1.25,170,0.999802
LowVolume5,W3,0.20,SMA20_1.25,180,0.952889
LowVolume5,W3,0.20,SMA20_1.25,190,0.916177
LowVolume5,W3,0.20,SMA20_1.25,200,1.049958
LowVolume5,W3,0.20,SMA20_1.25,210,1.049958
LowVolume5,W3,0.20,SMA20_1.25,220,1.116256
LowVolume5,W3,0.20,SMA20_1.25,230,1.116256
LowVolume5,W3,0.20,SMA20_1.25,240,1.116256
LowVolume5,W3,0.20,SMA20_1.25,250,1.116256
LowVolume5,W3,0.20,SMA10_1.00,0,1.000000
LowVolume5,W3,0.20,SMA10_1.00,10,0.880284
LowVolume5,W3,0.20,SMA10_1.00,20,1.044038
LowVolume5,W3,0.20,SMA10_1.00,30,1.044038
LowVolume5,W3,0.20,SMA10_1.00,40,0.863475
LowVolume5,W3,0.20,SMA10_1.00,50,0.863475
LowVolume5,W3,0.20,SMA10_1.00,60,0.863475
LowVolume5,W3,0.20,SMA10_1.00,70,0.863475
LowVolume5,W3,0.20,SMA10_1.00,80,0.863475
LowVolume5,W3,0.20,SMA10_1.00,90,0.863475
LowVolume5,W3,0.20,SMA10_1.00,100,0.824203
LowVolume5,W3,0.20,SMA10_1.00,110,0.824203
LowVolume5,W3,0.20,SMA10_1.00,120,0.824203
LowVolume5,W3,0.20,SMA10_1.00,130,0.824203
LowVolume5,W3,0.20,SMA10_1.00,140,0.824203
LowVolume5,W3,0.20,SMA10_1.00,150,0.824203
LowVolume5,W3,0.20,SMA10_1.00,160,0.824203
LowVolume5,W3,0.20,SMA10_1.00,170,0.899945
LowVolume5,W3,0.20,SMA10_1.00,180,0.857717
LowVolume5,W3,0.20,SMA10_1.00,190,0.992284
LowVolume5,W3,0.20,SMA10_1.00,200,1.137178
LowVolume5,W3,0.20,SMA10_1.00,210,1.137178
LowVolume5,W3,0.20,SMA10_1.00,220,1.208984
LowVolume5,W3,0.20,SMA10_1.00,230,1.208984
LowVolume5,W3,0.20,SMA10_1.00,240,1.208984
LowVolume5,W3,0.20,SMA10_1.00,250,1.208984
LowVolume5,W3,0.30,none,0,1.000000
LowVolume5,W3,0.30,none,10,0.893675
LowVolume5,W3,0.30,none,20,1.059920
LowVolume5,W3,0.30,none,30,1.059920
LowVolume5,W3,0.30,none,40,0.876611
LowVolume5,W3,0.30,none,50,0.876611
LowVolume5,W3,0.30,none,60,0.970521
LowVolume5,W3,0.30,none,70,0.970521
LowVolume5,W3,0.30,none,80,0.970521
LowVolume5,W3,0.30,none,90,0.970521
LowVolume5,W3,0.30,none,100,0.970521
LowVolume5,W3,0.30,none,110,0.848398
LowVolume5,W3,0.30,none,120,0.848398
LowVolume5,W3,0.30,none,130,0.848398
LowVolume5,W3,0.30,none,140,0.848398
LowVolume5,W3,0.30,none,150,0.848398
LowVolume5,W3,0.30,none,160,0.848398
LowVolume5,W3,0.30,none,170,0.926364
LowVolume5,W3,0.30,none,180,0.823377
LowVolume5,W3,0.30,none,190,0.952556
LowVolume5,W3,0.30,none,200,1.091649
LowVolume5,W3,0.30,none,210,1.091649
LowVolume5,W3,0.30,none,220,1.160579
LowVolume5,W3,0.30,none,230,1.160579
LowVolume5,W3,0.30,none,240,1.160579
LowVolume5,W3,0.30,none,250,1.160579
LowVolume5,W3,0.30,SMA20_1.00,0,1.000000
LowVolume5,W3,0.30,SMA20_1.00,10,1.000000
LowVolume5,W3,0.30,SMA20_1.00,20,1.186024
LowVolume5,W3,0.30,SMA20_1.00,30,1.186024
LowVolume5,W3,0.30,SMA20_1.00,40,0.980905
LowVolume5,W3,0.30,SMA20_1.00,50,0.980905
LowVolume5,W3,0.30,SMA20_1.00,60,1.085989
LowVolume5,W3,0.30,SMA20_1.00,70,1.085989
LowVolume5,W3,0.30,SMA20_1.00,80,1.085989
LowVolume5,W3,0.30,SMA20_1.00,90,1.085989
LowVolume5,W3,0.30,SMA20_1.00,100,1.085989
LowVolume5,W3,0.30,SMA20_1.00,110,1.085989
LowVolume5,W3,0.30,SMA20_1.00,120,1.085989
LowVolume5,W3,0.30,SMA20_1.00,130,1.085989
LowVolume5,W3,0.30,SMA20_1.00,140,1.085989
LowVolume5,W3,0.30,SMA20_1.00,150,1.085989
LowVolume5,W3,0.30,SMA20_1.00,160,1.085989
LowVolume5,W3,0.30,SMA20_1.00,170,1.185789
LowVolume5,W3,0.30,SMA20_1.00,180,1.053960
LowVolume5,W3,0.30,SMA20_1.00,190,1.219316
LowVolume5,W3,0.30,SMA20_1.00,200,1.397361
LowVolume5,W3,0.30,SMA20_1.00,210,1.397361
LowVolume5,W3,0.30,SMA20_1.00,220,1.485596
LowVolume5,W3,0.30,SMA20_1.00,230,1.485596
LowVolume5,W3,0.30,SMA20_1.00,240,1.485596
LowVolume5,W3,0.30,SMA20_1.00,250,1.485596
LowVolume5,W3,0.30,SMA20_1.25,0,1.000000
LowVolume5,W3,0.30,SMA20_1.25,10,1.000000
LowVolume5,W3,0.30,SMA20_1.25,20,1.000000
LowVolume5,W3,0.30,SMA20_1.25,30,1.000000
LowVolume5,W3,0.30,SMA20_1.25,40,0.827054
LowVolume5,W3,0.30,SMA20_1.25,50,0.827054
LowVolume5,W3,0.30,SMA20_1.25,60,0.915655
LowVolume5,W3,0.30,SMA20_1.25,70,0.915655
LowVolume5,W3,0.30,SMA20_1.25,80,0.915655
LowVolume5,W3,0.30,SMA20_1.25,90,0.915655
LowVolume5,W3,0.30,SMA20_1.25,100,0.915655
LowVolume5,W3,0.30,SMA20_1.25,110,0.915655
LowVolume5,W3,0.30,SMA20_1.25,120,0.915655
LowVolume5,W3,0.30,SMA20_1.25,130,0.915655
LowVolume5,W3,0.30,SMA20_1.25,140,0.915655
LowVolume5,W3,0.30,SMA20_1.25,150,0.915655
