em,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
0.97,Base5,0,118.5693,6.8694,58.45,13,53.85,true
0.97,Base5,1,113.6296,5.6995,35.94,10,40.00,true
0.97,Base5,2,217.4809,15.8206,10.85,10,70.00,true
0.97,Base5,3,140.4677,8.9254,45.35,10,80.00,true
0.97,Base5,4,-0.3236,1.0970,25.24,8,50.00,false
0.97,Base5,5,32.7838,7.8850,11.96,6,50.00,true
0.97,NoDOGE,0,118.5693,6.8694,58.45,13,53.85,true
0.97,NoDOGE,1,-30.1222,-6.5301,38.09,8,25.00,false
0.97,NoDOGE,2,241.8562,9.4238,35.59,9,66.67,true
0.97,NoDOGE,3,239.2206,13.7896,22.45,10,80.00,true
0.97,NoDOGE,4,-0.3236,1.0970,25.24,8,50.00,false
0.97,NoDOGE,5,42.9757,11.4810,11.96,5,60.00,true
0.97,Legacy4,0,40.5523,5.2655,23.78,10,50.00,true
0.97,Legacy4,1,-18.3155,-2.7498,27.85,9,44.44,false
0.97,Legacy4,2,222.8086,9.5821,15.07,9,55.56,true
0.97,Legacy4,3,62.3812,7.0365,29.87,10,60.00,true
0.97,Legacy4,4,16.8409,5.2920,16.15,6,66.67,true
0.97,Legacy4,5,18.4477,5.1598,19.85,4,75.00,true
0.97,Legacy5BNB,0,71.4779,7.3773,23.82,11,54.55,true
0.97,Legacy5BNB,1,-31.3743,-6.7407,39.20,8,25.00,false
0.97,Legacy5BNB,2,222.8086,9.5821,15.07,9,55.56,true
0.97,Legacy5BNB,3,35.2335,4.7945,36.89,10,60.00,true
0.97,Legacy5BNB,4,75.1023,21.9474,7.81,6,83.33,true
0.97,Legacy5BNB,5,4.5440,2.2088,24.62,5,60.00,true
0.97,OldGuardNoBNB,0,25.5720,3.1272,22.71,11,54.55,true
0.97,OldGuardNoBNB,1,-61.9421,-6.8339,72.56,10,20.00,false
0.97,OldGuardNoBNB,2,222.8086,9.5821,15.07,9,55.56,true
0.97,OldGuardNoBNB,3,62.3812,7.0365,29.87,10,60.00,true
0.97,OldGuardNoBNB,4,16.8409,5.2920,16.15,6,66.67,true
0.97,OldGuardNoBNB,5,22.7429,4.5981,19.85,6,66.67,true
0.97,LargeCaps5,0,118.5693,6.8694,58.45,13,53.85,true
0.97,LargeCaps5,1,-30.1222,-6.5301,38.09,8,25.00,false
0.97,LargeCaps5,2,241.8562,9.4238,35.59,9,66.67,true
0.97,LargeCaps5,3,89.3176,7.4645,36.89,10,70.00,true
0.97,LargeCaps5,4,48.2626,10.2623,20.40,8,62.50,true
0.97,LargeCaps5,5,42.9757,11.4810,11.96,5,60.00,true
0.97,Legacy3,0,73.0728,7.6027,24.37,10,50.00,true
0.97,Legacy3,1,8.2886,2.6792,21.41,8,62.50,true
0.97,Legacy3,2,272.5280,13.2185,15.03,7,71.43,true
0.97,Legacy3,3,183.1733,19.7739,6.20,9,77.78,true
0.97,Legacy3,4,-20.9545,-3.5734,24.07,7,42.86,false
0.97,Legacy3,5,-42.0725,-8.7599,42.70,6,33.33,false
0.97,LowVolume5,0,-2.2323,0.8218,42.09,12,50.00,false
0.97,LowVolume5,1,-63.5601,-10.1467,63.56,9,22.22,false
0.97,LowVolume5,2,485.3883,12.4870,16.38,10,90.00,true
0.97,LowVolume5,3,-30.7548,0.2904,70.47,12,50.00,false
0.97,LowVolume5,4,-31.3882,-4.4872,35.08,7,42.86,false
0.97,LowVolume5,5,39.5086,5.4567,27.20,8,62.50,true
0.97,OldGuard4,0,91.5178,6.9180,22.71,11,63.64,true
0.97,OldGuard4,1,-55.3061,-7.6480,62.57,9,33.33,false
0.97,OldGuard4,2,273.3218,11.9647,15.03,8,75.00,true
0.97,OldGuard4,3,183.1733,19.7739,6.20,9,77.78,true
0.97,OldGuard4,4,1.3155,1.2727,16.93,7,57.14,true
0.97,OldGuard4,5,-24.6477,-0.9247,51.25,9,44.44,false
0.98,Base5,0,129.9228,7.3746,56.29,12,58.33,true
0.98,Base5,1,113.6296,5.6995,35.94,10,40.00,true
0.98,Base5,2,217.4809,15.8206,10.85,10,70.00,true
0.98,Base5,3,140.4677,8.9254,45.35,10,80.00,true
0.98,Base5,4,-0.3236,1.0970,25.24,8,50.00,false
0.98,Base5,5,32.7838,7.8850,11.96,6,50.00,true
0.98,NoDOGE,0,129.9228,7.3746,56.29,12,58.33,true
0.98,NoDOGE,1,-30.1222,-6.5301,38.09,8,25.00,false
0.98,NoDOGE,2,241.8562,9.4238,35.59,9,66.67,true
0.98,NoDOGE,3,239.2206,13.7896,22.45,10,80.00,true
0.98,NoDOGE,4,-0.3236,1.0970,25.24,8,50.00,false
0.98,NoDOGE,5,42.9757,11.4810,11.96,5,60.00,true
0.98,Legacy4,0,40.5523,5.2655,23.78,10,50.00,true
0.98,Legacy4,1,-18.3155,-2.7498,27.85,9,44.44,false
0.98,Legacy4,2,222.8086,9.5821,15.07,9,55.56,true
0.98,Legacy4,3,62.3812,7.0365,29.87,10,60.00,true
0.98,Legacy4,4,16.8409,5.2920,16.15,6,66.67,true
0.98,Legacy4,5,18.4477,5.1598,19.85,4,75.00,true
0.98,Legacy5BNB,0,71.4779,7.3773,23.82,11,54.55,true
0.98,Legacy5BNB,1,-31.3743,-6.7407,39.20,8,25.00,false
0.98,Legacy5BNB,2,222.8086,9.5821,15.07,9,55.56,true
0.98,Legacy5BNB,3,35.2335,4.7945,36.89,10,60.00,true
0.98,Legacy5BNB,4,75.1023,21.9474,7.81,6,83.33,true
0.98,Legacy5BNB,5,4.5440,2.2088,24.62,5,60.00,true
0.98,OldGuardNoBNB,0,25.5720,3.1272,22.71,11,54.55,true
0.98,OldGuardNoBNB,1,-61.9421,-6.8339,72.56,10,20.00,false
0.98,OldGuardNoBNB,2,222.8086,9.5821,15.07,9,55.56,true
0.98,OldGuardNoBNB,3,62.3812,7.0365,29.87,10,60.00,true
0.98,OldGuardNoBNB,4,16.8409,5.2920,16.15,6,66.67,true
0.98,OldGuardNoBNB,5,22.7429,4.5981,19.85,6,66.67,true
0.98,LargeCaps5,0,129.9228,7.3746,56.29,12,58.33,true
0.98,LargeCaps5,1,-30.1222,-6.5301,38.09,8,25.00,false
0.98,LargeCaps5,2,241.8562,9.4238,35.59,9,66.67,true
0.98,LargeCaps5,3,89.3176,7.4645,36.89,10,70.00,true
0.98,LargeCaps5,4,48.2626,10.2623,20.40,8,62.50,true
0.98,LargeCaps5,5,42.9757,11.4810,11.96,5,60.00,true
0.98,Legacy3,0,73.0728,7.6027,24.37,10,50.00,true
0.98,Legacy3,1,8.2886,2.6792,21.41,8,62.50,true
0.98,Legacy3,2,272.5280,13.2185,15.03,7,71.43,true
0.98,Legacy3,3,183.1733,19.7739,6.20,9,77.78,true
0.98,Legacy3,4,-20.9545,-3.5734,24.07,7,42.86,false
0.98,Legacy3,5,-42.0725,-8.7599,42.70,6,33.33,false
0.98,LowVolume5,0,-2.2323,0.8218,42.09,12,50.00,false
0.98,LowVolume5,1,-63.5601,-10.1467,63.56,9,22.22,false
0.98,LowVolume5,2,485.3883,12.4870,16.38,10,90.00,true
0.98,LowVolume5,3,-30.7548,0.2904,70.47,12,50.00,false
0.98,LowVolume5,4,-31.3882,-4.4872,35.08,7,42.86,false
0.98,LowVolume5,5,39.5086,5.4567,27.20,8,62.50,true
0.98,OldGuard4,0,91.5178,6.9180,22.71,11,63.64,true
0.98,OldGuard4,1,-55.3061,-7.6480,62.57,9,33.33,false
0.98,OldGuard4,2,273.3218,11.9647,15.03,8,75.00,true
0.98,OldGuard4,3,183.1733,19.7739,6.20,9,77.78,true
0.98,OldGuard4,4,1.3155,1.2727,16.93,7,57.14,true
0.98,OldGuard4,5,-24.6477,-0.9247,51.25,9,44.44,false
0.99,Base5,0,129.9228,7.3746,56.29,12,58.33,true
0.99,Base5,1,113.6296,5.6995,35.94,10,40.00,true
0.99,Base5,2,217.4809,15.8206,10.85,10,70.00,true
0.99,Base5,3,140.4677,8.9254,45.35,10,80.00,true
0.99,Base5,4,-0.3236,1.0970,25.24,8,50.00,false
0.99,Base5,5,43.0766,13.0278,7.13,5,60.00,true
0.99,NoDOGE,0,129.9228,7.3746,56.29,12,58.33,true
0.99,NoDOGE,1,-30.1222,-6.5301,38.09,8,25.00,false
0.99,NoDOGE,2,241.8562,9.4238,35.59,9,66.67,true
0.99,NoDOGE,3,239.2206,13.7896,22.45,10,80.00,true
0.99,NoDOGE,4,-0.3236,1.0970,25.24,8,50.00,false
0.99,NoDOGE,5,54.0585,22.3656,0.73,4,75.00,true
0.99,Legacy4,0,40.5523,5.2655,23.78,10,50.00,true
0.99,Legacy4,1,-18.5648,-3.0122,27.85,8,37.50,false
0.99,Legacy4,2,222.8086,9.5821,15.07,9,55.56,true
0.99,Legacy4,3,62.3812,7.0365,29.87,10,60.00,true
0.99,Legacy4,4,16.8409,5.2920,16.15,6,66.67,true
0.99,Legacy4,5,18.4477,5.1598,19.85,4,75.00,true
0.99,Legacy5BNB,0,71.4779,7.3773,23.82,11,54.55,true
0.99,Legacy5BNB,1,-31.3743,-6.7407,39.20,8,25.00,false
0.99,Legacy5BNB,2,222.8086,9.5821,15.07,9,55.56,true
0.99,Legacy5BNB,3,35.2335,4.7945,36.89,10,60.00,true
0.99,Legacy5BNB,4,75.1023,21.9474,7.81,6,83.33,true
0.99,Legacy5BNB,5,4.5440,2.2088,24.62,5,60.00,true
0.99,OldGuardNoBNB,0,25.5720,3.1272,22.71,11,54.55,true
0.99,OldGuardNoBNB,1,-61.9421,-6.8339,72.56,10,20.00,false
0.99,OldGuardNoBNB,2,222.8086,9.5821,15.07,9,55.56,true
0.99,OldGuardNoBNB,3,62.3812,7.0365,29.87,10,60.00,true
0.99,OldGuardNoBNB,4,16.8409,5.2920,16.15,6,66.67,true
0.99,OldGuardNoBNB,5,22.7429,4.5981,19.85,6,66.67,true
0.99,LargeCaps5,0,129.9228,7.3746,56.29,12,58.33,true
0.99,LargeCaps5,1,-30.1222,-6.5301,38.09,8,25.00,false
0.99,LargeCaps5,2,241.8562,9.4238,35.59,9,66.67,true
0.99,LargeCaps5,3,89.3176,7.4645,36.89,10,70.00,true
0.99,LargeCaps5,4,48.2626,10.2623,20.40,8,62.50,true
0.99,LargeCaps5,5,54.0585,22.3656,0.73,4,75.00,true
0.99,Legacy3,0,73.0728,7.6027,24.37,10,50.00,true
0.99,Legacy3,1,7.9581,2.8301,21.41,7,57.14,true
0.99,Legacy3,2,272.5280,13.2185,15.03,7,71.43,true
0.99,Legacy3,3,183.1733,19.7739,6.20,9,77.78,true
0.99,Legacy3,4,-20.9545,-3.5734,24.07,7,42.86,false
0.99,Legacy3,5,-42.0725,-8.7599,42.70,6,33.33,false
0.99,LowVolume5,0,-2.2323,0.8218,42.09,12,50.00,false
0.99,LowVolume5,1,-63.5601,-10.1467,63.56,9,22.22,false
0.99,LowVolume5,2,485.3883,12.4870,16.38,10,90.00,true
0.99,LowVolume5,3,-30.7548,0.2904,70.47,12,50.00,false
0.99,LowVolume5,4,-31.3882,-4.4872,35.08,7,42.86,false
0.99,LowVolume5,5,39.5086,5.4567,27.20,8,62.50,true
0.99,OldGuard4,0,91.5178,6.9180,22.71,11,63.64,true
0.99,OldGuard4,1,-55.3061,-7.6480,62.57,9,33.33,false
0.99,OldGuard4,2,273.3218,11.9647,15.03,8,75.00,true
0.99,OldGuard4,3,183.1733,19.7739,6.20,9,77.78,true
0.99,OldGuard4,4,1.3155,1.2727,16.93,7,57.14,true
0.99,OldGuard4,5,-24.6477,-0.9247,51.25,9,44.44,false
1.00,Base5,0,129.9228,7.3746,56.29,12,58.33,true
1.00,Base5,1,113.6296,5.6995,35.94,10,40.00,true
1.00,Base5,2,217.4809,15.8206,10.85,10,70.00,true
1.00,Base5,3,140.4677,8.9254,45.35,10,80.00,true
1.00,Base5,4,-0.3236,1.0970,25.24,8,50.00,false
1.00,Base5,5,43.0766,13.0278,7.13,5,60.00,true
1.00,NoDOGE,0,129.9228,7.3746,56.29,12,58.33,true
1.00,NoDOGE,1,-30.1222,-6.5301,38.09,8,25.00,false
1.00,NoDOGE,2,241.8562,9.4238,35.59,9,66.67,true
1.00,NoDOGE,3,239.2206,13.7896,22.45,10,80.00,true
1.00,NoDOGE,4,-0.3236,1.0970,25.24,8,50.00,false
1.00,NoDOGE,5,54.0585,22.3656,0.73,4,75.00,true
1.00,Legacy4,0,10.0764,2.7110,24.72,10,40.00,true
1.00,Legacy4,1,-18.5648,-3.0122,27.85,8,37.50,false
1.00,Legacy4,2,222.8086,9.5821,15.07,9,55.56,true
1.00,Legacy4,3,73.1072,8.4338,27.13,9,66.67,true
1.00,Legacy4,4,16.8409,5.2920,16.15,6,66.67,true
1.00,Legacy4,5,18.4477,5.1598,19.85,4,75.00,true
1.00,Legacy5BNB,0,10.8547,2.4875,25.36,11,36.36,true
1.00,Legacy5BNB,1,-31.3743,-6.7407,39.20,8,25.00,false
1.00,Legacy5BNB,2,222.8086,9.5821,15.07,9,55.56,true
1.00,Legacy5BNB,3,44.1662,5.8106,36.89,9,66.67,true
1.00,Legacy5BNB,4,75.1023,21.9474,7.81,6,83.33,true
1.00,Legacy5BNB,5,4.5440,2.2088,24.62,5,60.00,true
1.00,OldGuardNoBNB,0,25.5720,3.1272,22.71,11,54.55,true
1.00,OldGuardNoBNB,1,-61.9421,-6.8339,72.56,10,20.00,false
1.00,OldGuardNoBNB,2,222.8086,9.5821,15.07,9,55.56,true
1.00,OldGuardNoBNB,3,73.1072,8.4338,27.13,9,66.67,true
1.00,OldGuardNoBNB,4,16.8409,5.2920,16.15,6,66.67,true
1.00,OldGuardNoBNB,5,22.7429,4.5981,19.85,6,66.67,true
1.00,LargeCaps5,0,129.9228,7.3746,56.29,12,58.33,true
1.00,LargeCaps5,1,-30.1222,-6.5301,38.09,8,25.00,false
1.00,LargeCaps5,2,241.8562,9.4238,35.59,9,66.67,true
1.00,LargeCaps5,3,89.3176,7.4645,36.89,10,70.00,true
1.00,LargeCaps5,4,48.2626,10.2623,20.40,8,62.50,true
1.00,LargeCaps5,5,54.0585,22.3656,0.73,4,75.00,true
1.00,Legacy3,0,73.0728,7.6027,24.37,10,50.00,true
1.00,Legacy3,1,7.9581,2.8301,21.41,7,57.14,true
1.00,Legacy3,2,272.5280,13.2185,15.03,7,71.43,true
1.00,Legacy3,3,201.8781,26.3310,5.96,8,87.50,true
1.00,Legacy3,4,-20.9545,-3.5734,24.07,7,42.86,false
1.00,Legacy3,5,-42.0725,-8.7599,42.70,6,33.33,false
1.00,LowVolume5,0,-2.2323,0.8218,42.09,12,50.00,false
1.00,LowVolume5,1,-63.5601,-10.1467,63.56,9,22.22,false
1.00,LowVolume5,2,485.3883,12.4870,16.38,10,90.00,true
1.00,LowVolume5,3,-26.1809,0.6620,70.47,11,54.55,false
1.00,LowVolume5,4,-31.3882,-4.4872,35.08,7,42.86,false
1.00,LowVolume5,5,39.5086,5.4567,27.20,8,62.50,true
1.00,OldGuard4,0,91.5178,6.9180,22.71,11,63.64,true
1.00,OldGuard4,1,-55.3061,-7.6480,62.57,9,33.33,false
1.00,OldGuard4,2,273.3218,11.9647,15.03,8,75.00,true
1.00,OldGuard4,3,201.8781,26.3310,5.96,8,87.50,true
1.00,OldGuard4,4,1.3155,1.2727,16.93,7,57.14,true
1.00,OldGuard4,5,-24.6477,-0.9247,51.25,9,44.44,false
1.01,Base5,0,129.9228,7.3746,56.29,12,58.33,true
1.01,Base5,1,113.6296,5.6995,35.94,10,40.00,true
1.01,Base5,2,217.4809,15.8206,10.85,10,70.00,true
1.01,Base5,3,140.4677,8.9254,45.35,10,80.00,true
1.01,Base5,4,-0.3236,1.0970,25.24,8,50.00,false
1.01,Base5,5,43.0766,13.0278,7.13,5,60.00,true
1.01,NoDOGE,0,129.9228,7.3746,56.29,12,58.33,true
1.01,NoDOGE,1,-30.1222,-6.5301,38.09,8,25.00,false
1.01,NoDOGE,2,241.8562,9.4238,35.59,9,66.67,true
1.01,NoDOGE,3,239.2206,13.7896,22.45,10,80.00,true
1.01,NoDOGE,4,-0.3236,1.0970,25.24,8,50.00,false
1.01,NoDOGE,5,54.0585,22.3656,0.73,4,75.00,true
1.01,Legacy4,0,10.0764,2.7110,24.72,10,40.00,true
1.01,Legacy4,1,-18.5648,-3.0122,27.85,8,37.50,false
1.01,Legacy4,2,222.8086,9.5821,15.07,9,55.56,true
1.01,Legacy4,3,73.1072,8.4338,27.13,9,66.67,true
1.01,Legacy4,4,16.8409,5.2920,16.15,6,66.67,true
1.01,Legacy4,5,18.4477,5.1598,19.85,4,75.00,true
1.01,Legacy5BNB,0,10.8547,2.4875,25.36,11,36.36,true
1.01,Legacy5BNB,1,-31.3743,-6.7407,39.20,8,25.00,false
1.01,Legacy5BNB,2,222.8086,9.5821,15.07,9,55.56,true
1.01,Legacy5BNB,3,44.1662,5.8106,36.89,9,66.67,true
1.01,Legacy5BNB,4,33.7941,10.7017,12.26,6,66.67,true
1.01,Legacy5BNB,5,4.5440,2.2088,24.62,5,60.00,true
1.01,OldGuardNoBNB,0,25.5720,3.1272,22.71,11,54.55,true
1.01,OldGuardNoBNB,1,-61.9421,-6.8339,72.56,10,20.00,false
1.01,OldGuardNoBNB,2,222.8086,9.5821,15.07,9,55.56,true
1.01,OldGuardNoBNB,3,73.1072,8.4338,27.13,9,66.67,true
1.01,OldGuardNoBNB,4,16.8409,5.2920,16.15,6,66.67,true
1.01,OldGuardNoBNB,5,22.7429,4.5981,19.85,6,66.67,true
1.01,LargeCaps5,0,129.9228,7.3746,56.29,12,58.33,true
1.01,LargeCaps5,1,-30.1222,-6.5301,38.09,8,25.00,false
1.01,LargeCaps5,2,241.8562,9.4238,35.59,9,66.67,true
1.01,LargeCaps5,3,89.3176,7.4645,36.89,10,70.00,true
1.01,LargeCaps5,4,28.0298,7.0704,20.40,8,62.50,true
1.01,LargeCaps5,5,54.0585,22.3656,0.73,4,75.00,true
1.01,Legacy3,0,73.0728,7.6027,24.37,10,50.00,true
1.01,Legacy3,1,7.9581,2.8301,21.41,7,57.14,true
1.01,Legacy3,2,278.7434,13.3969,15.03,7,71.43,true
1.01,Legacy3,3,201.8781,26.3310,5.96,8,87.50,true
1.01,Legacy3,4,-20.9545,-3.5734,24.07,7,42.86,false
1.01,Legacy3,5,-42.0725,-8.7599,42.70,6,33.33,false
1.01,LowVolume5,0,-2.2323,0.8218,42.09,12,50.00,false
1.01,LowVolume5,1,-63.5601,-10.1467,63.56,9,22.22,false
1.01,LowVolume5,2,495.1552,12.6123,16.38,10,90.00,true
1.01,LowVolume5,3,-26.1809,0.6620,70.47,11,54.55,false
1.01,LowVolume5,4,-31.3882,-4.4872,35.08,7,42.86,false
1.01,LowVolume5,5,39.5086,5.4567,27.20,8,62.50,true
1.01,OldGuard4,0,91.5178,6.9180,22.71,11,63.64,true
1.01,OldGuard4,1,-55.3061,-7.6480,62.57,9,33.33,false
1.01,OldGuard4,2,279.5505,12.1164,15.03,8,75.00,true
1.01,OldGuard4,3,201.8781,26.3310,5.96,8,87.50,true
1.01,OldGuard4,4,1.3155,1.2727,16.93,7,57.14,true
1.01,OldGuard4,5,-24.6477,-0.9247,51.25,9,44.44,false
1.02,Base5,0,129.9228,7.3746,56.29,12,58.33,true
1.02,Base5,1,113.6296,5.6995,35.94,10,40.00,true
1.02,Base5,2,217.4809,15.8206,10.85,10,70.00,true
1.02,Base5,3,140.4677,8.9254,45.35,10,80.00,true
1.02,Base5,4,-0.3236,1.0970,25.24,8,50.00,false
1.02,Base5,5,43.0766,13.0278,7.13,5,60.00,true
1.02,NoDOGE,0,129.9228,7.3746,56.29,12,58.33,true
1.02,NoDOGE,1,-30.1222,-6.5301,38.09,8,25.00,false
1.02,NoDOGE,2,241.8562,9.4238,35.59,9,66.67,true
1.02,NoDOGE,3,239.2206,13.7896,22.45,10,80.00,true
1.02,NoDOGE,4,-0.3236,1.0970,25.24,8,50.00,false
1.02,NoDOGE,5,54.0585,22.3656,0.73,4,75.00,true
1.02,Legacy4,0,10.0764,2.7110,24.72,10,40.00,true
1.02,Legacy4,1,-18.5648,-3.0122,27.85,8,37.50,false
1.02,Legacy4,2,222.8086,9.5821,15.07,9,55.56,true
1.02,Legacy4,3,73.1072,8.4338,27.13,9,66.67,true
1.02,Legacy4,4,16.8409,5.2920,16.15,6,66.67,true
1.02,Legacy4,5,18.4477,5.1598,19.85,4,75.00,true
1.02,Legacy5BNB,0,10.8547,2.4875,25.36,11,36.36,true
1.02,Legacy5BNB,1,-31.3743,-6.7407,39.20,8,25.00,false
1.02,Legacy5BNB,2,222.8086,9.5821,15.07,9,55.56,true
1.02,Legacy5BNB,3,44.1662,5.8106,36.89,9,66.67,true
1.02,Legacy5BNB,4,33.7941,10.7017,12.26,6,66.67,true
1.02,Legacy5BNB,5,4.5440,2.2088,24.62,5,60.00,true
1.02,OldGuardNoBNB,0,25.5720,3.1272,22.71,11,54.55,true
1.02,OldGuardNoBNB,1,-61.9421,-6.8339,72.56,10,20.00,false
1.02,OldGuardNoBNB,2,222.8086,9.5821,15.07,9,55.56,true
1.02,OldGuardNoBNB,3,73.1072,8.4338,27.13,9,66.67,true
1.02,OldGuardNoBNB,4,16.8409,5.2920,16.15,6,66.67,true
1.02,OldGuardNoBNB,5,22.7429,4.5981,19.85,6,66.67,true
1.02,LargeCaps5,0,129.9228,7.3746,56.29,12,58.33,true
1.02,LargeCaps5,1,-30.1222,-6.5301,38.09,8,25.00,false
1.02,LargeCaps5,2,241.8562,9.4238,35.59,9,66.67,true
1.02,LargeCaps5,3,89.3176,7.4645,36.89,10,70.00,true
1.02,LargeCaps5,4,28.0298,7.0704,20.40,8,62.50,true
1.02,LargeCaps5,5,54.0585,22.3656,0.73,4,75.00,true
1.02,Legacy3,0,73.0728,7.6027,24.37,10,50.00,true
1.02,Legacy3,1,7.9581,2.8301,21.41,7,57.14,true
1.02,Legacy3,2,278.7434,13.3969,15.03,7,71.43,true
1.02,Legacy3,3,201.8781,26.3310,5.96,8,87.50,true
1.02,Legacy3,4,-20.9545,-3.5734,24.07,7,42.86,false
1.02,Legacy3,5,-42.0725,-8.7599,42.70,6,33.33,false
1.02,LowVolume5,0,-2.2323,0.8218,42.09,12,50.00,false
1.02,LowVolume5,1,-63.5601,-10.1467,63.56,9,22.22,false
1.02,LowVolume5,2,495.1552,12.6123,16.38,10,90.00,true
1.02,LowVolume5,3,-26.1809,0.6620,70.47,11,54.55,false
1.02,LowVolume5,4,-31.3882,-4.4872,35.08,7,42.86,false
1.02,LowVolume5,5,39.5086,5.4567,27.20,8,62.50,true
1.02,OldGuard4,0,91.5178,6.9180,22.71,11,63.64,true
1.02,OldGuard4,1,-55.3061,-7.6480,62.57,9,33.33,false
1.02,OldGuard4,2,279.5505,12.1164,15.03,8,75.00,true
1.02,OldGuard4,3,201.8781,26.3310,5.96,8,87.50,true
1.02,OldGuard4,4,1.3155,1.2727,16.93,7,57.14,true
1.02,OldGuard4,5,-24.6477,-0.9247,51.25,9,44.44,false
1.03,Base5,0,129.9228,7.3746,56.29,12,58.33,true
1.03,Base5,1,113.6296,5.6995,35.94,10,40.00,true
1.03,Base5,2,217.4809,15.8206,10.85,10,70.00,true
1.03,Base5,3,140.4677,8.9254,45.35,10,80.00,true
1.03,Base5,4,-0.3236,1.0970,25.24,8,50.00,false
1.03,Base5,5,44.1356,15.9778,7.13,4,75.00,true
1.03,NoDOGE,0,129.9228,7.3746,56.29,12,58.33,true
1.03,NoDOGE,1,-30.1222,-6.5301,38.09,8,25.00,false
1.03,NoDOGE,2,241.8562,9.4238,35.59,9,66.67,true
1.03,NoDOGE,3,239.2206,13.7896,22.45,10,80.00,true
1.03,NoDOGE,4,-0.3236,1.0970,25.24,8,50.00,false
1.03,NoDOGE,5,55.1989,37.6643,0.00,3,100.00,true
1.03,Legacy4,0,10.0764,2.7110,24.72,10,40.00,true
1.03,Legacy4,1,-18.5648,-3.0122,27.85,8,37.50,false
1.03,Legacy4,2,222.8086,9.5821,15.07,9,55.56,true
1.03,Legacy4,3,73.1072,8.4338,27.13,9,66.67,true
1.03,Legacy4,4,16.8409,5.2920,16.15,6,66.67,true
1.03,Legacy4,5,18.4477,5.1598,19.85,4,75.00,true
1.03,Legacy5BNB,0,10.8547,2.4875,25.36,11,36.36,true
1.03,Legacy5BNB,1,-31.3743,-6.7407,39.20,8,25.00,false
1.03,Legacy5BNB,2,222.8086,9.5821,15.07,9,55.56,true
1.03,Legacy5BNB,3,44.1662,5.8106,36.89,9,66.67,true
1.03,Legacy5BNB,4,33.7941,10.7017,12.26,6,66.67,true
1.03,Legacy5BNB,5,4.5440,2.2088,24.62,5,60.00,true
1.03,OldGuardNoBNB,0,25.5720,3.1272,22.71,11,54.55,true
1.03,OldGuardNoBNB,1,-61.9421,-6.8339,72.56,10,20.00,false
1.03,OldGuardNoBNB,2,222.8086,9.5821,15.07,9,55.56,true
1.03,OldGuardNoBNB,3,73.1072,8.4338,27.13,9,66.67,true
1.03,OldGuardNoBNB,4,16.8409,5.2920,16.15,6,66.67,true
1.03,OldGuardNoBNB,5,22.7429,4.5981,19.85,6,66.67,true
1.03,LargeCaps5,0,129.9228,7.3746,56.29,12,58.33,true
1.03,LargeCaps5,1,-30.1222,-6.5301,38.09,8,25.00,false
1.03,LargeCaps5,2,241.8562,9.4238,35.59,9,66.67,true
1.03,LargeCaps5,3,89.3176,7.4645,36.89,10,70.00,true
1.03,LargeCaps5,4,28.0298,7.0704,20.40,8,62.50,true
1.03,LargeCaps5,5,55.1989,37.6643,0.00,3,100.00,true
1.03,Legacy3,0,73.0728,7.6027,24.37,10,50.00,true
1.03,Legacy3,1,7.9581,2.8301,21.41,7,57.14,true
1.03,Legacy3,2,278.7434,13.3969,15.03,7,71.43,true
1.03,Legacy3,3,201.8781,26.3310,5.96,8,87.50,true
1.03,Legacy3,4,-20.9545,-3.5734,24.07,7,42.86,false
1.03,Legacy3,5,-42.0725,-8.7599,42.70,6,33.33,false
1.03,LowVolume5,0,-2.2323,0.8218,42.09,12,50.00,false
1.03,LowVolume5,1,-63.5601,-10.1467,63.56,9,22.22,false
1.03,LowVolume5,2,495.1552,12.6123,16.38,10,90.00,true
1.03,LowVolume5,3,-26.1809,0.6620,70.47,11,54.55,false
1.03,LowVolume5,4,-31.3882,-4.4872,35.08,7,42.86,false
1.03,LowVolume5,5,39.5086,5.4567,27.20,8,62.50,true
1.03,OldGuard4,0,91.5178,6.9180,22.71,11,63.64,true
1.03,OldGuard4,1,-55.3061,-7.6480,62.57,9,33.33,false
1.03,OldGuard4,2,279.5505,12.1164,15.03,8,75.00,true
1.03,OldGuard4,3,201.8781,26.3310,5.96,8,87.50,true
1.03,OldGuard4,4,1.3155,1.2727,16.93,7,57.14,true
1.03,OldGuard4,5,-24.6477,-0.9247,51.25,9,44.44,false
1.04,Base5,0,279.6752,11.5398,46.83,10,80.00,true
1.04,Base5,1,113.6296,5.6995,35.94,10,40.00,true
1.04,Base5,2,224.3485,16.0512,10.85,10,70.00,true
1.04,Base5,3,140.4677,8.9254,45.35,10,80.00,true
1.04,Base5,4,-0.3236,1.0970,25.24,8,50.00,false
1.04,Base5,5,44.1356,15.9778,7.13,4,75.00,true
1.04,NoDOGE,0,279.6752,11.5398,46.83,10,80.00,true
1.04,NoDOGE,1,-30.1222,-6.5301,38.09,8,25.00,false
1.04,NoDOGE,2,241.8562,9.4238,35.59,9,66.67,true
1.04,NoDOGE,3,239.2206,13.7896,22.45,10,80.00,true
1.04,NoDOGE,4,-0.3236,1.0970,25.24,8,50.00,false
1.04,NoDOGE,5,55.1989,37.6643,0.00,3,100.00,true
1.04,Legacy4,0,81.7709,11.2167,13.14,8,62.50,true
