universe,window,atr_mult,vol_lb,vol_mult,vol_label,ret_pct,sharpe,max_dd,trades,win_rate,pass
OldGuardNoBNB,W6,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W6,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W6,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W0,0.00,0,0.00,none,-30.76,-0.3322,56.75,43,39.5,false
LargeCaps5,W0,0.00,20,1.00,SMA20_1.00,-7.14,0.1136,34.26,26,42.3,true
LargeCaps5,W0,0.00,20,1.25,SMA20_1.25,-15.17,-0.3003,39.36,21,38.1,false
LargeCaps5,W0,0.00,10,1.00,SMA10_1.00,17.86,0.6903,32.51,22,40.9,true
LargeCaps5,W0,0.10,0,0.00,none,-24.99,-0.2545,42.91,33,36.4,false
LargeCaps5,W0,0.10,20,1.00,SMA20_1.00,-20.66,-0.3375,31.77,21,38.1,false
LargeCaps5,W0,0.10,20,1.25,SMA20_1.25,-27.52,-1.0180,36.55,16,31.2,false
LargeCaps5,W0,0.10,10,1.00,SMA10_1.00,3.00,0.3286,31.77,18,38.9,true
LargeCaps5,W0,0.20,0,0.00,none,-31.39,-0.4529,42.91,30,33.3,false
LargeCaps5,W0,0.20,20,1.00,SMA20_1.00,-20.66,-0.3375,31.77,21,38.1,false
LargeCaps5,W0,0.20,20,1.25,SMA20_1.25,-27.52,-1.0180,36.55,16,31.2,false
LargeCaps5,W0,0.20,10,1.00,SMA10_1.00,3.00,0.3286,31.77,18,38.9,true
LargeCaps5,W0,0.30,0,0.00,none,-34.12,-0.6408,41.11,25,32.0,false
LargeCaps5,W0,0.30,20,1.00,SMA20_1.00,-31.72,-0.8890,37.05,18,33.3,false
LargeCaps5,W0,0.30,20,1.25,SMA20_1.25,-37.45,-2.2239,42.33,14,28.6,false
LargeCaps5,W0,0.30,10,1.00,SMA10_1.00,-11.12,-0.1729,29.63,16,37.5,false
LargeCaps5,W0,0.50,0,0.00,none,-40.91,-1.3462,40.91,18,22.2,false
LargeCaps5,W0,0.50,20,1.00,SMA20_1.00,-27.55,-0.7934,29.63,14,28.6,false
LargeCaps5,W0,0.50,20,1.25,SMA20_1.25,-41.82,-2.7255,41.82,11,18.2,false
LargeCaps5,W0,0.50,10,1.00,SMA10_1.00,-17.33,-0.4253,29.63,13,30.8,false
LargeCaps5,W0,0.75,0,0.00,none,-45.92,-2.8480,45.92,12,16.7,false
LargeCaps5,W0,0.75,20,1.00,SMA20_1.00,-42.21,-2.5727,42.21,10,20.0,false
LargeCaps5,W0,0.75,20,1.25,SMA20_1.25,-34.05,-2.2628,34.05,9,22.2,false
LargeCaps5,W0,0.75,10,1.00,SMA10_1.00,-34.05,-2.2628,34.05,9,22.2,false
LargeCaps5,W0,1.00,0,0.00,none,-29.63,-2.2910,29.63,8,25.0,false
LargeCaps5,W0,1.00,20,1.00,SMA20_1.00,-29.63,-2.2910,29.63,8,25.0,false
LargeCaps5,W0,1.00,20,1.25,SMA20_1.25,-29.63,-2.2910,29.63,8,25.0,false
LargeCaps5,W0,1.00,10,1.00,SMA10_1.00,-29.63,-2.2910,29.63,8,25.0,false
LargeCaps5,W0,1.50,0,0.00,none,-3.97,-0.6260,7.91,4,50.0,false
LargeCaps5,W0,1.50,20,1.00,SMA20_1.00,-3.97,-0.6260,7.91,4,50.0,false
LargeCaps5,W0,1.50,20,1.25,SMA20_1.25,-3.97,-0.6260,7.91,4,50.0,false
LargeCaps5,W0,1.50,10,1.00,SMA10_1.00,-3.97,-0.6260,7.91,4,50.0,false
LargeCaps5,W0,2.00,0,0.00,none,2.71,1.2107,0.00,1,100.0,false
LargeCaps5,W0,2.00,20,1.00,SMA20_1.00,2.71,1.2107,0.00,1,100.0,false
LargeCaps5,W0,2.00,20,1.25,SMA20_1.25,2.71,1.2107,0.00,1,100.0,false
LargeCaps5,W0,2.00,10,1.00,SMA10_1.00,2.71,1.2107,0.00,1,100.0,false
LargeCaps5,W0,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W0,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W0,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W0,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W1,0.00,0,0.00,none,5.02,0.4139,10.71,15,40.0,true
LargeCaps5,W1,0.00,20,1.00,SMA20_1.00,5.26,0.4278,10.71,14,42.9,true
LargeCaps5,W1,0.00,20,1.25,SMA20_1.25,15.39,1.0227,6.37,11,54.5,true
LargeCaps5,W1,0.00,10,1.00,SMA10_1.00,5.26,0.4278,10.71,14,42.9,true
LargeCaps5,W1,0.10,0,0.00,none,7.58,0.5640,8.53,14,42.9,true
LargeCaps5,W1,0.10,20,1.00,SMA20_1.00,7.82,0.5781,8.53,13,46.2,true
LargeCaps5,W1,0.10,20,1.25,SMA20_1.25,18.20,1.1845,6.37,10,60.0,true
LargeCaps5,W1,0.10,10,1.00,SMA10_1.00,7.82,0.5781,8.53,13,46.2,true
LargeCaps5,W1,0.20,0,0.00,none,-4.30,-0.2696,10.30,11,36.4,false
LargeCaps5,W1,0.20,20,1.00,SMA20_1.00,-4.30,-0.2696,10.30,11,36.4,false
LargeCaps5,W1,0.20,20,1.25,SMA20_1.25,4.91,0.4983,6.37,8,50.0,true
LargeCaps5,W1,0.20,10,1.00,SMA10_1.00,-4.30,-0.2696,10.30,11,36.4,false
LargeCaps5,W1,0.30,0,0.00,none,2.93,0.3419,10.30,8,37.5,true
LargeCaps5,W1,0.30,20,1.00,SMA20_1.00,2.93,0.3419,10.30,8,37.5,true
LargeCaps5,W1,0.30,20,1.25,SMA20_1.25,9.99,1.0144,4.14,6,50.0,true
LargeCaps5,W1,0.30,10,1.00,SMA10_1.00,2.93,0.3419,10.30,8,37.5,true
LargeCaps5,W1,0.50,0,0.00,none,6.97,0.7284,6.59,6,33.3,true
LargeCaps5,W1,0.50,20,1.00,SMA20_1.00,6.97,0.7284,6.59,6,33.3,true
LargeCaps5,W1,0.50,20,1.25,SMA20_1.25,9.77,0.9993,4.14,5,40.0,true
LargeCaps5,W1,0.50,10,1.00,SMA10_1.00,6.97,0.7284,6.59,6,33.3,true
LargeCaps5,W1,0.75,0,0.00,none,6.97,0.7284,6.59,6,33.3,true
LargeCaps5,W1,0.75,20,1.00,SMA20_1.00,6.97,0.7284,6.59,6,33.3,true
LargeCaps5,W1,0.75,20,1.25,SMA20_1.25,9.77,0.9993,4.14,5,40.0,true
LargeCaps5,W1,0.75,10,1.00,SMA10_1.00,6.97,0.7284,6.59,6,33.3,true
LargeCaps5,W1,1.00,0,0.00,none,3.74,0.4450,6.59,4,25.0,true
LargeCaps5,W1,1.00,20,1.00,SMA20_1.00,3.74,0.4450,6.59,4,25.0,true
LargeCaps5,W1,1.00,20,1.25,SMA20_1.25,6.45,0.7256,4.14,3,33.3,true
LargeCaps5,W1,1.00,10,1.00,SMA10_1.00,3.74,0.4450,6.59,4,25.0,true
LargeCaps5,W1,1.50,0,0.00,none,-2.25,-1.2107,2.25,1,0.0,false
LargeCaps5,W1,1.50,20,1.00,SMA20_1.00,-2.25,-1.2107,2.25,1,0.0,false
LargeCaps5,W1,1.50,20,1.25,SMA20_1.25,-2.25,-1.2107,2.25,1,0.0,false
LargeCaps5,W1,1.50,10,1.00,SMA10_1.00,-2.25,-1.2107,2.25,1,0.0,false
LargeCaps5,W1,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W1,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W1,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W1,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W1,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W1,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W1,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W1,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W2,0.00,0,0.00,none,-20.20,-0.4308,39.94,29,44.8,false
LargeCaps5,W2,0.00,20,1.00,SMA20_1.00,-30.56,-1.5243,30.56,19,36.8,false
LargeCaps5,W2,0.00,20,1.25,SMA20_1.25,-26.45,-1.5837,29.41,11,36.4,false
LargeCaps5,W2,0.00,10,1.00,SMA10_1.00,-27.32,-1.1749,35.75,19,42.1,false
LargeCaps5,W2,0.10,0,0.00,none,-39.28,-1.6217,44.89,24,37.5,false
LargeCaps5,W2,0.10,20,1.00,SMA20_1.00,-30.56,-1.5243,30.56,19,36.8,false
LargeCaps5,W2,0.10,20,1.25,SMA20_1.25,-26.45,-1.5837,29.41,11,36.4,false
LargeCaps5,W2,0.10,10,1.00,SMA10_1.00,-27.48,-1.1892,35.75,18,38.9,false
LargeCaps5,W2,0.20,0,0.00,none,-43.43,-2.0036,43.43,21,38.1,false
LargeCaps5,W2,0.20,20,1.00,SMA20_1.00,-28.72,-1.4071,28.72,17,41.2,false
LargeCaps5,W2,0.20,20,1.25,SMA20_1.25,-26.45,-1.5837,29.41,11,36.4,false
LargeCaps5,W2,0.20,10,1.00,SMA10_1.00,-33.43,-1.6901,35.02,16,37.5,false
LargeCaps5,W2,0.30,0,0.00,none,-43.43,-2.0036,43.43,21,38.1,false
LargeCaps5,W2,0.30,20,1.00,SMA20_1.00,-28.72,-1.4071,28.72,17,41.2,false
LargeCaps5,W2,0.30,20,1.25,SMA20_1.25,-26.45,-1.5837,29.41,11,36.4,false
LargeCaps5,W2,0.30,10,1.00,SMA10_1.00,-33.43,-1.6901,35.02,16,37.5,false
LargeCaps5,W2,0.50,0,0.00,none,-43.24,-2.6045,44.60,15,33.3,false
LargeCaps5,W2,0.50,20,1.00,SMA20_1.00,-33.38,-2.4640,34.97,12,33.3,false
LargeCaps5,W2,0.50,20,1.25,SMA20_1.25,-31.37,-2.5084,31.37,9,33.3,false
LargeCaps5,W2,0.50,10,1.00,SMA10_1.00,-35.40,-2.2718,36.94,12,33.3,false
LargeCaps5,W2,0.75,0,0.00,none,-38.53,-2.5565,38.53,9,22.2,false
LargeCaps5,W2,0.75,20,1.00,SMA20_1.00,-33.83,-2.5854,33.83,8,25.0,false
LargeCaps5,W2,0.75,20,1.25,SMA20_1.25,-28.35,-2.2816,28.35,7,28.6,false
LargeCaps5,W2,0.75,10,1.00,SMA10_1.00,-38.53,-2.5565,38.53,9,22.2,false
LargeCaps5,W2,1.00,0,0.00,none,-31.17,-2.3806,31.17,7,28.6,false
LargeCaps5,W2,1.00,20,1.00,SMA20_1.00,-31.17,-2.3806,31.17,7,28.6,false
LargeCaps5,W2,1.00,20,1.25,SMA20_1.25,-25.46,-2.0556,25.46,6,33.3,false
LargeCaps5,W2,1.00,10,1.00,SMA10_1.00,-31.17,-2.3806,31.17,7,28.6,false
LargeCaps5,W2,1.50,0,0.00,none,-13.39,-1.2912,15.78,4,50.0,false
LargeCaps5,W2,1.50,20,1.00,SMA20_1.00,-13.39,-1.2912,15.78,4,50.0,false
LargeCaps5,W2,1.50,20,1.25,SMA20_1.25,-13.39,-1.2912,15.78,4,50.0,false
LargeCaps5,W2,1.50,10,1.00,SMA10_1.00,-13.39,-1.2912,15.78,4,50.0,false
LargeCaps5,W2,2.00,0,0.00,none,-14.09,-1.3713,16.45,3,33.3,false
LargeCaps5,W2,2.00,20,1.00,SMA20_1.00,-14.09,-1.3713,16.45,3,33.3,false
LargeCaps5,W2,2.00,20,1.25,SMA20_1.25,-14.09,-1.3713,16.45,3,33.3,false
LargeCaps5,W2,2.00,10,1.00,SMA10_1.00,-14.09,-1.3713,16.45,3,33.3,false
LargeCaps5,W2,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W2,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W2,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W2,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W3,0.00,0,0.00,none,440.51,2.9211,23.04,41,63.4,true
LargeCaps5,W3,0.00,20,1.00,SMA20_1.00,136.83,2.0628,23.56,19,57.9,true
LargeCaps5,W3,0.00,20,1.25,SMA20_1.25,46.14,1.2168,21.74,11,54.5,true
LargeCaps5,W3,0.00,10,1.00,SMA10_1.00,29.40,0.8919,24.87,16,50.0,true
LargeCaps5,W3,0.10,0,0.00,none,152.42,1.9956,23.04,34,55.9,true
LargeCaps5,W3,0.10,20,1.00,SMA20_1.00,40.85,1.1099,23.56,16,50.0,true
LargeCaps5,W3,0.10,20,1.25,SMA20_1.25,46.14,1.2168,21.74,11,54.5,true
LargeCaps5,W3,0.10,10,1.00,SMA10_1.00,17.55,0.6648,24.87,15,46.7,true
LargeCaps5,W3,0.20,0,0.00,none,134.41,1.8617,19.46,25,60.0,true
LargeCaps5,W3,0.20,20,1.00,SMA20_1.00,38.66,1.0776,20.00,13,53.8,true
LargeCaps5,W3,0.20,20,1.25,SMA20_1.25,52.94,1.3358,18.10,9,66.7,true
LargeCaps5,W3,0.20,10,1.00,SMA10_1.00,23.02,0.7760,21.38,13,53.8,true
LargeCaps5,W3,0.30,0,0.00,none,109.68,1.6778,19.46,24,58.3,true
LargeCaps5,W3,0.30,20,1.00,SMA20_1.00,38.66,1.0776,20.00,13,53.8,true
LargeCaps5,W3,0.30,20,1.25,SMA20_1.25,52.94,1.3358,18.10,9,66.7,true
LargeCaps5,W3,0.30,10,1.00,SMA10_1.00,23.02,0.7760,21.38,13,53.8,true
LargeCaps5,W3,0.50,0,0.00,none,67.15,1.5024,11.97,14,57.1,true
LargeCaps5,W3,0.50,20,1.00,SMA20_1.00,83.09,1.8820,8.21,9,66.7,true
LargeCaps5,W3,0.50,20,1.25,SMA20_1.25,81.16,1.8541,8.21,7,71.4,true
LargeCaps5,W3,0.50,10,1.00,SMA10_1.00,62.44,1.5198,11.97,9,66.7,true
LargeCaps5,W3,0.75,0,0.00,none,0.86,0.2221,16.41,9,44.4,true
LargeCaps5,W3,0.75,20,1.00,SMA20_1.00,35.97,1.4228,8.21,6,66.7,true
LargeCaps5,W3,0.75,20,1.25,SMA20_1.25,35.97,1.4228,8.21,6,66.7,true
LargeCaps5,W3,0.75,10,1.00,SMA10_1.00,19.70,0.8606,11.97,7,57.1,true
LargeCaps5,W3,1.00,0,0.00,none,10.30,0.5567,12.73,6,50.0,true
LargeCaps5,W3,1.00,20,1.00,SMA20_1.00,25.30,1.1192,8.21,5,60.0,true
LargeCaps5,W3,1.00,20,1.25,SMA20_1.25,25.30,1.1192,8.21,5,60.0,true
LargeCaps5,W3,1.00,10,1.00,SMA10_1.00,10.30,0.5567,12.73,6,50.0,true
LargeCaps5,W3,1.50,0,0.00,none,10.19,1.2107,0.00,1,100.0,false
LargeCaps5,W3,1.50,20,1.00,SMA20_1.00,10.19,1.2107,0.00,1,100.0,false
LargeCaps5,W3,1.50,20,1.25,SMA20_1.25,10.19,1.2107,0.00,1,100.0,false
LargeCaps5,W3,1.50,10,1.00,SMA10_1.00,10.19,1.2107,0.00,1,100.0,false
LargeCaps5,W3,2.00,0,0.00,none,10.19,1.2107,0.00,1,100.0,false
LargeCaps5,W3,2.00,20,1.00,SMA20_1.00,10.19,1.2107,0.00,1,100.0,false
LargeCaps5,W3,2.00,20,1.25,SMA20_1.25,10.19,1.2107,0.00,1,100.0,false
LargeCaps5,W3,2.00,10,1.00,SMA10_1.00,10.19,1.2107,0.00,1,100.0,false
LargeCaps5,W3,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W3,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W3,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W3,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W4,0.00,0,0.00,none,-1.31,0.2056,35.84,40,45.0,true
LargeCaps5,W4,0.00,20,1.00,SMA20_1.00,20.91,0.8735,17.49,25,48.0,true
LargeCaps5,W4,0.00,20,1.25,SMA20_1.25,13.29,0.8825,7.35,9,55.6,true
LargeCaps5,W4,0.00,10,1.00,SMA10_1.00,-2.46,0.0494,17.05,21,42.9,true
LargeCaps5,W4,0.10,0,0.00,none,-7.96,-0.0804,31.84,30,43.3,false
LargeCaps5,W4,0.10,20,1.00,SMA20_1.00,17.25,0.8271,17.49,22,50.0,true
LargeCaps5,W4,0.10,20,1.25,SMA20_1.25,13.29,0.8825,7.35,9,55.6,true
LargeCaps5,W4,0.10,10,1.00,SMA10_1.00,9.28,0.5631,13.48,19,47.4,true
LargeCaps5,W4,0.20,0,0.00,none,-7.96,-0.0804,31.84,30,43.3,false
LargeCaps5,W4,0.20,20,1.00,SMA20_1.00,17.25,0.8271,17.49,22,50.0,true
LargeCaps5,W4,0.20,20,1.25,SMA20_1.25,13.29,0.8825,7.35,9,55.6,true
LargeCaps5,W4,0.20,10,1.00,SMA10_1.00,9.28,0.5631,13.48,19,47.4,true
LargeCaps5,W4,0.30,0,0.00,none,-8.68,-0.1320,31.84,26,42.3,false
LargeCaps5,W4,0.30,20,1.00,SMA20_1.00,16.34,0.8234,12.80,18,50.0,true
LargeCaps5,W4,0.30,20,1.25,SMA20_1.25,7.70,0.5822,7.35,8,50.0,true
LargeCaps5,W4,0.30,10,1.00,SMA10_1.00,8.43,0.5447,11.88,15,46.7,true
LargeCaps5,W4,0.50,0,0.00,none,-13.29,-0.3836,31.84,23,43.5,false
LargeCaps5,W4,0.50,20,1.00,SMA20_1.00,10.47,0.6385,11.88,15,53.3,true
LargeCaps5,W4,0.50,20,1.25,SMA20_1.25,14.95,1.0262,7.35,6,66.7,true
LargeCaps5,W4,0.50,10,1.00,SMA10_1.00,15.72,0.8827,11.88,13,53.8,true
LargeCaps5,W4,0.75,0,0.00,none,5.11,0.3960,18.35,11,54.5,true
LargeCaps5,W4,0.75,20,1.00,SMA20_1.00,18.73,1.1382,6.48,8,62.5,true
LargeCaps5,W4,0.75,20,1.25,SMA20_1.25,16.80,1.1357,5.86,5,80.0,true
LargeCaps5,W4,0.75,10,1.00,SMA10_1.00,24.49,1.4537,6.48,7,71.4,true
LargeCaps5,W4,1.00,0,0.00,none,25.31,1.5067,5.86,6,83.3,true
LargeCaps5,W4,1.00,20,1.00,SMA20_1.00,25.31,1.5067,5.86,6,83.3,true
LargeCaps5,W4,1.00,20,1.25,SMA20_1.25,16.80,1.1357,5.86,5,80.0,true
LargeCaps5,W4,1.00,10,1.00,SMA10_1.00,25.31,1.5067,5.86,6,83.3,true
LargeCaps5,W4,1.50,0,0.00,none,-5.86,-1.2107,5.86,1,0.0,false
LargeCaps5,W4,1.50,20,1.00,SMA20_1.00,-5.86,-1.2107,5.86,1,0.0,false
LargeCaps5,W4,1.50,20,1.25,SMA20_1.25,-5.86,-1.2107,5.86,1,0.0,false
LargeCaps5,W4,1.50,10,1.00,SMA10_1.00,-5.86,-1.2107,5.86,1,0.0,false
LargeCaps5,W4,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W4,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W4,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W4,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W4,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W4,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W4,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W4,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W5,0.00,0,0.00,none,-54.46,-2.8863,62.84,32,21.9,false
LargeCaps5,W5,0.00,20,1.00,SMA20_1.00,-49.56,-2.9557,52.09,20,15.0,false
LargeCaps5,W5,0.00,20,1.25,SMA20_1.25,-35.40,-2.4266,37.25,10,20.0,false
LargeCaps5,W5,0.00,10,1.00,SMA10_1.00,-50.84,-3.1631,53.30,21,14.3,false
LargeCaps5,W5,0.10,0,0.00,none,-51.57,-2.7357,60.48,29,24.1,false
LargeCaps5,W5,0.10,20,1.00,SMA20_1.00,-47.39,-2.8857,50.03,18,16.7,false
LargeCaps5,W5,0.10,20,1.25,SMA20_1.25,-35.40,-2.4266,37.25,10,20.0,false
LargeCaps5,W5,0.10,10,1.00,SMA10_1.00,-50.60,-3.1384,53.07,20,15.0,false
LargeCaps5,W5,0.20,0,0.00,none,-48.36,-2.6899,56.33,26,23.1,false
LargeCaps5,W5,0.20,20,1.00,SMA20_1.00,-47.39,-2.8857,50.03,18,16.7,false
LargeCaps5,W5,0.20,20,1.25,SMA20_1.25,-35.40,-2.4266,37.25,10,20.0,false
LargeCaps5,W5,0.20,10,1.00,SMA10_1.00,-50.60,-3.1384,53.07,20,15.0,false
LargeCaps5,W5,0.30,0,0.00,none,-45.66,-2.5684,52.15,21,19.0,false
LargeCaps5,W5,0.30,20,1.00,SMA20_1.00,-44.40,-2.6700,47.19,16,18.8,false
LargeCaps5,W5,0.30,20,1.25,SMA20_1.25,-35.40,-2.4266,37.25,10,20.0,false
LargeCaps5,W5,0.30,10,1.00,SMA10_1.00,-45.71,-2.7734,48.43,17,17.6,false
LargeCaps5,W5,0.50,0,0.00,none,-39.70,-2.7532,41.71,14,14.3,false
LargeCaps5,W5,0.50,20,1.00,SMA20_1.00,-33.45,-2.2809,37.37,10,20.0,false
LargeCaps5,W5,0.50,20,1.25,SMA20_1.25,-26.48,-1.9022,31.23,8,25.0,false
LargeCaps5,W5,0.50,10,1.00,SMA10_1.00,-35.01,-2.4061,38.83,11,18.2,false
LargeCaps5,W5,0.75,0,0.00,none,-26.95,-2.8484,26.95,9,0.0,false
LargeCaps5,W5,0.75,20,1.00,SMA20_1.00,-23.17,-2.4681,23.17,6,0.0,false
LargeCaps5,W5,0.75,20,1.25,SMA20_1.25,-22.69,-2.4109,22.69,5,0.0,false
LargeCaps5,W5,0.75,10,1.00,SMA10_1.00,-24.97,-2.6528,24.97,7,0.0,false
LargeCaps5,W5,1.00,0,0.00,none,-20.25,-2.3703,20.25,7,0.0,false
LargeCaps5,W5,1.00,20,1.00,SMA20_1.00,-18.09,-2.1421,18.09,5,0.0,false
LargeCaps5,W5,1.00,20,1.25,SMA20_1.25,-17.59,-2.0767,17.59,4,0.0,false
LargeCaps5,W5,1.00,10,1.00,SMA10_1.00,-18.09,-2.1421,18.09,5,0.0,false
LargeCaps5,W5,1.50,0,0.00,none,-7.50,-1.2107,7.50,1,0.0,false
LargeCaps5,W5,1.50,20,1.00,SMA20_1.00,-7.50,-1.2107,7.50,1,0.0,false
LargeCaps5,W5,1.50,20,1.25,SMA20_1.25,-7.50,-1.2107,7.50,1,0.0,false
LargeCaps5,W5,1.50,10,1.00,SMA10_1.00,-7.50,-1.2107,7.50,1,0.0,false
LargeCaps5,W5,2.00,0,0.00,none,-7.50,-1.2107,7.50,1,0.0,false
LargeCaps5,W5,2.00,20,1.00,SMA20_1.00,-7.50,-1.2107,7.50,1,0.0,false
LargeCaps5,W5,2.00,20,1.25,SMA20_1.25,-7.50,-1.2107,7.50,1,0.0,false
LargeCaps5,W5,2.00,10,1.00,SMA10_1.00,-7.50,-1.2107,7.50,1,0.0,false
LargeCaps5,W5,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W5,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W5,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W5,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W6,0.00,0,0.00,none,-66.14,-3.9665,67.57,47,25.5,false
LargeCaps5,W6,0.00,20,1.00,SMA20_1.00,-38.17,-2.0516,43.12,24,29.2,false
LargeCaps5,W6,0.00,20,1.25,SMA20_1.25,-27.17,-1.5602,34.73,17,29.4,false
LargeCaps5,W6,0.00,10,1.00,SMA10_1.00,-31.36,-1.8407,36.36,22,31.8,false
LargeCaps5,W6,0.10,0,0.00,none,-54.58,-3.1937,56.83,35,28.6,false
LargeCaps5,W6,0.10,20,1.00,SMA20_1.00,-36.42,-2.1167,39.58,21,28.6,false
LargeCaps5,W6,0.10,20,1.25,SMA20_1.25,-29.83,-1.8997,34.73,16,25.0,false
LargeCaps5,W6,0.10,10,1.00,SMA10_1.00,-29.42,-1.9257,32.40,19,31.6,false
LargeCaps5,W6,0.20,0,0.00,none,-48.00,-2.8297,50.19,27,25.9,false
LargeCaps5,W6,0.20,20,1.00,SMA20_1.00,-35.58,-2.0598,38.30,19,26.3,false
LargeCaps5,W6,0.20,20,1.25,SMA20_1.25,-28.35,-1.7888,33.36,15,26.7,false
LargeCaps5,W6,0.20,10,1.00,SMA10_1.00,-29.42,-1.9257,32.40,19,31.6,false
LargeCaps5,W6,0.30,0,0.00,none,-38.34,-2.7722,40.95,20,25.0,false
LargeCaps5,W6,0.30,20,1.00,SMA20_1.00,-28.51,-2.1350,31.53,13,23.1,false
LargeCaps5,W6,0.30,20,1.25,SMA20_1.25,-25.61,-1.9166,28.75,12,25.0,false
LargeCaps5,W6,0.30,10,1.00,SMA10_1.00,-25.52,-1.9987,28.67,14,28.6,false
LargeCaps5,W6,0.50,0,0.00,none,-39.72,-2.9218,41.44,18,16.7,false
LargeCaps5,W6,0.50,20,1.00,SMA20_1.00,-29.52,-2.2393,31.53,12,16.7,false
LargeCaps5,W6,0.50,20,1.25,SMA20_1.25,-26.66,-2.0225,28.75,11,18.2,false
LargeCaps5,W6,0.50,10,1.00,SMA10_1.00,-26.58,-2.1098,28.67,13,23.1,false
LargeCaps5,W6,0.75,0,0.00,none,-24.72,-1.8836,26.86,12,25.0,false
LargeCaps5,W6,0.75,20,1.00,SMA20_1.00,-18.17,-1.4731,20.50,9,22.2,false
LargeCaps5,W6,0.75,20,1.25,SMA20_1.25,-14.85,-1.2060,17.28,8,25.0,false
LargeCaps5,W6,0.75,10,1.00,SMA10_1.00,-12.54,-1.0702,15.04,8,37.5,false
LargeCaps5,W6,1.00,0,0.00,none,-10.21,-0.9309,16.27,7,28.6,false
LargeCaps5,W6,1.00,20,1.00,SMA20_1.00,-5.13,-0.5305,11.53,5,20.0,false
LargeCaps5,W6,1.00,20,1.25,SMA20_1.25,-5.13,-0.5305,11.53,5,20.0,false
LargeCaps5,W6,1.00,10,1.00,SMA10_1.00,1.39,0.2464,5.45,4,50.0,true
LargeCaps5,W6,1.50,0,0.00,none,-9.78,-1.5489,9.78,3,0.0,false
LargeCaps5,W6,1.50,20,1.00,SMA20_1.00,-4.14,-1.6628,4.14,2,0.0,false
LargeCaps5,W6,1.50,20,1.25,SMA20_1.25,-4.14,-1.6628,4.14,2,0.0,false
LargeCaps5,W6,1.50,10,1.00,SMA10_1.00,-2.62,-1.2107,2.62,1,0.0,false
LargeCaps5,W6,2.00,0,0.00,none,-4.14,-1.6628,4.14,2,0.0,false
