chand_period,chand_mult,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
25,2.5,Legacy3,4,-32.24,-7.6841,37.88,7,14.29,false
25,2.5,Legacy3,5,-13.49,-1.4415,20.40,6,33.33,false
25,2.5,LowVolume5,0,34.01,2.9637,38.38,14,42.86,true
25,2.5,LowVolume5,1,83.78,8.3662,30.45,8,50.00,true
25,2.5,LowVolume5,2,1442.04,13.5466,42.67,12,50.00,true
25,2.5,LowVolume5,3,284.19,7.8158,41.05,10,50.00,true
25,2.5,LowVolume5,4,-54.52,-7.3933,54.52,9,11.11,false
25,2.5,LowVolume5,5,-33.10,-4.5438,33.80,9,22.22,false
25,2.5,OldGuard4,0,262.07,8.1827,35.06,13,61.54,true
25,2.5,OldGuard4,1,-13.57,0.1966,43.61,10,30.00,false
25,2.5,OldGuard4,2,37.60,2.9925,39.33,11,36.36,true
25,2.5,OldGuard4,3,288.27,8.8380,32.34,9,55.56,true
25,2.5,OldGuard4,4,-38.10,-8.9768,38.10,8,12.50,false
25,2.5,OldGuard4,5,-11.83,-1.1927,20.40,7,42.86,false
25,3,Base5,0,159.52,9.8637,43.20,8,50.00,true
25,3,Base5,1,-33.62,-1.8475,45.43,10,20.00,false
25,3,Base5,2,465.60,11.6723,30.26,7,57.14,true
25,3,Base5,3,77.46,4.3290,36.25,9,44.44,true
25,3,Base5,4,-46.92,-12.8525,46.92,7,14.29,false
25,3,Base5,5,1.46,0.5594,30.34,10,50.00,true
25,3,NoDOGE,0,204.07,10.1498,43.20,8,50.00,true
25,3,NoDOGE,1,47.71,7.7832,16.25,6,66.67,true
25,3,NoDOGE,2,507.54,11.9920,31.12,7,57.14,true
25,3,NoDOGE,3,118.87,5.1067,36.25,8,50.00,true
25,3,NoDOGE,4,-34.53,-9.7874,34.53,6,16.67,false
25,3,NoDOGE,5,14.31,2.3389,19.77,8,62.50,true
25,3,Legacy4,0,293.53,12.9558,27.80,11,54.55,true
25,3,Legacy4,1,75.81,9.3247,22.57,7,42.86,true
25,3,Legacy4,2,-25.07,-4.5188,35.55,7,42.86,false
25,3,Legacy4,3,78.69,9.4458,29.90,6,33.33,true
25,3,Legacy4,4,-30.40,-11.8689,30.40,5,20.00,false
25,3,Legacy4,5,-33.90,-6.3728,33.90,8,25.00,false
25,3,Legacy5BNB,0,380.42,15.3760,27.80,11,45.45,true
25,3,Legacy5BNB,1,21.14,4.3904,31.73,7,42.86,true
25,3,Legacy5BNB,2,-33.58,-7.9041,36.05,7,28.57,false
25,3,Legacy5BNB,3,98.07,9.7402,26.78,6,33.33,true
25,3,Legacy5BNB,4,-26.27,-5.3209,26.27,5,40.00,false
25,3,Legacy5BNB,5,-45.41,-5.9137,45.41,9,22.22,false
25,3,OldGuardNoBNB,0,155.98,9.4520,27.80,13,53.85,true
25,3,OldGuardNoBNB,1,-17.48,-0.5759,48.28,8,50.00,false
25,3,OldGuardNoBNB,2,-25.07,-4.5188,35.55,7,42.86,false
25,3,OldGuardNoBNB,3,78.69,9.4458,29.90,6,33.33,true
25,3,OldGuardNoBNB,4,-30.40,-11.8689,30.40,5,20.00,false
25,3,OldGuardNoBNB,5,-15.18,-2.3977,20.05,8,37.50,false
25,3,LargeCaps5,0,340.72,12.4498,43.20,7,57.14,true
25,3,LargeCaps5,1,52.65,9.8793,13.45,6,66.67,true
25,3,LargeCaps5,2,683.51,12.9808,13.86,6,66.67,true
25,3,LargeCaps5,3,45.72,3.8585,36.25,9,33.33,true
25,3,LargeCaps5,4,-30.91,-8.2949,30.91,6,33.33,false
25,3,LargeCaps5,5,14.31,2.3389,19.77,8,62.50,true
25,3,Legacy3,0,212.88,11.5657,29.70,11,45.45,true
25,3,Legacy3,1,33.26,5.5609,32.90,7,42.86,true
25,3,Legacy3,2,-18.59,-2.6290,37.44,7,28.57,false
25,3,Legacy3,3,311.56,10.1303,17.58,7,71.43,true
25,3,Legacy3,4,-18.47,-4.3512,27.56,5,20.00,false
25,3,Legacy3,5,-19.92,-3.5480,21.09,6,33.33,false
25,3,LowVolume5,0,-27.78,-0.1387,51.04,13,30.77,false
25,3,LowVolume5,1,81.74,8.2080,32.90,8,50.00,true
25,3,LowVolume5,2,724.67,13.8589,9.10,7,71.43,true
25,3,LowVolume5,3,110.83,6.1949,33.55,8,37.50,true
25,3,LowVolume5,4,-37.06,-6.5810,37.06,7,14.29,false
25,3,LowVolume5,5,-39.50,-6.6161,39.50,8,25.00,false
25,3,OldGuard4,0,255.75,12.4052,27.80,11,63.64,true
25,3,OldGuard4,1,-3.61,1.0013,35.04,8,37.50,false
25,3,OldGuard4,2,-21.73,-3.4944,38.26,7,28.57,false
25,3,OldGuard4,3,311.56,10.1303,17.58,7,71.43,true
25,3,OldGuard4,4,-25.52,-6.0028,27.56,6,16.67,false
25,3,OldGuard4,5,-18.38,-3.1552,21.09,7,42.86,false
25,3.5,Base5,0,284.49,11.3410,35.86,5,60.00,true
25,3.5,Base5,1,118.63,3.9529,61.30,11,27.27,true
25,3.5,Base5,2,404.69,11.2844,39.18,6,50.00,true
25,3.5,Base5,3,-43.08,-13.5163,43.08,7,14.29,false
25,3.5,Base5,4,110.35,14.1845,22.13,5,40.00,true
25,3.5,Base5,5,48.02,3.3181,19.11,7,57.14,true
25,3.5,NoDOGE,0,284.49,11.3410,35.86,5,60.00,true
25,3.5,NoDOGE,1,12.16,2.6769,16.25,5,60.00,true
25,3.5,NoDOGE,2,893.99,13.4224,18.14,5,80.00,true
25,3.5,NoDOGE,3,-17.31,-3.3983,30.41,6,33.33,false
25,3.5,NoDOGE,4,145.80,22.8830,5.11,4,50.00,true
25,3.5,NoDOGE,5,-5.62,-0.5402,26.23,6,50.00,false
25,3.5,Legacy4,0,135.29,12.5525,27.07,6,50.00,true
25,3.5,Legacy4,1,46.72,6.7829,30.44,7,42.86,true
25,3.5,Legacy4,2,-10.13,-0.1035,22.61,6,50.00,false
25,3.5,Legacy4,3,-8.83,2.0342,39.98,6,33.33,false
25,3.5,Legacy4,4,-48.59,-12.6735,48.59,5,0.00,false
25,3.5,Legacy4,5,-30.40,-6.1548,30.84,7,28.57,false
25,3.5,Legacy5BNB,0,350.46,17.8344,18.61,6,66.67,true
25,3.5,Legacy5BNB,1,-2.41,1.0648,39.45,7,42.86,false
25,3.5,Legacy5BNB,2,-13.87,-0.4525,22.61,6,50.00,false
25,3.5,Legacy5BNB,3,5.62,3.3778,39.98,5,40.00,true
25,3.5,Legacy5BNB,4,-17.49,-3.5340,19.17,4,25.00,false
25,3.5,Legacy5BNB,5,-1.96,0.8500,23.60,6,33.33,false
25,3.5,OldGuardNoBNB,0,4.36,3.3328,57.10,10,40.00,true
25,3.5,OldGuardNoBNB,1,-59.23,-6.2214,66.42,8,50.00,false
25,3.5,OldGuardNoBNB,2,-10.13,-0.1035,22.61,6,50.00,false
25,3.5,OldGuardNoBNB,3,-8.83,2.0342,39.98,6,33.33,false
25,3.5,OldGuardNoBNB,4,-48.59,-12.6735,48.59,5,0.00,false
25,3.5,OldGuardNoBNB,5,-19.66,-4.7654,19.66,7,28.57,false
25,3.5,LargeCaps5,0,284.49,11.3410,35.86,5,60.00,true
25,3.5,LargeCaps5,1,13.14,3.3118,15.51,5,60.00,true
25,3.5,LargeCaps5,2,868.49,13.2984,18.14,5,80.00,true
25,3.5,LargeCaps5,3,-42.84,-17.6849,42.84,6,16.67,false
25,3.5,LargeCaps5,4,145.80,22.8830,5.11,4,50.00,true
25,3.5,LargeCaps5,5,-5.62,-0.5402,26.23,6,50.00,false
25,3.5,Legacy3,0,166.72,14.9094,17.33,6,50.00,true
25,3.5,Legacy3,1,8.90,3.4910,31.69,5,60.00,true
25,3.5,Legacy3,2,30.97,6.0778,32.46,6,33.33,true
25,3.5,Legacy3,3,83.37,5.7209,39.98,7,57.14,true
25,3.5,Legacy3,4,-35.49,-11.2607,35.49,5,20.00,false
25,3.5,Legacy3,5,-7.98,-0.8674,19.89,5,40.00,false
25,3.5,LowVolume5,0,3.63,1.6237,32.93,8,37.50,true
25,3.5,LowVolume5,1,-21.49,-0.7992,31.69,6,50.00,false
25,3.5,LowVolume5,2,1449.13,21.9427,40.63,7,57.14,true
25,3.5,LowVolume5,3,0.77,1.8504,20.55,6,33.33,true
25,3.5,LowVolume5,4,-52.83,-11.7569,52.83,7,14.29,false
25,3.5,LowVolume5,5,-22.95,-3.5653,32.92,6,33.33,false
25,3.5,OldGuard4,0,91.47,8.3509,27.02,7,57.14,true
25,3.5,OldGuard4,1,-20.12,-1.7351,31.69,7,42.86,false
25,3.5,OldGuard4,2,30.90,6.0213,32.50,6,33.33,true
25,3.5,OldGuard4,3,83.37,5.7209,39.98,7,57.14,true
25,3.5,OldGuard4,4,-42.24,-13.1240,42.24,6,16.67,false
25,3.5,OldGuard4,5,-15.65,-3.9539,20.80,6,33.33,false
25,4,Base5,0,151.63,10.9951,36.86,4,50.00,true
25,4,Base5,1,106.33,7.2843,42.86,8,25.00,true
25,4,Base5,2,540.30,12.1362,22.44,5,60.00,true
25,4,Base5,3,-54.32,-7.3681,54.89,7,28.57,false
25,4,Base5,4,78.27,10.6891,34.01,5,40.00,true
25,4,Base5,5,16.14,1.8173,28.47,7,57.14,true
25,4,NoDOGE,0,151.63,10.9951,36.86,4,50.00,true
25,4,NoDOGE,1,-7.37,-0.8948,22.89,5,40.00,false
25,4,NoDOGE,2,777.36,12.0874,17.74,5,80.00,true
25,4,NoDOGE,3,-4.96,0.1895,19.87,6,50.00,false
25,4,NoDOGE,4,129.31,19.3000,11.48,4,50.00,true
25,4,NoDOGE,5,-25.95,-5.6071,34.77,6,50.00,false
25,4,Legacy4,0,134.40,12.8825,27.61,6,66.67,true
25,4,Legacy4,1,-36.86,-3.6888,44.64,7,28.57,false
25,4,Legacy4,2,-23.97,-1.4491,25.89,6,33.33,false
25,4,Legacy4,3,-51.00,-8.8036,51.00,6,33.33,false
25,4,Legacy4,4,-47.41,-19.5455,47.41,4,0.00,false
25,4,Legacy4,5,-57.99,-5.7487,57.99,7,14.29,false
25,4,Legacy5BNB,0,381.29,19.1546,16.87,6,83.33,true
25,4,Legacy5BNB,1,-32.54,-6.4050,42.11,6,33.33,false
25,4,Legacy5BNB,2,-27.13,-1.7503,28.96,6,33.33,false
25,4,Legacy5BNB,3,-39.97,-12.6305,39.97,5,40.00,false
25,4,Legacy5BNB,4,-16.12,-0.5709,43.36,4,50.00,false
25,4,Legacy5BNB,5,-45.74,-3.3334,56.52,7,28.57,false
25,4,OldGuardNoBNB,0,14.35,4.0555,49.61,8,50.00,true
25,4,OldGuardNoBNB,1,-65.67,-15.8921,65.67,7,14.29,false
25,4,OldGuardNoBNB,2,-23.97,-1.4491,25.89,6,33.33,false
25,4,OldGuardNoBNB,3,-51.00,-8.8036,51.00,6,33.33,false
25,4,OldGuardNoBNB,4,-47.41,-19.5455,47.41,4,0.00,false
25,4,OldGuardNoBNB,5,-49.56,-20.2458,49.56,6,0.00,false
25,4,LargeCaps5,0,142.55,9.1336,36.86,5,40.00,true
25,4,LargeCaps5,1,-1.85,0.2674,18.31,5,40.00,false
25,4,LargeCaps5,2,754.85,11.9795,17.74,5,80.00,true
25,4,LargeCaps5,3,-38.91,-12.9734,38.91,6,33.33,false
25,4,LargeCaps5,4,129.31,19.3000,11.48,4,50.00,true
25,4,LargeCaps5,5,-25.95,-5.6071,34.77,6,50.00,false
25,4,Legacy3,0,283.03,26.2636,0.00,5,100.00,true
25,4,Legacy3,1,4.84,2.8785,34.62,5,60.00,true
25,4,Legacy3,2,19.03,4.8290,44.10,6,16.67,true
25,4,Legacy3,3,-61.25,-13.0802,61.25,6,16.67,false
25,4,Legacy3,4,-34.86,-15.3252,34.86,4,25.00,false
25,4,Legacy3,5,-39.56,-3.1776,39.56,5,20.00,false
25,4,LowVolume5,0,61.53,7.0964,32.93,7,71.43,true
25,4,LowVolume5,1,-24.41,-1.1477,34.62,6,50.00,false
25,4,LowVolume5,2,1000.40,19.4750,33.58,6,50.00,true
25,4,LowVolume5,3,-23.83,-2.5831,33.35,6,16.67,false
25,4,LowVolume5,4,-40.53,-10.0657,40.53,6,33.33,false
25,4,LowVolume5,5,-49.39,-4.2897,49.39,6,16.67,false
25,4,OldGuard4,0,172.71,13.5552,17.99,7,71.43,true
25,4,OldGuard4,1,-59.29,-8.1557,59.29,7,14.29,false
25,4,OldGuard4,2,22.40,4.8333,41.60,6,16.67,true
25,4,OldGuard4,3,-61.25,-13.0802,61.25,6,16.67,false
25,4,OldGuard4,4,-38.83,-13.5669,38.83,5,20.00,false
25,4,OldGuard4,5,-43.66,-16.6816,43.66,5,0.00,false
28,1,Base5,0,47.29,3.2035,60.52,26,53.85,true
28,1,Base5,1,389.85,4.8287,22.40,21,57.14,true
28,1,Base5,2,-3.30,1.1801,37.69,27,33.33,false
28,1,Base5,3,348.33,9.2584,25.17,26,57.69,true
28,1,Base5,4,-0.89,0.6554,26.21,16,37.50,false
28,1,Base5,5,99.88,5.2731,12.13,22,54.55,true
28,1,NoDOGE,0,66.67,3.7054,60.52,27,55.56,true
28,1,NoDOGE,1,112.14,14.4673,8.33,14,57.14,true
28,1,NoDOGE,2,122.19,5.0649,26.59,23,39.13,true
28,1,NoDOGE,3,452.93,10.3539,25.17,25,64.00,true
28,1,NoDOGE,4,11.75,1.9933,24.33,13,46.15,true
28,1,NoDOGE,5,30.71,3.2633,15.43,18,44.44,true
28,1,Legacy4,0,5.26,1.0232,37.89,29,51.72,true
28,1,Legacy4,1,80.66,5.8622,21.71,22,54.55,true
28,1,Legacy4,2,71.79,4.1636,25.05,21,47.62,true
28,1,Legacy4,3,-31.18,-0.7952,57.99,23,39.13,false
28,1,Legacy4,4,-30.88,-7.3184,37.28,10,30.00,false
28,1,Legacy4,5,8.31,1.9015,16.78,18,50.00,true
28,1,Legacy5BNB,0,-38.73,-3.1912,57.86,29,37.93,false
28,1,Legacy5BNB,1,98.27,9.4214,15.49,18,66.67,true
28,1,Legacy5BNB,2,59.43,3.5892,25.05,23,52.17,true
28,1,Legacy5BNB,3,27.52,2.3841,55.68,19,57.89,true
28,1,Legacy5BNB,4,1.81,0.9946,17.26,13,46.15,true
28,1,Legacy5BNB,5,2.42,0.8922,22.01,18,44.44,true
28,1,OldGuardNoBNB,0,67.27,3.6510,30.26,32,50.00,true
28,1,OldGuardNoBNB,1,35.69,2.8746,37.96,20,50.00,true
28,1,OldGuardNoBNB,2,71.79,4.1636,25.05,21,47.62,true
28,1,OldGuardNoBNB,3,-31.18,-0.7952,57.99,23,39.13,false
28,1,OldGuardNoBNB,4,-30.88,-7.3184,37.28,10,30.00,false
28,1,OldGuardNoBNB,5,55.69,7.4488,6.11,19,57.89,true
28,1,LargeCaps5,0,48.29,2.9857,60.52,32,53.12,true
28,1,LargeCaps5,1,113.11,14.6526,8.33,14,57.14,true
28,1,LargeCaps5,2,77.05,4.1224,35.95,24,33.33,true
28,1,LargeCaps5,3,316.61,9.2272,21.14,21,61.90,true
28,1,LargeCaps5,4,53.45,6.0052,24.33,13,69.23,true
28,1,LargeCaps5,5,17.08,2.0606,15.43,19,36.84,true
28,1,Legacy3,0,40.94,2.6395,30.40,23,56.52,true
28,1,Legacy3,1,43.11,4.9267,29.00,18,50.00,true
28,1,Legacy3,2,157.61,7.4222,17.75,20,60.00,true
28,1,Legacy3,3,185.01,7.0981,24.02,21,52.38,true
28,1,Legacy3,4,-29.88,-3.8225,40.74,12,25.00,false
28,1,Legacy3,5,-11.02,-2.8135,14.39,16,43.75,false
28,1,LowVolume5,0,107.07,5.4240,16.43,22,50.00,true
28,1,LowVolume5,1,31.88,4.0508,22.55,17,47.06,true
28,1,LowVolume5,2,191.73,5.5515,28.57,27,44.44,true
28,1,LowVolume5,3,482.01,11.0523,21.48,24,58.33,true
28,1,LowVolume5,4,-36.10,-2.9643,36.47,17,35.29,false
28,1,LowVolume5,5,-20.61,-2.8647,24.63,24,45.83,false
28,1,OldGuard4,0,87.81,4.9505,32.61,26,57.69,true
28,1,OldGuard4,1,51.62,3.3417,25.06,22,54.55,true
28,1,OldGuard4,2,164.07,7.5448,13.45,21,57.14,true
28,1,OldGuard4,3,185.01,7.0981,24.02,21,52.38,true
28,1,OldGuard4,4,-17.88,-1.2365,29.51,15,33.33,false
28,1,OldGuard4,5,16.01,3.3737,16.95,19,47.37,true
28,1.5,Base5,0,-6.17,1.1158,64.63,18,38.89,false
28,1.5,Base5,1,662.64,5.0556,22.40,16,62.50,true
28,1.5,Base5,2,-35.67,-0.7491,48.58,20,25.00,false
28,1.5,Base5,3,229.86,7.4081,23.28,21,47.62,true
28,1.5,Base5,4,-4.69,-0.0517,18.17,12,50.00,false
28,1.5,Base5,5,34.32,2.5219,24.80,18,50.00,true
28,1.5,NoDOGE,0,6.18,1.5850,64.63,19,42.11,true
28,1.5,NoDOGE,1,180.66,18.5932,9.23,9,55.56,true
28,1.5,NoDOGE,2,51.22,3.9382,26.59,14,35.71,true
28,1.5,NoDOGE,3,306.81,8.3530,23.28,20,55.00,true
28,1.5,NoDOGE,4,11.15,2.9656,13.87,9,55.56,true
28,1.5,NoDOGE,5,40.97,3.7877,15.58,14,57.14,true
28,1.5,Legacy4,0,66.14,4.0905,40.20,20,55.00,true
28,1.5,Legacy4,1,80.22,5.8936,25.28,15,46.67,true
28,1.5,Legacy4,2,-26.26,-1.2508,32.91,15,40.00,false
28,1.5,Legacy4,3,-6.56,0.3416,29.02,15,40.00,false
28,1.5,Legacy4,4,-29.55,-7.2167,33.19,7,28.57,false
28,1.5,Legacy4,5,5.98,1.5740,21.38,14,57.14,true
28,1.5,Legacy5BNB,0,-3.68,0.6574,50.19,20,60.00,false
28,1.5,Legacy5BNB,1,76.22,7.5177,12.58,11,63.64,true
28,1.5,Legacy5BNB,2,40.90,2.9037,32.90,17,47.06,true
28,1.5,Legacy5BNB,3,54.23,4.9362,24.80,11,45.45,true
28,1.5,Legacy5BNB,4,-25.81,-4.3141,30.30,11,36.36,false
28,1.5,Legacy5BNB,5,-26.63,-3.9147,33.67,15,40.00,false
28,1.5,OldGuardNoBNB,0,85.35,4.3418,37.72,26,53.85,true
28,1.5,OldGuardNoBNB,1,30.68,2.7732,33.56,14,50.00,true
28,1.5,OldGuardNoBNB,2,-26.26,-1.2508,32.91,15,40.00,false
28,1.5,OldGuardNoBNB,3,-6.56,0.3416,29.02,15,40.00,false
28,1.5,OldGuardNoBNB,4,-29.55,-7.2167,33.19,7,28.57,false
28,1.5,OldGuardNoBNB,5,33.19,4.8344,13.82,16,62.50,true
28,1.5,LargeCaps5,0,-39.48,-0.5559,64.63,23,39.13,false
28,1.5,LargeCaps5,1,168.62,16.8516,13.12,9,55.56,true
28,1.5,LargeCaps5,2,43.79,3.6673,26.59,14,28.57,true
28,1.5,LargeCaps5,3,152.40,6.6487,23.48,17,41.18,true
28,1.5,LargeCaps5,4,-1.59,0.3812,29.54,10,50.00,false
28,1.5,LargeCaps5,5,34.56,3.3627,15.58,14,50.00,true
28,1.5,Legacy3,0,62.22,4.0185,42.63,18,44.44,true
28,1.5,Legacy3,1,68.96,6.0910,21.64,13,61.54,true
28,1.5,Legacy3,2,127.83,7.9558,28.66,15,53.33,true
28,1.5,Legacy3,3,273.16,11.8978,16.93,14,64.29,true
28,1.5,Legacy3,4,-29.66,-3.2396,38.75,10,40.00,false
28,1.5,Legacy3,5,-17.71,-4.4908,25.61,12,33.33,false
28,1.5,LowVolume5,0,191.88,7.2810,29.24,17,52.94,true
28,1.5,LowVolume5,1,54.99,5.1948,14.90,13,53.85,true
28,1.5,LowVolume5,2,156.93,5.4384,42.95,22,36.36,true
28,1.5,LowVolume5,3,500.69,11.9670,33.75,18,55.56,true
28,1.5,LowVolume5,4,-26.25,-1.3525,38.52,13,38.46,false
28,1.5,LowVolume5,5,-43.80,-7.8612,45.33,19,31.58,false
28,1.5,OldGuard4,0,94.98,5.0510,38.65,22,63.64,true
28,1.5,OldGuard4,1,35.53,3.2664,27.00,16,37.50,true
28,1.5,OldGuard4,2,127.60,7.3642,26.84,15,53.33,true
28,1.5,OldGuard4,3,273.16,11.8978,16.93,14,64.29,true
28,1.5,OldGuard4,4,-11.20,-0.2103,34.15,12,41.67,false
28,1.5,OldGuard4,5,2.21,1.1398,16.85,14,42.86,true
28,2,Base5,0,-30.97,-1.1102,54.55,16,25.00,false
28,2,Base5,1,110.42,2.0798,22.40,14,64.29,true
28,2,Base5,2,34.46,2.9083,30.81,13,38.46,true
28,2,Base5,3,55.15,3.9390,32.12,17,41.18,true
28,2,Base5,4,-17.62,-3.0359,20.12,9,55.56,false
28,2,Base5,5,17.54,1.5744,28.84,16,43.75,true
28,2,NoDOGE,0,-8.81,0.5818,49.87,16,31.25,false
28,2,NoDOGE,1,32.49,5.2582,28.84,9,33.33,true
28,2,NoDOGE,2,188.82,7.8112,26.59,9,44.44,true
28,2,NoDOGE,3,91.34,5.0783,32.12,16,50.00,true
28,2,NoDOGE,4,-1.86,-0.0385,14.83,7,57.14,false
28,2,NoDOGE,5,37.59,3.1113,23.19,12,58.33,true
28,2,Legacy4,0,98.21,4.7295,41.00,17,41.18,true
28,2,Legacy4,1,31.57,3.5282,27.33,12,50.00,true
28,2,Legacy4,2,7.41,1.6242,30.36,11,36.36,true
28,2,Legacy4,3,-50.88,-3.9600,50.88,12,25.00,false
28,2,Legacy4,4,-15.39,-3.6885,20.84,6,33.33,false
28,2,Legacy4,5,-10.25,-0.5986,28.30,11,36.36,false
28,2,Legacy5BNB,0,24.18,2.2937,50.94,17,47.06,true
28,2,Legacy5BNB,1,57.77,8.2916,11.59,9,77.78,true
28,2,Legacy5BNB,2,-22.59,-2.8357,35.05,12,33.33,false
28,2,Legacy5BNB,3,-15.46,0.5329,45.86,10,20.00,false
28,2,Legacy5BNB,4,-15.19,-2.6418,20.65,6,50.00,false
28,2,Legacy5BNB,5,-32.54,-3.7250,36.01,11,36.36,false
28,2,OldGuardNoBNB,0,149.66,5.8363,45.61,23,47.83,true
28,2,OldGuardNoBNB,1,-14.29,-1.0117,38.32,12,50.00,false
28,2,OldGuardNoBNB,2,7.41,1.6242,30.36,11,36.36,true
28,2,OldGuardNoBNB,3,-50.88,-3.9600,50.88,12,25.00,false
28,2,OldGuardNoBNB,4,-15.39,-3.6885,20.84,6,33.33,false
28,2,OldGuardNoBNB,5,19.64,2.4153,17.72,11,45.45,true
28,2,LargeCaps5,0,-11.97,0.5607,49.87,18,33.33,false
28,2,LargeCaps5,1,37.43,5.8363,28.84,9,33.33,true
28,2,LargeCaps5,2,108.95,5.9616,26.59,10,40.00,true
28,2,LargeCaps5,3,53.16,4.2595,36.60,13,30.77,true
28,2,LargeCaps5,4,27.66,7.0028,18.13,8,62.50,true
28,2,LargeCaps5,5,31.34,2.7569,23.19,12,50.00,true
28,2,Legacy3,0,80.58,4.0618,45.98,15,33.33,true
28,2,Legacy3,1,27.66,3.6661,34.40,10,50.00,true
28,2,Legacy3,2,157.03,6.9336,31.07,14,50.00,true
28,2,Legacy3,3,110.26,5.9406,29.73,13,53.85,true
28,2,Legacy3,4,-48.73,-5.7427,48.73,10,30.00,false
28,2,Legacy3,5,-25.88,-2.9652,30.66,9,22.22,false
28,2,LowVolume5,0,189.69,6.6497,21.86,15,46.67,true
28,2,LowVolume5,1,14.30,2.4572,28.77,10,40.00,true
28,2,LowVolume5,2,194.87,5.7627,27.87,16,43.75,true
28,2,LowVolume5,3,252.44,8.1824,35.39,15,53.33,true
28,2,LowVolume5,4,-43.50,-2.9409,51.93,12,33.33,false
28,2,LowVolume5,5,-40.93,-4.5938,40.93,12,16.67,false
28,2,OldGuard4,0,296.53,8.6782,40.87,18,61.11,true
28,2,OldGuard4,1,10.75,1.5503,36.50,13,46.15,true
28,2,OldGuard4,2,173.23,7.2515,24.78,14,50.00,true
28,2,OldGuard4,3,110.26,5.9406,29.73,13,53.85,true
28,2,OldGuard4,4,-46.15,-4.1721,47.31,12,33.33,false
28,2,OldGuard4,5,-9.42,-0.2226,20.19,10,30.00,false
28,2.5,Base5,0,83.13,6.5430,41.57,10,40.00,true
28,2.5,Base5,1,44.84,1.3920,27.08,13,46.15,true
28,2.5,Base5,2,30.22,3.2672,30.61,10,50.00,true
28,2.5,Base5,3,26.87,2.3808,27.19,13,53.85,true
28,2.5,Base5,4,-43.36,-11.9822,43.36,8,25.00,false
28,2.5,Base5,5,48.80,2.9614,16.44,11,63.64,true
28,2.5,NoDOGE,0,174.14,8.8250,35.56,9,44.44,true
28,2.5,NoDOGE,1,-2.99,0.3474,27.43,8,37.50,false
28,2.5,NoDOGE,2,364.99,11.1073,23.90,9,55.56,true
28,2.5,NoDOGE,3,56.46,3.4513,26.94,12,66.67,true
28,2.5,NoDOGE,4,-30.14,-8.3992,30.14,7,28.57,false
28,2.5,NoDOGE,5,33.51,2.8750,17.85,9,66.67,true
28,2.5,Legacy4,0,166.78,7.1566,37.81,14,42.86,true
28,2.5,Legacy4,1,9.76,2.5825,33.63,10,40.00,true
28,2.5,Legacy4,2,-45.20,-2.5691,53.11,9,33.33,false
28,2.5,Legacy4,3,86.17,8.7066,26.94,7,57.14,true
28,2.5,Legacy4,4,-27.87,-11.3884,27.87,6,33.33,false
28,2.5,Legacy4,5,-17.28,-2.0912,25.36,8,37.50,false
28,2.5,Legacy5BNB,0,67.42,4.1812,55.85,14,42.86,true
28,2.5,Legacy5BNB,1,3.03,1.4557,29.73,8,62.50,true
28,2.5,Legacy5BNB,2,-51.03,-3.1977,53.11,9,33.33,false
28,2.5,Legacy5BNB,3,114.00,8.9988,26.78,6,50.00,true
28,2.5,Legacy5BNB,4,-14.55,-1.8324,23.28,5,40.00,false
28,2.5,Legacy5BNB,5,-33.62,-3.4616,35.23,9,33.33,false
28,2.5,OldGuardNoBNB,0,28.69,2.4864,50.65,18,50.00,true
28,2.5,OldGuardNoBNB,1,-11.91,0.5551,50.98,10,50.00,false
28,2.5,OldGuardNoBNB,2,-45.20,-2.5691,53.11,9,33.33,false
28,2.5,OldGuardNoBNB,3,86.17,8.7066,26.94,7,57.14,true
28,2.5,OldGuardNoBNB,4,-27.87,-11.3884,27.87,6,33.33,false
28,2.5,OldGuardNoBNB,5,-0.76,0.5448,16.67,8,50.00,false
28,2.5,LargeCaps5,0,308.02,9.6521,35.56,8,50.00,true
28,2.5,LargeCaps5,1,0.63,0.8299,24.72,8,37.50,true
28,2.5,LargeCaps5,2,327.53,10.6669,33.73,10,50.00,true
28,2.5,LargeCaps5,3,45.90,3.4393,32.57,10,50.00,true
28,2.5,LargeCaps5,4,-19.69,-4.0641,24.35,7,42.86,false
28,2.5,LargeCaps5,5,27.44,2.5077,17.85,9,55.56,true
28,2.5,Legacy3,0,-8.42,1.3091,57.07,15,33.33,false
28,2.5,Legacy3,1,16.16,3.4605,42.48,8,37.50,true
28,2.5,Legacy3,2,40.38,3.1710,39.71,11,36.36,true
28,2.5,Legacy3,3,215.38,9.4481,26.94,9,66.67,true
28,2.5,Legacy3,4,-30.97,-8.5014,36.72,7,14.29,false
28,2.5,Legacy3,5,-14.29,-1.5719,21.09,6,33.33,false
28,2.5,LowVolume5,0,34.01,2.9637,38.38,14,42.86,true
28,2.5,LowVolume5,1,16.68,3.4540,31.33,8,37.50,true
28,2.5,LowVolume5,2,1240.76,11.8598,42.67,13,53.85,true
28,2.5,LowVolume5,3,128.33,6.1442,41.05,11,54.55,true
28,2.5,LowVolume5,4,-53.67,-7.3763,53.67,9,11.11,false
28,2.5,LowVolume5,5,-33.71,-4.6256,34.40,9,22.22,false
28,2.5,OldGuard4,0,210.82,7.4929,37.81,14,50.00,true
28,2.5,OldGuard4,1,-11.30,0.3929,44.32,11,36.36,false
