ap,universe,window,equity,sharpe,dd,trades
44,Legacy5BNB,1,1.114991,2.8387,27.12,11
45,Legacy5BNB,1,1.049994,1.9211,20.10,10
46,Legacy5BNB,1,1.572659,7.7386,17.31,9
47,Legacy5BNB,1,1.534410,7.3734,17.31,9
48,Legacy5BNB,1,1.174774,3.5908,24.99,9
49,Legacy5BNB,1,1.370036,5.0597,35.15,10
50,Legacy5BNB,1,1.064783,2.2110,18.97,10
51,Legacy5BNB,1,1.046643,1.8522,28.06,10
52,Legacy5BNB,1,1.046643,1.8522,28.06,10
53,Legacy5BNB,1,1.165069,3.9516,19.92,10
54,Legacy5BNB,1,1.165069,3.9516,19.92,10
55,Legacy5BNB,1,0.981438,0.4773,24.25,9
56,Legacy5BNB,1,0.948405,-0.3555,26.80,9
57,Legacy5BNB,1,0.981438,0.4773,24.25,9
58,Legacy5BNB,1,1.158203,3.4049,24.99,9
59,Legacy5BNB,1,0.997912,0.8605,22.98,9
60,Legacy5BNB,1,1.007908,1.2925,30.72,10
61,Legacy5BNB,1,1.007908,1.2925,30.72,10
62,Legacy5BNB,1,1.158203,3.4049,24.99,9
63,Legacy5BNB,1,1.224245,4.5248,18.97,12
64,Legacy5BNB,1,1.120561,3.5332,17.31,9
65,Legacy5BNB,1,1.049763,1.9231,18.97,10
66,Legacy5BNB,1,1.160327,3.7518,18.97,11
67,Legacy5BNB,1,1.049763,1.9231,18.97,10
68,Legacy5BNB,1,1.049763,1.9231,18.97,10
69,Legacy5BNB,1,1.049763,1.9231,18.97,10
70,Legacy5BNB,1,1.160327,3.7518,18.97,11
71,Legacy5BNB,1,1.238330,4.9272,17.51,11
72,Legacy5BNB,1,1.035183,1.6276,20.10,10
73,Legacy5BNB,1,1.035183,1.6276,20.10,10
74,Legacy5BNB,1,0.914650,-0.5905,29.40,10
75,Legacy5BNB,1,1.317679,6.6101,17.31,10
76,Legacy5BNB,1,1.158203,3.4049,24.99,9
77,Legacy5BNB,1,1.698761,8.3556,17.31,10
78,Legacy5BNB,1,1.161031,3.2460,28.84,10
79,Legacy5BNB,1,1.052326,1.8635,23.13,11
80,Legacy5BNB,1,1.057499,2.0466,22.76,10
1,Legacy5BNB,2,14.050942,9.6866,23.75,14
2,Legacy5BNB,2,14.050942,9.6866,23.75,14
3,Legacy5BNB,2,14.050942,9.6866,23.75,14
4,Legacy5BNB,2,14.050942,9.6866,23.75,14
5,Legacy5BNB,2,14.050942,9.6866,23.75,14
6,Legacy5BNB,2,14.050942,9.6866,23.75,14
7,Legacy5BNB,2,14.050942,9.6866,23.75,14
8,Legacy5BNB,2,14.050942,9.6866,23.75,14
9,Legacy5BNB,2,14.157037,10.1773,23.75,13
10,Legacy5BNB,2,14.157037,10.1773,23.75,13
11,Legacy5BNB,2,14.157037,10.1773,23.75,13
12,Legacy5BNB,2,12.922725,9.8939,23.75,13
13,Legacy5BNB,2,12.922725,9.8939,23.75,13
14,Legacy5BNB,2,12.064630,10.1120,23.75,12
15,Legacy5BNB,2,11.168607,9.8519,23.75,12
16,Legacy5BNB,2,12.073904,9.6747,23.75,13
17,Legacy5BNB,2,13.128014,9.4783,23.75,14
18,Legacy5BNB,2,13.984240,10.1301,23.75,13
19,Legacy5BNB,2,14.089832,10.6955,23.75,12
20,Legacy5BNB,2,12.922725,9.8939,23.75,13
21,Legacy5BNB,2,14.157037,10.1773,23.75,13
22,Legacy5BNB,2,14.157037,10.1773,23.75,13
23,Legacy5BNB,2,12.073904,9.6747,23.75,13
24,Legacy5BNB,2,13.856602,9.6552,23.75,14
25,Legacy5BNB,2,11.272172,9.8830,23.75,12
26,Legacy5BNB,2,11.168607,9.8519,23.75,12
27,Legacy5BNB,2,11.953784,10.0806,23.75,12
28,Legacy5BNB,2,10.690401,9.7082,23.75,12
29,Legacy5BNB,2,10.690401,9.7082,23.75,12
30,Legacy5BNB,2,9.988208,9.4836,23.75,12
31,Legacy5BNB,2,13.227141,9.9543,23.75,13
32,Legacy5BNB,2,13.089651,10.4378,23.75,12
33,Legacy5BNB,2,13.816109,10.6415,23.75,12
34,Legacy5BNB,2,11.948401,10.1375,23.75,12
35,Legacy5BNB,2,11.052515,10.3726,23.75,11
36,Legacy5BNB,2,11.052515,10.3726,23.75,11
37,Legacy5BNB,2,11.052515,10.3726,23.75,11
38,Legacy5BNB,2,11.557741,10.5309,23.75,11
39,Legacy5BNB,2,10.690401,9.7082,23.75,12
40,Legacy5BNB,2,10.690401,9.7082,23.75,12
41,Legacy5BNB,2,10.690401,9.7082,23.75,12
42,Legacy5BNB,2,11.953784,10.0806,23.75,12
43,Legacy5BNB,2,10.192542,9.5502,23.75,12
44,Legacy5BNB,2,9.988208,9.4836,23.75,12
45,Legacy5BNB,2,9.988208,9.4836,23.75,12
46,Legacy5BNB,2,11.168607,9.8519,23.75,12
47,Legacy5BNB,2,10.113313,9.5245,23.75,12
48,Legacy5BNB,2,11.308497,9.8935,23.75,12
49,Legacy5BNB,2,10.113313,9.5245,23.75,12
50,Legacy5BNB,2,10.113313,9.5245,23.75,12
51,Legacy5BNB,2,8.462984,9.1057,32.55,12
52,Legacy5BNB,2,8.462984,9.1057,32.55,12
53,Legacy5BNB,2,9.884386,9.9748,23.75,11
54,Legacy5BNB,2,8.561665,9.4969,23.75,11
55,Legacy5BNB,2,9.259820,9.2590,23.75,12
56,Legacy5BNB,2,10.690401,9.7082,23.75,12
57,Legacy5BNB,2,10.690401,9.7082,23.75,12
58,Legacy5BNB,2,9.988208,9.4836,23.75,12
59,Legacy5BNB,2,10.690401,9.7082,23.75,12
60,Legacy5BNB,2,10.690401,9.7082,23.75,12
61,Legacy5BNB,2,10.690401,9.7082,23.75,12
62,Legacy5BNB,2,10.690401,9.7082,23.75,12
63,Legacy5BNB,2,10.690401,9.7082,23.75,12
64,Legacy5BNB,2,10.690401,9.7082,23.75,12
65,Legacy5BNB,2,10.690401,9.7082,23.75,12
66,Legacy5BNB,2,10.690401,9.7082,23.75,12
67,Legacy5BNB,2,10.690401,9.7082,23.75,12
68,Legacy5BNB,2,11.696368,10.5705,23.75,11
69,Legacy5BNB,2,11.696368,10.5705,23.75,11
70,Legacy5BNB,2,11.696368,10.5705,23.75,11
71,Legacy5BNB,2,11.608713,9.9694,23.75,12
72,Legacy5BNB,2,11.608713,9.9694,23.75,12
73,Legacy5BNB,2,11.696368,10.5705,23.75,11
74,Legacy5BNB,2,11.696368,10.5705,23.75,11
75,Legacy5BNB,2,11.696368,10.5705,23.75,11
76,Legacy5BNB,2,10.131169,10.0750,23.75,11
77,Legacy5BNB,2,11.237574,10.3824,23.75,11
78,Legacy5BNB,2,13.114758,11.0556,23.75,11
79,Legacy5BNB,2,12.731282,10.6327,23.75,11
80,Legacy5BNB,2,11.064977,10.3681,23.75,11
1,Legacy5BNB,3,2.253581,6.6513,45.87,12
2,Legacy5BNB,3,2.253581,6.6513,45.87,12
3,Legacy5BNB,3,1.154263,3.5406,54.68,11
4,Legacy5BNB,3,1.077567,3.0367,54.68,11
5,Legacy5BNB,3,1.578194,5.7344,54.68,11
6,Legacy5BNB,3,1.578194,5.7344,54.68,11
7,Legacy5BNB,3,2.253581,6.6513,45.87,12
8,Legacy5BNB,3,1.039729,2.8531,54.68,11
9,Legacy5BNB,3,2.253581,6.6513,45.87,12
10,Legacy5BNB,3,2.517265,7.6340,45.87,11
11,Legacy5BNB,3,1.315854,4.4923,45.87,10
12,Legacy5BNB,3,1.178018,3.4163,45.87,11
13,Legacy5BNB,3,1.178018,3.4163,45.87,11
14,Legacy5BNB,3,1.378214,4.8794,36.67,10
15,Legacy5BNB,3,2.881124,14.3788,10.47,9
16,Legacy5BNB,3,2.544817,8.2664,46.98,10
17,Legacy5BNB,3,5.511669,14.2256,10.47,10
18,Legacy5BNB,3,5.511669,14.2256,10.47,10
19,Legacy5BNB,3,2.544817,8.2664,46.98,10
20,Legacy5BNB,3,2.544817,8.2664,46.98,10
21,Legacy5BNB,3,2.544817,8.2664,46.98,10
22,Legacy5BNB,3,2.544817,8.2664,46.98,10
23,Legacy5BNB,3,2.544817,8.2664,46.98,10
24,Legacy5BNB,3,5.145442,13.6813,10.47,10
25,Legacy5BNB,3,4.398030,11.3945,14.53,11
26,Legacy5BNB,3,2.175164,6.9260,54.68,11
27,Legacy5BNB,3,2.175164,6.9260,54.68,11
28,Legacy5BNB,3,2.175164,6.9260,54.68,11
29,Legacy5BNB,3,2.428662,7.9441,54.68,10
30,Legacy5BNB,3,2.428662,7.9441,54.68,10
31,Legacy5BNB,3,2.428662,7.9441,54.68,10
32,Legacy5BNB,3,1.832702,6.2995,55.51,10
33,Legacy5BNB,3,1.832702,6.2995,55.51,10
34,Legacy5BNB,3,2.665410,8.5233,54.68,10
35,Legacy5BNB,3,2.222188,7.4379,54.68,10
36,Legacy5BNB,3,2.103840,6.2887,45.87,12
37,Legacy5BNB,3,4.398030,11.3945,14.53,11
38,Legacy5BNB,3,4.398030,11.3945,14.53,11
39,Legacy5BNB,3,2.175164,6.9260,54.68,11
40,Legacy5BNB,3,2.175164,6.9260,54.68,11
41,Legacy5BNB,3,2.428662,7.9441,54.68,10
42,Legacy5BNB,3,2.428662,7.9441,54.68,10
43,Legacy5BNB,3,2.428662,7.9441,54.68,10
44,Legacy5BNB,3,2.048958,6.9521,54.68,10
45,Legacy5BNB,3,2.042239,6.9328,54.68,10
46,Legacy5BNB,3,2.042239,6.9328,54.68,10
47,Legacy5BNB,3,2.377844,7.8454,54.68,10
48,Legacy5BNB,3,2.412554,7.9329,54.68,10
49,Legacy5BNB,3,2.175164,6.9260,54.68,11
50,Legacy5BNB,3,2.567011,8.2943,54.68,10
51,Legacy5BNB,3,2.428662,7.9441,54.68,10
52,Legacy5BNB,3,2.428662,7.9441,54.68,10
53,Legacy5BNB,3,1.933116,6.6373,54.68,10
54,Legacy5BNB,3,3.645846,11.2813,16.96,9
55,Legacy5BNB,3,3.414905,10.5048,21.76,10
56,Legacy5BNB,3,3.556290,10.8595,18.31,10
57,Legacy5BNB,3,1.832702,6.2995,55.51,10
58,Legacy5BNB,3,2.336857,7.7594,19.80,10
59,Legacy5BNB,3,2.900086,9.9647,18.31,9
60,Legacy5BNB,3,2.860153,9.8069,18.31,9
61,Legacy5BNB,3,1.461290,5.0277,46.97,9
62,Legacy5BNB,3,1.622389,5.7338,46.97,9
63,Legacy5BNB,3,2.143857,7.2222,54.68,10
64,Legacy5BNB,3,2.143857,7.2222,54.68,10
65,Legacy5BNB,3,1.867661,5.9168,45.87,11
66,Legacy5BNB,3,1.874281,6.2568,45.87,10
67,Legacy5BNB,3,3.000026,9.8702,15.23,9
68,Legacy5BNB,3,3.028891,10.7478,15.23,8
69,Legacy5BNB,3,2.850918,11.1402,15.23,7
70,Legacy5BNB,3,2.850918,11.1402,15.23,7
71,Legacy5BNB,3,3.105837,10.9735,15.23,8
72,Legacy5BNB,3,3.774459,14.1409,14.53,7
73,Legacy5BNB,3,3.520700,14.8545,14.53,6
74,Legacy5BNB,3,3.520700,14.8545,14.53,6
75,Legacy5BNB,3,3.508263,13.1541,14.83,7
76,Legacy5BNB,3,2.850918,11.1402,15.23,7
77,Legacy5BNB,3,3.228723,11.3211,15.23,8
78,Legacy5BNB,3,1.799172,6.3682,46.06,9
79,Legacy5BNB,3,2.012715,6.6885,45.87,10
80,Legacy5BNB,3,2.112277,7.4164,45.87,9
1,Legacy5BNB,4,0.950680,-0.1644,18.21,5
2,Legacy5BNB,4,0.950680,-0.1644,18.21,5
3,Legacy5BNB,4,0.950680,-0.1644,18.21,5
4,Legacy5BNB,4,0.950680,-0.1644,18.21,5
5,Legacy5BNB,4,0.831350,-4.6937,28.47,5
6,Legacy5BNB,4,0.830547,-4.7246,28.54,5
7,Legacy5BNB,4,0.773461,-6.7613,33.45,5
8,Legacy5BNB,4,0.773461,-6.7613,33.45,5
9,Legacy5BNB,4,0.906900,-2.7164,21.97,4
10,Legacy5BNB,4,0.625666,-9.3933,46.17,5
11,Legacy5BNB,4,0.886570,-3.3973,23.72,4
12,Legacy5BNB,4,0.886570,-3.3973,23.72,4
13,Legacy5BNB,4,0.886570,-3.3973,23.72,4
14,Legacy5BNB,4,0.925485,-2.0456,20.38,4
15,Legacy5BNB,4,1.137536,6.4030,12.61,4
16,Legacy5BNB,4,0.994751,0.7808,14.42,4
17,Legacy5BNB,4,1.137536,6.4030,12.61,4
18,Legacy5BNB,4,0.950680,-0.1644,18.21,5
19,Legacy5BNB,4,0.831350,-4.6937,28.47,5
20,Legacy5BNB,4,0.950680,-0.1644,18.21,5
21,Legacy5BNB,4,0.950680,-0.1644,18.21,5
22,Legacy5BNB,4,0.950680,-0.1644,18.21,5
23,Legacy5BNB,4,0.950680,-0.1644,18.21,5
24,Legacy5BNB,4,0.950680,-0.1644,18.21,5
25,Legacy5BNB,4,0.950680,-0.1644,18.21,5
26,Legacy5BNB,4,0.950680,-0.1644,18.21,5
27,Legacy5BNB,4,0.950680,-0.1644,18.21,5
28,Legacy5BNB,4,0.950680,-0.1644,18.21,5
29,Legacy5BNB,4,0.950680,-0.1644,18.21,5
30,Legacy5BNB,4,0.950680,-0.1644,18.21,5
31,Legacy5BNB,4,0.950680,-0.1644,18.21,5
32,Legacy5BNB,4,0.950680,-0.1644,18.21,5
33,Legacy5BNB,4,0.950680,-0.1644,18.21,5
34,Legacy5BNB,4,0.950680,-0.1644,18.21,5
35,Legacy5BNB,4,0.950680,-0.1644,18.21,5
36,Legacy5BNB,4,0.950680,-0.1644,18.21,5
37,Legacy5BNB,4,0.950680,-0.1644,18.21,5
38,Legacy5BNB,4,0.950680,-0.1644,18.21,5
39,Legacy5BNB,4,0.950680,-0.1644,18.21,5
40,Legacy5BNB,4,0.950680,-0.1644,18.21,5
41,Legacy5BNB,4,0.950680,-0.1644,18.21,5
42,Legacy5BNB,4,0.950680,-0.1644,18.21,5
43,Legacy5BNB,4,0.950680,-0.1644,18.21,5
44,Legacy5BNB,4,0.950680,-0.1644,18.21,5
45,Legacy5BNB,4,0.950680,-0.1644,18.21,5
46,Legacy5BNB,4,0.950680,-0.1644,18.21,5
47,Legacy5BNB,4,0.950680,-0.1644,18.21,5
48,Legacy5BNB,4,0.950680,-0.1644,18.21,5
49,Legacy5BNB,4,0.950680,-0.1644,18.21,5
50,Legacy5BNB,4,0.950680,-0.1644,18.21,5
51,Legacy5BNB,4,0.912310,-1.1138,21.51,5
52,Legacy5BNB,4,0.912310,-1.1138,21.51,5
53,Legacy5BNB,4,1.087904,4.3574,16.43,4
54,Legacy5BNB,4,1.087904,4.3574,16.43,4
55,Legacy5BNB,4,1.087904,4.3574,16.43,4
56,Legacy5BNB,4,1.087904,4.3574,16.43,4
57,Legacy5BNB,4,1.087904,4.3574,16.43,4
58,Legacy5BNB,4,1.087904,4.3574,16.43,4
59,Legacy5BNB,4,1.087904,4.3574,16.43,4
60,Legacy5BNB,4,1.087904,4.3574,16.43,4
61,Legacy5BNB,4,1.087904,4.3574,16.43,4
62,Legacy5BNB,4,1.087904,4.3574,16.43,4
63,Legacy5BNB,4,1.087904,4.3574,16.43,4
64,Legacy5BNB,4,1.087904,4.3574,16.43,4
65,Legacy5BNB,4,1.087904,4.3574,16.43,4
66,Legacy5BNB,4,1.087904,4.3574,16.43,4
67,Legacy5BNB,4,1.137536,6.4030,12.61,4
68,Legacy5BNB,4,1.301731,22.6076,1.34,3
69,Legacy5BNB,4,1.301731,22.6076,1.34,3
70,Legacy5BNB,4,1.087904,4.3574,16.43,4
71,Legacy5BNB,4,1.087904,4.3574,16.43,4
72,Legacy5BNB,4,1.087904,4.3574,16.43,4
73,Legacy5BNB,4,0.918652,-0.2524,29.43,4
74,Legacy5BNB,4,1.301731,22.6076,1.34,3
75,Legacy5BNB,4,1.091625,4.4966,16.14,4
76,Legacy5BNB,4,0.850788,-4.4620,26.80,4
77,Legacy5BNB,4,1.014540,1.8992,12.71,3
78,Legacy5BNB,4,1.301731,22.6076,1.34,3
79,Legacy5BNB,4,0.844983,-4.6381,27.30,4
80,Legacy5BNB,4,0.872354,-3.8411,24.95,4
1,Legacy5BNB,5,0.846208,-1.6908,32.83,12
2,Legacy5BNB,5,0.846208,-1.6908,32.83,12
3,Legacy5BNB,5,0.835239,-1.8643,33.70,12
4,Legacy5BNB,5,0.835239,-1.8643,33.70,12
5,Legacy5BNB,5,0.835239,-1.8643,33.70,12
6,Legacy5BNB,5,0.835239,-1.8643,33.70,12
7,Legacy5BNB,5,0.835239,-1.8643,33.70,12
8,Legacy5BNB,5,0.732548,-4.9111,36.59,12
9,Legacy5BNB,5,0.751733,-4.4641,34.93,12
10,Legacy5BNB,5,0.751733,-4.4641,34.93,12
11,Legacy5BNB,5,0.818140,-2.1269,35.01,12
12,Legacy5BNB,5,1.096168,2.4770,26.09,11
13,Legacy5BNB,5,1.096168,2.4770,26.09,11
14,Legacy5BNB,5,1.079094,2.3168,29.31,10
15,Legacy5BNB,5,1.047696,1.8854,29.31,10
16,Legacy5BNB,5,1.273216,4.4521,29.31,10
17,Legacy5BNB,5,1.189605,3.5755,29.31,10
18,Legacy5BNB,5,1.189605,3.5755,29.31,10
19,Legacy5BNB,5,1.171884,3.4631,27.46,10
20,Legacy5BNB,5,0.996485,1.3663,38.32,9
21,Legacy5BNB,5,1.052445,2.1397,28.35,8
22,Legacy5BNB,5,0.872032,-1.2634,27.40,10
23,Legacy5BNB,5,0.866400,-0.9382,36.32,11
24,Legacy5BNB,5,0.735671,-4.7246,36.32,12
25,Legacy5BNB,5,0.697308,-4.6580,43.64,10
26,Legacy5BNB,5,0.939078,0.1879,35.17,11
27,Legacy5BNB,5,0.819806,-2.3751,35.17,10
28,Legacy5BNB,5,0.777771,-1.7666,49.05,10
29,Legacy5BNB,5,0.805629,-2.2727,34.88,11
30,Legacy5BNB,5,0.847188,-1.1699,34.88,10
31,Legacy5BNB,5,0.771516,-2.8316,42.36,10
32,Legacy5BNB,5,0.945163,0.2936,33.70,10
33,Legacy5BNB,5,0.926542,0.0179,35.01,10
34,Legacy5BNB,5,0.763578,-2.7148,43.20,9
35,Legacy5BNB,5,0.816503,-2.0534,39.26,10
36,Legacy5BNB,5,0.717700,-4.4917,40.46,9
37,Legacy5BNB,5,0.959557,0.4536,27.40,10
38,Legacy5BNB,5,0.811236,-2.1700,34.88,10
39,Legacy5BNB,5,0.728002,-3.9212,43.50,9
40,Legacy5BNB,5,0.661953,-6.0229,43.50,9
41,Legacy5BNB,5,0.899873,-1.0339,27.88,9
42,Legacy5BNB,5,1.291293,5.8684,13.95,8
43,Legacy5BNB,5,1.088977,2.6692,15.48,9
44,Legacy5BNB,5,0.748004,-3.1115,42.36,9
45,Legacy5BNB,5,0.724722,-4.4184,39.71,9
46,Legacy5BNB,5,0.790740,-3.0279,36.69,8
47,Legacy5BNB,5,0.607919,-6.3772,49.43,9
48,Legacy5BNB,5,0.691885,-3.2506,50.05,9
49,Legacy5BNB,5,1.108527,3.8153,10.49,7
50,Legacy5BNB,5,1.067380,2.5175,10.49,8
51,Legacy5BNB,5,1.067380,2.5175,10.49,8
52,Legacy5BNB,5,1.124289,3.6968,8.38,8
53,Legacy5BNB,5,1.223639,6.3665,8.38,7
54,Legacy5BNB,5,0.758759,-4.5436,33.02,7
55,Legacy5BNB,5,0.707602,-6.1391,35.27,7
56,Legacy5BNB,5,0.819831,-2.6618,26.64,8
57,Legacy5BNB,5,0.775320,-4.3286,27.46,9
58,Legacy5BNB,5,0.657274,-8.8248,36.27,8
59,Legacy5BNB,5,0.607199,-9.7115,41.13,8
60,Legacy5BNB,5,0.604586,-11.5462,41.80,6
61,Legacy5BNB,5,0.802114,-4.2078,22.96,7
62,Legacy5BNB,5,0.708447,-7.5163,29.34,8
63,Legacy5BNB,5,0.962363,-1.6917,13.60,7
64,Legacy5BNB,5,1.004465,0.7764,10.79,7
65,Legacy5BNB,5,0.678850,-9.4056,36.83,8
66,Legacy5BNB,5,0.859934,-1.3847,30.89,9
67,Legacy5BNB,5,0.772091,-3.4586,32.25,8
68,Legacy5BNB,5,0.695398,-6.9733,36.38,6
69,Legacy5BNB,5,0.661672,-7.9443,39.47,6
70,Legacy5BNB,5,0.912829,-1.8810,16.49,5
71,Legacy5BNB,5,0.663394,-7.7554,39.31,5
72,Legacy5BNB,5,0.784936,-4.4315,28.19,6
73,Legacy5BNB,5,0.630424,-8.4470,42.33,7
74,Legacy5BNB,5,0.689436,-5.9710,39.63,7
75,Legacy5BNB,5,0.808419,-3.1783,32.25,6
76,Legacy5BNB,5,0.809077,-4.6193,27.65,6
77,Legacy5BNB,5,0.809077,-4.6193,27.65,6
78,Legacy5BNB,5,1.005772,0.9740,6.80,5
79,Legacy5BNB,5,1.070253,2.7918,12.05,7
80,Legacy5BNB,5,1.092244,3.6839,10.49,6
1,Legacy5BNB,6,1.327287,4.9380,22.02,12
2,Legacy5BNB,6,1.327287,4.9380,22.02,12
3,Legacy5BNB,6,1.327287,4.9380,22.02,12
4,Legacy5BNB,6,1.327287,4.9380,22.02,12
5,Legacy5BNB,6,1.327287,4.9380,22.02,12
6,Legacy5BNB,6,1.610239,7.9170,22.02,11
7,Legacy5BNB,6,1.327287,4.9380,22.02,12
8,Legacy5BNB,6,1.327287,4.9380,22.02,12
9,Legacy5BNB,6,1.327287,4.9380,22.02,12
10,Legacy5BNB,6,1.327287,4.9380,22.02,12
11,Legacy5BNB,6,1.327287,4.9380,22.02,12
12,Legacy5BNB,6,1.327287,4.9380,22.02,12
13,Legacy5BNB,6,1.327287,4.9380,22.02,12
14,Legacy5BNB,6,1.327287,4.9380,22.02,12
15,Legacy5BNB,6,1.449238,6.6243,16.34,11
16,Legacy5BNB,6,1.449238,6.6243,16.34,11
17,Legacy5BNB,6,1.449238,6.6243,16.34,11
18,Legacy5BNB,6,1.449238,6.6243,16.34,11
19,Legacy5BNB,6,1.758188,10.1604,14.86,10
20,Legacy5BNB,6,1.449238,6.6243,16.34,11
21,Legacy5BNB,6,1.449238,6.6243,16.34,11
22,Legacy5BNB,6,1.449238,6.6243,16.34,11
23,Legacy5BNB,6,1.758188,10.1604,14.86,10
24,Legacy5BNB,6,1.758188,10.1604,14.86,10
25,Legacy5BNB,6,1.536314,9.1321,14.86,10
26,Legacy5BNB,6,1.422137,7.7677,14.86,10
27,Legacy5BNB,6,1.422137,7.7677,14.86,10
28,Legacy5BNB,6,1.610239,7.9170,22.02,11
29,Legacy5BNB,6,1.449238,6.6243,16.34,11
30,Legacy5BNB,6,1.449238,6.6243,16.34,11
31,Legacy5BNB,6,1.758188,10.1604,14.86,10
32,Legacy5BNB,6,1.422137,7.7677,14.86,10
33,Legacy5BNB,6,1.422137,7.7677,14.86,10
34,Legacy5BNB,6,1.302466,5.4984,22.02,11
35,Legacy5BNB,6,2.005754,14.8473,6.87,9
36,Legacy5BNB,6,1.653302,9.8410,16.34,10
37,Legacy5BNB,6,1.622384,12.7444,7.92,9
38,Legacy5BNB,6,1.752638,14.5568,6.87,9
39,Legacy5BNB,6,1.301045,5.9838,21.22,10
40,Legacy5BNB,6,1.622384,12.7444,7.92,9
41,Legacy5BNB,6,1.384805,7.6690,16.15,10
42,Legacy5BNB,6,1.485863,9.0534,11.04,10
43,Legacy5BNB,6,1.500722,6.9128,25.66,11
44,Legacy5BNB,6,1.638609,8.9929,18.83,10
45,Legacy5BNB,6,1.213881,4.3261,26.50,11
46,Legacy5BNB,6,1.240067,4.6439,22.02,11
47,Legacy5BNB,6,1.302466,5.4984,22.02,11
48,Legacy5BNB,6,1.302466,5.4984,22.02,11
49,Legacy5BNB,6,1.213881,4.3261,26.50,11
50,Legacy5BNB,6,1.302466,5.4984,22.02,11
51,Legacy5BNB,6,1.302466,5.4984,22.02,11
52,Legacy5BNB,6,1.610239,7.9170,22.02,11
53,Legacy5BNB,6,1.213881,4.3261,26.50,11
54,Legacy5BNB,6,1.325413,6.4587,19.74,10
55,Legacy5BNB,6,1.216155,4.6787,26.36,10
56,Legacy5BNB,6,1.519086,7.5520,22.02,11
57,Legacy5BNB,6,1.758188,10.1604,14.86,10
58,Legacy5BNB,6,1.758188,10.1604,14.86,10
59,Legacy5BNB,6,1.758188,10.1604,14.86,10
60,Legacy5BNB,6,1.405059,7.4728,14.92,10
61,Legacy5BNB,6,1.758188,10.1604,14.86,10
62,Legacy5BNB,6,1.411484,7.5754,14.86,10
63,Legacy5BNB,6,1.411484,7.5754,14.86,10
64,Legacy5BNB,6,1.397672,7.3415,15.37,10
65,Legacy5BNB,6,1.431835,6.4137,17.34,11
66,Legacy5BNB,6,1.816872,11.6396,14.86,9
67,Legacy5BNB,6,1.737075,9.8956,14.86,10
68,Legacy5BNB,6,1.508708,9.8976,14.86,9
69,Legacy5BNB,6,1.737075,9.8956,14.86,10
70,Legacy5BNB,6,1.508708,9.8976,14.86,9
71,Legacy5BNB,6,1.347359,6.5820,18.41,10
72,Legacy5BNB,6,1.394535,7.2857,15.56,10
73,Legacy5BNB,6,1.759629,12.2718,14.86,9
74,Legacy5BNB,6,1.449012,6.6215,16.35,11
75,Legacy5BNB,6,1.421914,7.7639,14.86,10
76,Legacy5BNB,6,1.292508,5.3436,22.02,11
77,Legacy5BNB,6,1.375810,5.7287,22.02,11
78,Legacy5BNB,6,1.488450,7.4557,22.02,10
79,Legacy5BNB,6,1.311348,4.7585,22.02,12
80,Legacy5BNB,6,1.444271,6.2691,25.66,11
1,OldGuardNoBNB,0,1.228689,4.1694,60.67,12
2,OldGuardNoBNB,0,1.171777,3.8479,62.49,12
3,OldGuardNoBNB,0,1.257762,4.3270,62.49,12
4,OldGuardNoBNB,0,0.628272,-0.2071,62.49,11
5,OldGuardNoBNB,0,1.023245,2.1526,38.91,11
6,OldGuardNoBNB,0,2.129155,10.2616,25.20,10
7,OldGuardNoBNB,0,2.129155,10.2616,25.20,10
8,OldGuardNoBNB,0,2.302669,10.2286,25.20,11
9,OldGuardNoBNB,0,1.454357,5.0766,33.84,11
10,OldGuardNoBNB,0,1.252833,4.0640,33.84,10
11,OldGuardNoBNB,0,1.259343,4.1115,33.84,10
12,OldGuardNoBNB,0,1.275651,4.2348,33.84,10
13,OldGuardNoBNB,0,0.799895,0.1653,48.92,9
14,OldGuardNoBNB,0,1.360436,5.1530,33.84,9
15,OldGuardNoBNB,0,1.367504,5.2026,33.84,9
16,OldGuardNoBNB,0,1.360436,5.1530,33.84,9
17,OldGuardNoBNB,0,1.367504,5.2026,33.84,9
18,OldGuardNoBNB,0,0.570260,-2.6615,48.92,10
19,OldGuardNoBNB,0,0.633080,-1.9966,51.59,9
20,OldGuardNoBNB,0,0.799895,0.1653,48.92,9
21,OldGuardNoBNB,0,0.799895,0.1653,48.92,9
22,OldGuardNoBNB,0,0.799895,0.1653,48.92,9
23,OldGuardNoBNB,0,2.312022,12.4400,25.20,9
24,OldGuardNoBNB,0,0.698211,-1.1639,48.92,9
25,OldGuardNoBNB,0,2.018113,10.3712,25.20,9
26,OldGuardNoBNB,0,1.187494,3.7427,33.84,9
27,OldGuardNoBNB,0,1.064510,2.5163,33.84,10
28,OldGuardNoBNB,0,0.642987,-1.8006,50.83,10
29,OldGuardNoBNB,0,0.684175,-1.4278,47.68,10
30,OldGuardNoBNB,0,0.642987,-1.8006,50.83,10
31,OldGuardNoBNB,0,1.882560,8.7140,25.20,10
32,OldGuardNoBNB,0,1.882560,8.7140,25.20,10
33,OldGuardNoBNB,0,1.832532,8.3498,25.20,10
34,OldGuardNoBNB,0,1.964484,9.9409,25.20,9
35,OldGuardNoBNB,0,2.007962,10.2905,25.20,9
36,OldGuardNoBNB,0,1.939375,9.7367,25.20,9
37,OldGuardNoBNB,0,1.939375,9.7367,25.20,9
38,OldGuardNoBNB,0,1.939375,9.7367,25.20,9
