step,vl_2,vl_7,vl_8,vl_9
5121,1771406763.86923957,1124040520.00600076,854268883.18429065,431003744.88187462
5122,1771406763.86923957,1124040520.00600076,854268883.18429065,431003744.88187462
5123,1771406763.86923957,1124040520.00600076,854268883.18429065,431003744.88187462
5124,1771406763.86923957,1124040520.00600076,854268883.18429065,433012438.28202605
5125,1771406763.86923957,1124040520.00600076,854268883.18429065,347076912.91207421
5126,1771406763.86923957,1124040520.00600076,854268883.18429065,347076912.91207421
5127,1771406763.86923957,1124040520.00600076,854268883.18429065,347076912.91207421
5128,1551574617.20053720,1124040520.00600076,854268883.18429065,293709757.49408919
5129,1551574617.20053720,1124040520.00600076,854268883.18429065,293709757.49408919
5130,1551574617.20053720,1275641229.82283068,854268883.18429065,293709757.49408919
5131,1551574617.20053720,1275641229.82283068,854268883.18429065,293709757.49408919
5132,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5133,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5134,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5135,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5136,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5137,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5138,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5139,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5140,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5141,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5142,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5143,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5144,1551574617.20053720,1275641229.82283068,969485164.76858592,293709757.49408919
5145,1551574617.20053720,1275237592.33784461,969485164.76858592,267301529.67745546
5146,1551574617.20053720,1275237592.33784461,969485164.76858592,267301529.67745546
5147,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5148,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5149,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5150,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5151,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5152,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5153,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5154,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5155,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5156,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5157,1551574617.20053720,1275237592.33784461,969178400.96659374,267301529.67745546
5158,1551574617.20053720,1194897386.67874169,969178400.96659374,267301529.67745546
5159,1551574617.20053720,1465929666.99513364,969178400.96659374,267301529.67745546
5160,1551574617.20053720,1634050123.62436581,969178400.96659374,267301529.67745546
5161,1551574617.20053720,1634050123.62436581,883136408.98937857,267301529.67745546
5162,1551574617.20053720,1634050123.62436581,1083453588.88055396,267301529.67745546
5163,1551574617.20053720,1634050123.62436581,1207709694.88634372,267301529.67745546
5164,1551574617.20053720,1461961534.62932801,1207709694.88634372,250507043.31399834
5165,1461854084.56792474,1461961534.62932801,1207709694.88634372,250507043.31399834
5166,1376754764.81563449,1461961534.62932801,1207709694.88634372,250507043.31399834
5167,1645538172.25113678,1461961534.62932801,1080520782.92834377,250507043.31399834
5168,1645538172.25113678,1461961534.62932801,1080520782.92834377,250507043.31399834
5169,1645538172.25113678,1461961534.62932801,1080520782.92834377,250507043.31399834
5170,1611668332.95302010,1461961534.62932801,1080520782.92834377,250507043.31399834
5171,3538935288.44978809,1814994050.90132952,1080520782.92834377,274025676.67234045
5172,3538935288.44978809,1443976428.81800246,1080520782.92834377,247864649.28776431
5173,3538935288.44978809,1414838372.68115544,1080520782.92834377,203133577.39171883
5174,3538935288.44978809,1116118309.63089466,1080520782.92834377,203133577.39171883
5175,3538935288.44978809,1116118309.63089466,1439877874.89037728,203133577.39171883
5176,3538935288.44978809,1116118309.63089466,1134106657.57000351,203133577.39171883
5177,3538935288.44978809,1116118309.63089466,1111221475.51720715,203133577.39171883
5178,3538935288.44978809,1116118309.63089466,876605171.88935101,203133577.39171883
5179,3538935288.44978809,1856165045.35394931,876605171.88935101,203133577.39171883
5180,3538935288.44978809,1856165045.35394931,876605171.88935101,203133577.39171883
5181,3538935288.44978809,1856165045.35394931,876605171.88935101,203133577.39171883
5182,3538935288.44978809,1856165045.35394931,876605171.88935101,203133577.39171883
5183,3538935288.44978809,1856165045.35394931,1457841757.99033427,203133577.39171883
5184,3538935288.44978809,2269680573.59594154,1457841757.99033427,203133577.39171883
5185,3538935288.44978809,2269680573.59594154,1457841757.99033427,203133577.39171883
5186,3538935288.44978809,2269680573.59594154,1457841757.99033427,230530449.63263425
5187,3538935288.44978809,2269680573.59594154,1457841757.99033427,230530449.63263425
5188,3538935288.44978809,2269680573.59594154,1782619021.82123041,230530449.63263425
5189,3538935288.44978809,2269680573.59594154,1782619021.82123041,230530449.63263425
5190,3538935288.44978809,2269680573.59594154,1782619021.82123041,230530449.63263425
5191,3538935288.44978809,2269680573.59594154,1782619021.82123041,230530449.63263425
5192,3538935288.44978809,2269680573.59594154,1782619021.82123041,230530449.63263425
5193,3538935288.44978809,2269680573.59594154,1782619021.82123041,230530449.63263425
5194,3538935288.44978809,2269680573.59594154,1782619021.82123041,230530449.63263425
5195,3538935288.44978809,2446979641.09061718,1782619021.82123041,230530449.63263425
5196,3538935288.44978809,2446979641.09061718,1782619021.82123041,230530449.63263425
5197,3538935288.44978809,3322504581.99890566,1782619021.82123041,230530449.63263425
5198,3538935288.44978809,3322504581.99890566,1782619021.82123041,230530449.63263425
5199,3538935288.44978809,3322504581.99890566,1921870638.96241879,230530449.63263425
5200,3538935288.44978809,3322504581.99890566,1921870638.96241879,230530449.63263425
5201,3538935288.44978809,3322504581.99890566,2609512517.69132900,230457505.35274819
5202,3538935288.44978809,3322504581.99890566,2609512517.69132900,230457505.35274819
5203,3538935288.44978809,2964815129.60962534,2609512517.69132900,230457505.35274819
5204,3538935288.44978809,2964815129.60962534,2609512517.69132900,230457505.35274819
5205,4049678343.12151909,2964815129.60962534,2609512517.69132900,230457505.35274819
5206,4812001514.03101063,2964815129.60962534,2609512517.69132900,230457505.35274819
5207,3606644074.16395044,2964815129.60962534,2328581346.51610994,230457505.35274819
5208,3606644074.16395044,2964815129.60962534,2328581346.51610994,230457505.35274819
5209,4143981543.85829067,2964815129.60962534,2328581346.51610994,230457505.35274819
5210,4143981543.85829067,2964815129.60962534,2328581346.51610994,230457505.35274819
5211,4143981543.85829067,2964815129.60962534,2328581346.51610994,230457505.35274819
5212,4143981543.85829067,2964815129.60962534,2328581346.51610994,230457505.35274819
5213,4143981543.85829067,2964815129.60962534,2328581346.51610994,230457505.35274819
5214,3794858893.52673244,4173779949.44668341,2328581346.51610994,230457505.35274819
5215,5833308429.32403088,3718139972.31009865,2328581346.51610994,230457505.35274819
5216,8935513637.87931824,3718139972.31009865,2328581346.51610994,230457505.35274819
5217,8631734185.20595932,3718139972.31009865,2328581346.51610994,230457505.35274819
5218,8631734185.20595932,3718139972.31009865,3278108654.29042435,209675306.89408344
5219,10391169615.56470680,3718139972.31009865,2920246627.45066690,257234852.33044949
5220,10391169615.56470680,3718139972.31009865,2920246627.45066690,286735886.25344461
5221,12863479471.89974785,3718139972.31009865,2920246627.45066690,286735886.25344461
5222,12863479471.89974785,3718139972.31009865,2920246627.45066690,286735886.25344461
5223,12863479471.89974785,3718139972.31009865,2920246627.45066690,286735886.25344461
5224,12863479471.89974785,3718139972.31009865,2920246627.45066690,286735886.25344461
5225,12863479471.89974785,3718139972.31009865,2920246627.45066690,286735886.25344461
5226,12863479471.89974785,2736477756.28246880,2920246627.45066690,286735886.25344461
5227,12863479471.89974785,2736477756.28246880,2920246627.45066690,286735886.25344461
5228,12863479471.89974785,2736477756.28246880,2920246627.45066690,286735886.25344461
5229,12863479471.89974785,2736477756.28246880,2920246627.45066690,286735886.25344461
5230,12863479471.89974785,2736477756.28246880,2149243976.39411163,286735886.25344461
5231,12863479471.89974785,2736477756.28246880,2149243976.39411163,286735886.25344461
5232,12863479471.89974785,2727333821.37951231,2149243976.39411163,286735886.25344461
5233,12863479471.89974785,2727333821.37951231,2149243976.39411163,286735886.25344461
5234,12863479471.89974785,2727333821.37951231,2149243976.39411163,286735886.25344461
5235,12863479471.89974785,2727333821.37951231,2149243976.39411163,286735886.25344461
5236,12863479471.89974785,2727333821.37951231,2142062281.98216152,286735886.25344461
5237,12863479471.89974785,2727333821.37951231,2142062281.98216152,286735886.25344461
5238,12863479471.89974785,2727333821.37951231,2142062281.98216152,286735886.25344461
5239,11645666051.16336441,2727333821.37951231,2142062281.98216152,382097841.22291929
5240,11645666051.16336441,2727333821.37951231,2142062281.98216152,300955874.89114690
5241,11645666051.16336441,2727333821.37951231,2142062281.98216152,294882874.66601825
5242,11645666051.16336441,2727333821.37951231,2142062281.98216152,232623161.74506664
5243,11645666051.16336441,2727333821.37951231,2142062281.98216152,232623161.74506664
5244,11645666051.16336441,2727333821.37951231,2142062281.98216152,232623161.74506664
5245,11645666051.16336441,2727333821.37951231,2142062281.98216152,232623161.74506664
5246,11645666051.16336441,2727333821.37951231,2142062281.98216152,232623161.74506664
5247,14394576985.37130547,2727333821.37951231,2142062281.98216152,386864885.06196499
5248,15735530164.30798149,2727333821.37951231,2142062281.98216152,386864885.06196499
5249,21820588848.72323608,2727333821.37951231,2142062281.98216152,386864885.06196499
5250,21820588848.72323608,2727333821.37951231,2142062281.98216152,386864885.06196499
5251,15841027278.44521332,2727333821.37951231,2142062281.98216152,386864885.06196499
5252,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5253,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5254,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5255,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5256,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5257,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5258,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5259,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5260,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5261,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5262,15841027278.44521332,2727333821.37951231,2142062281.98216152,473050452.29107451
5263,15841027278.44521332,2727333821.37951231,2142062281.98216152,510003407.27727389
5264,15841027278.44521332,2727333821.37951231,2142062281.98216152,510003407.27727389
5265,15841027278.44521332,2392314558.12800598,2142062281.98216152,692481714.62455010
5266,15841027278.44521332,2392314558.12800598,2142062281.98216152,692481714.62455010
5267,15841027278.44521332,2392314558.12800598,2142062281.98216152,692481714.62455010
5268,15841027278.44521332,2196408484.07657862,2142062281.98216152,692481714.62455010
5269,15841027278.44521332,2542784863.57790995,1878936396.20939660,692481714.62455010
5270,13455115987.72719193,2608406969.20178270,1878936396.20939660,692481714.62455010
5271,13455115987.72719193,2608406969.20178270,1878936396.20939660,617931507.33947039
5272,13455115987.72719193,2608406969.20178270,1725070738.56705236,617931507.33947039
5273,13455115987.72719193,2608406969.20178270,1997116562.98470664,617931507.33947039
5274,13455115987.72719193,2608406969.20178270,2048656508.78057837,617931507.33947039
5275,13455115987.72719193,2608406969.20178270,1885544183.69352865,617931507.33947039
5276,13455115987.72719193,2608406969.20178270,1583421310.27221370,617931507.33947039
5277,13455115987.72719193,2608406969.20178270,1583421310.27221370,617931507.33947039
5278,13455115987.72719193,2529302941.43322754,1583421310.27221370,617931507.33947039
5279,13455115987.72719193,2529302941.43322754,1583421310.27221370,617931507.33947039
5280,13455115987.72719193,2529302941.43322754,1583421310.27221370,617931507.33947039
5281,13455115987.72719193,2529302941.43322754,1583421310.27221370,617931507.33947039
5282,13455115987.72719193,2529302941.43322754,1583421310.27221370,869905887.11830974
5283,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5284,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5285,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5286,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5287,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5288,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5289,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5290,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5291,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5292,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5293,13455115987.72719193,2529302941.43322754,1583421310.27221370,774940674.93214428
5294,13455115987.72719193,2529302941.43322754,1583421310.27221370,570341067.08812046
5295,12621418263.22048378,2529302941.43322754,1583421310.27221370,570341067.08812046
5296,12621418263.22048378,2529302941.43322754,1583421310.27221370,570341067.08812046
5297,12621418263.22048378,2529302941.43322754,1583421310.27221370,570341067.08812046
5298,12621418263.22048378,2529302941.43322754,1583421310.27221370,570341067.08812046
5299,15900295423.76465225,2529302941.43322754,1583421310.27221370,570341067.08812046
5300,15900295423.76465225,2529302941.43322754,1583421310.27221370,568435273.56286216
5301,16926715537.36030006,2529302941.43322754,1583421310.27221370,568435273.56286216
5302,17702451862.61738968,2529302941.43322754,1583421310.27221370,568435273.56286216
5303,15076192140.52861404,2529302941.43322754,1583421310.27221370,568435273.56286216
5304,15076192140.52861404,2529302941.43322754,1387802855.28732920,568435273.56286216
5305,15076192140.52861404,2529302941.43322754,1387802855.28732920,568435273.56286216
5306,15076192140.52861404,2529302941.43322754,1422933804.39714241,568435273.56286216
5307,15076192140.52861404,2529302941.43322754,1422933804.39714241,568435273.56286216
5308,15076192140.52861404,2529302941.43322754,1422933804.39714241,568435273.56286216
5309,15076192140.52861404,2216828724.75944042,1422933804.39714241,568435273.56286216
5310,15076192140.52861404,2216828724.75944042,1422933804.39714241,568435273.56286216
5311,15076192140.52861404,2272945699.02418327,1495432888.97666073,568435273.56286216
5312,15076192140.52861404,2272945699.02418327,1412499401.57312679,568435273.56286216
5313,15076192140.52861404,2272945699.02418327,1412499401.57312679,568435273.56286216
5314,15076192140.52861404,2272945699.02418327,1412499401.57312679,568435273.56286216
5315,15076192140.52861404,2272945699.02418327,1412499401.57312679,568435273.56286216
5316,15076192140.52861404,2388753252.38259268,1412499401.57312679,568435273.56286216
5317,15076192140.52861404,2256278141.51206160,1412499401.57312679,568435273.56286216
5318,15076192140.52861404,2256278141.51206160,1412499401.57312679,568435273.56286216
5319,15076192140.52861404,2256278141.51206160,1412499401.57312679,568435273.56286216
5320,15076192140.52861404,2256278141.51206160,1412499401.57312679,568435273.56286216
5321,15076192140.52861404,2256278141.51206160,1412499401.57312679,568435273.56286216
5322,12913567656.83544731,2256278141.51206160,1412499401.57312679,568435273.56286216
5323,15557359725.73706627,2256278141.51206160,1412499401.57312679,568435273.56286216
5324,14137376444.39415741,2256278141.51206160,1412499401.57312679,568435273.56286216
5325,15267965464.06287575,2256278141.51206160,1412499401.57312679,568435273.56286216
5326,15267965464.06287575,2256278141.51206160,1412499401.57312679,568435273.56286216
5327,15267965464.06287575,2256278141.51206160,1412499401.57312679,568435273.56286216
5328,15307968867.02548409,2256278141.51206160,1412499401.57312679,568435273.56286216
5329,15307968867.02548409,2256278141.51206160,1412499401.57312679,568435273.56286216
5330,15307968867.02548409,2256278141.51206160,1412499401.57312679,568435273.56286216
5331,15307968867.02548409,2256278141.51206160,1412499401.57312679,568435273.56286216
5332,15307968867.02548409,2256278141.51206160,1412499401.57312679,568435273.56286216
5333,15307968867.02548409,2256278141.51206160,1412499401.57312679,498610023.32676393
5334,15307968867.02548409,2256278141.51206160,1412499401.57312679,498610023.32676393
5335,15307968867.02548409,2256278141.51206160,1412499401.57312679,498610023.32676393
5336,15307968867.02548409,2256278141.51206160,1412499401.57312679,457778966.29843050
5337,15307968867.02548409,2256278141.51206160,1412499401.57312679,529971284.85295302
5338,15307968867.02548409,2256278141.51206160,1412499401.57312679,543648348.97677541
5339,15307968867.02548409,2256278141.51206160,1412499401.57312679,500363520.18714094
5340,15307968867.02548409,2256278141.51206160,1412499401.57312679,420189708.41359824
5341,15307968867.02548409,2256278141.51206160,1412499401.57312679,420189708.41359824
5342,15307968867.02548409,2256278141.51206160,1412499401.57312679,420189708.41359824
5343,15307968867.02548409,2256278141.51206160,1412499401.57312679,420189708.41359824
5344,15307968867.02548409,2256278141.51206160,1412499401.57312679,420189708.41359824
5345,15307968867.02548409,2256278141.51206160,1412499401.57312679,420189708.41359824
5346,15307968867.02548409,2256278141.51206160,1412499401.57312679,420189708.41359824
5347,15307968867.02548409,2256278141.51206160,1412499401.57312679,420189708.41359824
5348,15307968867.02548409,2256278141.51206160,1376563680.73900247,420189708.41359824
5349,15307968867.02548409,2256278141.51206160,1376563680.73900247,420189708.41359824
5350,15307968867.02548409,2256278141.51206160,1376563680.73900247,420189708.41359824
5351,15307968867.02548409,2256278141.51206160,1557412121.61303806,420189708.41359824
5352,15307968867.02548409,2256278141.51206160,1617189542.86234951,420189708.41359824
5353,15307968867.02548409,2198875652.47226954,1617189542.86234951,420189708.41359824
5354,15307968867.02548409,2198875652.47226954,1617189542.86234951,420189708.41359824
5355,15307968867.02548409,2198875652.47226954,1617189542.86234951,420189708.41359824
5356,15307968867.02548409,2487756754.73410130,1617189542.86234951,420189708.41359824
5357,15307968867.02548409,2583243159.02607346,1617189542.86234951,420189708.41359824
5358,15307968867.02548409,2583243159.02607346,1617189542.86234951,420189708.41359824
5359,15307968867.02548409,2583243159.02607346,1617189542.86234951,420189708.41359824
5360,15222032014.70876884,2583243159.02607346,1617189542.86234951,420189708.41359824
5361,15222032014.70876884,2583243159.02607346,1416495802.70688367,420189708.41359824
5362,15222032014.70876884,2583243159.02607346,1416495802.70688367,420189708.41359824
5363,15222032014.70876884,2583243159.02607346,1416495802.70688367,420189708.41359824
5364,15222032014.70876884,2583243159.02607346,1416495802.70688367,420189708.41359824
5365,15222032014.70876884,2583243159.02607346,1416495802.70688367,420189708.41359824
5366,15222032014.70876884,2262661855.73719168,1416495802.70688367,420189708.41359824
5367,15222032014.70876884,2262661855.73719168,1416495802.70688367,420189708.41359824
5368,15222032014.70876884,2262661855.73719168,1416495802.70688367,368278785.51065570
5369,15222032014.70876884,2262661855.73719168,1416495802.70688367,368278785.51065570
5370,15222032014.70876884,2262661855.73719168,1416495802.70688367,377601423.24893874
5371,15222032014.70876884,2262661855.73719168,1416495802.70688367,377601423.24893874
5372,15222032014.70876884,2262661855.73719168,1416495802.70688367,377601423.24893874
5373,15222032014.70876884,2262661855.73719168,1416495802.70688367,377601423.24893874
5374,15222032014.70876884,2262661855.73719168,1416495802.70688367,377601423.24893874
5375,15222032014.70876884,2262661855.73719168,1416495802.70688367,396840376.90713060
5376,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5377,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5378,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5379,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5380,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5381,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5382,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5383,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5384,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5385,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5386,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5387,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5388,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5389,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5390,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5391,15222032014.70876884,2262661855.73719168,1416495802.70688367,374832464.25385016
5392,14552114727.66689110,2262661855.73719168,1416495802.70688367,374832464.25385016
5393,14552114727.66689110,2262661855.73719168,1416495802.70688367,374832464.25385016
5394,14552114727.66689110,2262661855.73719168,1416495802.70688367,374832464.25385016
5395,14552114727.66689110,2262661855.73719168,1416495802.70688367,374832464.25385016
5396,14552114727.66689110,2262661855.73719168,1416495802.70688367,374832464.25385016
5397,14552114727.66689110,2262661855.73719168,1416495802.70688367,374832464.25385016
5398,14552114727.66689110,2262661855.73719168,1334586266.10978198,374832464.25385016
5399,14552114727.66689110,2262661855.73719168,1256895623.38721514,374832464.25385016
5400,14552114727.66689110,2262661855.73719168,1502278967.66786909,374832464.25385016
5401,14552114727.66689110,2262661855.73719168,1502278967.66786909,374832464.25385016
5402,14552114727.66689110,2262661855.73719168,1502278967.66786909,374832464.25385016
5403,14552114727.66689110,2131822368.79681039,1471357808.81912398,374832464.25385016
5404,14552114727.66689110,2007721998.36144972,3230838482.76985312,374832464.25385016
5405,14552114727.66689110,2399688943.88719988,3230838482.76985312,374832464.25385016
5406,14552114727.66689110,2399688943.88719988,3230838482.76985312,374832464.25385016
5407,14552114727.66689110,2399688943.88719988,3230838482.76985312,374832464.25385016
5408,14552114727.66689110,2350296544.32728100,3230838482.76985312,374832464.25385016
5409,14552114727.66689110,2350296544.32728100,3230838482.76985312,374832464.25385016
5410,14552114727.66689110,2350296544.32728100,3230838482.76985312,374832464.25385016
5411,14552114727.66689110,4875251136.08859348,3230838482.76985312,374832464.25385016
5412,14552114727.66689110,4875251136.08859348,3230838482.76985312,365296265.66856825
5413,14552114727.66689110,4875251136.08859348,3230838482.76985312,365296265.66856825
5414,14552114727.66689110,4875251136.08859348,3230838482.76985312,365296265.66856825
5415,13949587241.71543694,4875251136.08859348,3230838482.76985312,413287696.08884650
5416,13529387895.04004669,4875251136.08859348,3230838482.76985312,429150724.48281634
5417,13529387895.04004669,4875251136.08859348,3230838482.76985312,429150724.48281634
5418,12500277153.12438011,4875251136.08859348,3230838482.76985312,429150724.48281634
5419,12500277153.12438011,4875251136.08859348,3230838482.76985312,429150724.48281634
5420,12500277153.12438011,4875251136.08859348,3230838482.76985312,429150724.48281634
5421,12500277153.12438011,4875251136.08859348,3230838482.76985312,429150724.48281634
5422,12500277153.12438011,4875251136.08859348,3230838482.76985312,429150724.48281634
5423,12500277153.12438011,4875251136.08859348,3230838482.76985312,429150724.48281634
5424,12500277153.12438011,4875251136.08859348,3230838482.76985312,429150724.48281634
5425,12500277153.12438011,4875251136.08859348,3230838482.76985312,375892982.14394248
5426,12500277153.12438011,4875251136.08859348,3230838482.76985312,375892982.14394248
5427,12500277153.12438011,4875251136.08859348,3230838482.76985312,375892982.14394248
5428,12500277153.12438011,4875251136.08859348,3230838482.76985312,375892982.14394248
5429,12500277153.12438011,4875251136.08859348,3230838482.76985312,375892982.14394248
5430,12500277153.12438011,4875251136.08859348,3230838482.76985312,375892982.14394248
5431,12500277153.12438011,4875251136.08859348,3230838482.76985312,375892982.14394248
5432,12500277153.12438011,4875251136.08859348,3230838482.76985312,375892982.14394248
5433,12500277153.12438011,4875251136.08859348,3230838482.76985312,375892982.14394248
5434,11504498162.82621574,4875251136.08859348,3230838482.76985312,375892982.14394248
5435,11504498162.82621574,4875251136.08859348,3230838482.76985312,375892982.14394248
5436,11504498162.82621574,4875251136.08859348,3230838482.76985312,375892982.14394248
5437,11430652761.40662956,4875251136.08859348,3230838482.76985312,375892982.14394248
5438,9505394144.23895836,4875251136.08859348,3697116665.70992231,375892982.14394248
5439,9505394144.23895836,4875251136.08859348,4393072606.16465855,375892982.14394248
5440,9505394144.23895836,4875251136.08859348,3292652597.09426594,375892982.14394248
5441,8713930444.70298576,4875251136.08859348,3292652597.09426594,375892982.14394248
5442,8713930444.70298576,4875251136.08859348,3783209907.08201742,375892982.14394248
5443,6845834261.25774765,5578852771.77389812,3783209907.08201742,375892982.14394248
5444,6845834261.25774765,6629032162.49996090,3783209907.08201742,375892982.14394248
5445,7979097365.31730747,4968527024.89998531,3783209907.08201742,375892982.14394248
5446,7979097365.31730747,4968527024.89998531,3783209907.08201742,375892982.14394248
5447,7979097365.31730747,5708765231.04639626,3464481588.54531479,375892982.14394248
5448,7979097365.31730747,5708765231.04639626,3464481588.54531479,375892982.14394248
5449,7979097365.31730747,5708765231.04639626,3464481588.54531479,375892982.14394248
5450,7345639954.24034882,5708765231.04639626,3464481588.54531479,375892982.14394248
5451,7772760159.37831593,5708765231.04639626,3464481588.54531479,375892982.14394248
5452,7772760159.37831593,5227812498.39307690,4446801779.48854542,375892982.14394248
5453,7037758545.92797279,5227812498.39307690,5243853954.79327965,375892982.14394248
5454,7037758545.92797279,5227812498.39307690,5243853954.79327965,375892982.14394248
5455,7037758545.92797279,5227812498.39307690,5243853954.79327965,375892982.14394248
5456,7037758545.92797279,5227812498.39307690,4931277782.64822197,375892982.14394248
5457,7037758545.92797279,6710108085.88187313,4931277782.64822197,375892982.14394248
5458,7037758545.92797279,7912839062.34495640,4931277782.64822197,375892982.14394248
5459,7037758545.92797279,7912839062.34495640,4931277782.64822197,375892982.14394248
5460,7037758545.92797279,7912839062.34495640,4931277782.64822197,375892982.14394248
5461,7037758545.92797279,7441169758.38830662,4931277782.64822197,375892982.14394248
5462,7037758545.92797279,7441169758.38830662,4931277782.64822197,354156793.50245434
5463,7037758545.92797279,7441169758.38830662,5803393145.42708683,333540165.25558037
5464,7037758545.92797279,7441169758.38830662,5856967707.41902637,398657108.68304747
5465,7037758545.92797279,7441169758.38830662,5856967707.41902637,398657108.68304747
5466,7037758545.92797279,7441169758.38830662,5856967707.41902637,398657108.68304747
5467,7037758545.92797279,7441169758.38830662,5856967707.41902637,390451615.52959788
5468,7037758545.92797279,8757169130.02599144,5856967707.41902637,857361885.43092871
5469,7037758545.92797279,8838011748.93423462,5856967707.41902637,857361885.43092871
5470,7037758545.92797279,8838011748.93423462,5856967707.41902637,857361885.43092871
5471,7037758545.92797279,8838011748.93423462,5856967707.41902637,857361885.43092871
5472,7037758545.92797279,8838011748.93423462,5856967707.41902637,857361885.43092871
5473,7037758545.92797279,8838011748.93423462,5856967707.41902637,857361885.43092871
5474,6032288400.57234573,8838011748.93423462,5302475908.01934910,857361885.43092871
5475,6032288400.57234573,8838011748.93423462,5302475908.01934910,857361885.43092871
5476,6032288400.57234573,8838011748.93423462,5302475908.01934910,857361885.43092871
5477,6032288400.57234573,8838011748.93423462,5302475908.01934910,857361885.43092871
5478,6032288400.57234573,8838011748.93423462,5302475908.01934910,857361885.43092871
5479,6032288400.57234573,8001298063.18615818,5302475908.01934910,857361885.43092871
5480,6032288400.57234573,8001298063.18615818,5302475908.01934910,857361885.43092871
5481,6032288400.57234573,8001298063.18615818,5302475908.01934910,857361885.43092871
5482,6032288400.57234573,8001298063.18615818,6554103246.28330994,857361885.43092871
5483,6032288400.57234573,8001298063.18615818,7164662736.29920006,857361885.43092871
5484,6032288400.57234573,8001298063.18615818,9935296629.73568344,857361885.43092871
5485,6032288400.57234573,8001298063.18615818,9935296629.73568344,857361885.43092871
5486,6032288400.57234573,8001298063.18615818,7212697421.78825855,857361885.43092871
5487,6032288400.57234573,9889971122.94232750,7212697421.78825855,857361885.43092871
5488,6032288400.57234573,10811289493.76900101,7212697421.78825855,857361885.43092871
5489,6032288400.57234573,14992103888.76207161,7212697421.78825855,857361885.43092871
